State Name ,District Name,Urban Local Bodies (Municipality/Munipal Corparation/Nac,Block,Gp Ward,Total_IGNWPS
Odisha ,Baleshwar,NA,Khaira,Baunsagadia,32.09
Odisha ,Baleshwar,NA,Khaira,Rapeya,16.09
Odisha ,Baleshwar,NA,Khaira,Badnuagaon,8.11
Odisha ,Baleshwar,NA,Khaira,Amaria Agnipur,2.87
Odisha ,Baleshwar,NA,Khaira,Goliha,12.53
Odisha ,Baleshwar,NA,Khaira,Dalangaii,12.56
Odisha ,Baleshwar,NA,Khaira,Sundiragandibed,8.96
Odisha ,Baleshwar,NA,Khaira,Sarkona,3.42
Odisha ,Baleshwar,NA,Khaira,Nahanga,11.42
Odisha ,Baleshwar,NA,Khaira,Total,590.62
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 1,0.95
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 10,0.65
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 11,1.82
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 12,2.32
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 13,1.61
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 2,1.51
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 3,1.64
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 4,1.28
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 5,0.75
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 6,0.29
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 7,1.3
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 8,0.71
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 9,0.51
Odisha ,Baleshwar,Nilagiri Urban,NA,Total,15.34
Odisha ,Baleshwar,NA,Nilgiri,Ajodhya,10.96
Odisha ,Baleshwar,NA,Nilgiri,Arabandha,1.77
Odisha ,Baleshwar,NA,Nilgiri,Berhampur,0.92
Odisha ,Baleshwar,NA,Nilgiri,Bhaunriabad,2.93
Odisha ,Baleshwar,NA,Nilgiri,Chhatrapur,3.98
Odisha ,Baleshwar,NA,Nilgiri,Dhobsila,6.67
Odisha ,Baleshwar,NA,Nilgiri,Garadihi,6.85
Odisha ,Baleshwar,NA,Nilgiri,Jadida,4.29
Odisha ,Baleshwar,NA,Nilgiri,Jamudiha,5.44
Odisha ,Baleshwar,NA,Nilgiri,K.C.Pur,5.94
Odisha ,Baleshwar,NA,Nilgiri,K.P.Lakharaj,3.16
Odisha ,Baleshwar,NA,Nilgiri,Kansa,4.28
Odisha ,Baleshwar,NA,Nilgiri,Mahisapata,1
Odisha ,Baleshwar,NA,Nilgiri,Matiali,5.88
Odisha ,Baleshwar,NA,Nilgiri,Naranpur,4.49
Odisha ,Baleshwar,NA,Nilgiri,Narasinghpur,5.07
Odisha ,Baleshwar,NA,Nilgiri,Machhua,1.26
Odisha ,Baleshwar,NA,Nilgiri,Pithahata,5.92
Odisha ,Baleshwar,NA,Nilgiri,Sajanagarh,4.84
Odisha ,Baleshwar,NA,Nilgiri,Siadimal,5.21
Odisha ,Baleshwar,NA,Nilgiri,Telipal,6.96
Odisha ,Baleshwar,NA,Nilgiri,Tentulia,1.58
Odisha ,Baleshwar,NA,Nilgiri,R.K.Pur,3.37
Odisha ,Baleshwar,NA,Nilgiri,Dharampur,0.85
Odisha ,Baleshwar,NA,Nilgiri,Begunia,4.11
Odisha ,Baleshwar,NA,Nilgiri,Total,107.73
Odisha ,Baleshwar,NA,Oupada,Dakhina Narasingpur,2.88
Odisha ,Baleshwar,NA,Oupada,Baunsabania,7.54
Odisha ,Baleshwar,NA,Oupada,Shyamsundarpur,9.11
Odisha ,Baleshwar,NA,Oupada,Kandagaradi,6.15
Odisha ,Baleshwar,NA,Oupada,Iswarpur,7.91
Odisha ,Baleshwar,NA,Oupada,Talakia,5.45
Odisha ,Baleshwar,NA,Oupada,Rairamchandrapur,3.44
Odisha ,Baleshwar,NA,Oupada,Gadasahi  ,6.14
Odisha ,Baleshwar,NA,Oupada,Fatepur,5.49
Odisha ,Baleshwar,NA,Oupada,Badapokhari,4.98
Odisha ,Baleshwar,NA,Oupada,Aghirapada,4.56
Odisha ,Baleshwar,NA,Oupada,Total,63.65
Odisha ,Baleshwar,NA,Remuna,Nijampur,3.81
Odisha ,Baleshwar,NA,Remuna,Badapal,20.11
Odisha ,Baleshwar,NA,Remuna,Tentulida,10.7
Odisha ,Baleshwar,NA,Remuna,Remuna,17.52
Odisha ,Baleshwar,NA,Remuna,Ganipur,29.45
Odisha ,Baleshwar,NA,Remuna,Nuagan,7.51
Odisha ,Baleshwar,NA,Remuna,Tundura,13.08
Odisha ,Baleshwar,NA,Remuna,Sergarh,11.46
Odisha ,Baleshwar,NA,Remuna,Biruan,14.62
Odisha ,Baleshwar,NA,Remuna,Talapada,10.55
Odisha ,Baleshwar,NA,Remuna,Patripal,16.63
Odisha ,Baleshwar,NA,Remuna,Kharidmukhura,13.94
Odisha ,Baleshwar,NA,Remuna,Srijang,16.46
Odisha ,Baleshwar,NA,Remuna,Haripur ,7.26
Odisha ,Baleshwar,NA,Remuna,Chasakhanda,12.68
Odisha ,Baleshwar,NA,Remuna,Durgadevi,12.01
Odisha ,Baleshwar,NA,Remuna,Mandarpur,13.7
Odisha ,Baleshwar,NA,Remuna,Sarswatipur,7.02
Odisha ,Baleshwar,NA,Remuna,Nuapadhi,10.79
Odisha ,Baleshwar,NA,Remuna,Naraharipur,11.62
Odisha ,Baleshwar,NA,Remuna,Inchudi,6.08
Odisha ,Baleshwar,NA,Remuna,Gududa,9.15
Odisha ,Baleshwar,NA,Remuna,Kalyanpur,18.07
Odisha ,Baleshwar,NA,Remuna,Maharajpur,21.81
Odisha ,Baleshwar,NA,Remuna,Mangalpur,7.16
Odisha ,Baleshwar,NA,Remuna,Barunsing,7.37
Odisha ,Baleshwar,NA,Remuna,Kuruda,9.48
Odisha ,Baleshwar,NA,Remuna,Kuligan,13.56
Odisha ,Baleshwar,NA,Remuna,Srikrushnapur,7.21
Odisha ,Baleshwar,NA,Remuna,Sutai,4.37
Odisha ,Baleshwar,NA,Remuna,Bhimpura  ,4.96
Odisha ,Baleshwar,NA,Remuna,Balia,4.24
Odisha ,Baleshwar,NA,Remuna,Dahapada,11.17
Odisha ,Baleshwar,NA,Remuna,Karanjia,4.39
Odisha ,Baleshwar,NA,Remuna,Gandarda   ,4.21
Odisha ,Baleshwar,NA,Remuna,Ganeswarpur,4.82
Odisha ,Baleshwar,NA,Remuna,Total,398.97
Odisha ,Baleshwar,NA,Simulia,Maitapur,49.99
Odisha ,Baleshwar,NA,Simulia,Markona,13.13
Odisha ,Baleshwar,NA,Simulia,Bauripada,9.57
Odisha ,Baleshwar,NA,Simulia,Muruna,13.3
Odisha ,Baleshwar,NA,Simulia,Jamujhadi,23.42
Odisha ,Baleshwar,NA,Simulia,Bati,21.23
Odisha ,Baleshwar,NA,Simulia,Chalunigaon,28.19
Odisha ,Baleshwar,NA,Simulia,Khirkona,30.18
Odisha ,Baleshwar,NA,Simulia,Bari,13.11
Odisha ,Baleshwar,NA,Simulia,Kanheibindha,25.6
Odisha ,Baleshwar,NA,Simulia,Kanchpada,21.54
Odisha ,Baleshwar,NA,Simulia,Purusottampur,34.28
Odisha ,Baleshwar,NA,Simulia,Abjuna,9.29
Odisha ,Baleshwar,NA,Simulia,Ada,32.66
Odisha ,Baleshwar,NA,Simulia,Iswarpur,21.93
Odisha ,Baleshwar,NA,Simulia,Andarai,17.54
Odisha ,Baleshwar,NA,Simulia,Sabanga,16.45
Odisha ,Baleshwar,NA,Simulia,Total,381.41
Odisha ,Baleshwar,NA,Soro,Manipur,13.28
Odisha ,Baleshwar,NA,Soro,Attapur,7.75
Odisha ,Baleshwar,NA,Soro,Gud,9.36
Odisha ,Baleshwar,NA,Soro,Kedarpur,15.13
Odisha ,Baleshwar,NA,Soro,Sajanpur,9.62
Odisha ,Baleshwar,NA,Soro,Singakhunta,9.82
Odisha ,Baleshwar,NA,Soro,Manatri,14.05
Odisha ,Baleshwar,NA,Soro,Mahumuhan,22.5
Odisha ,Baleshwar,NA,Soro,Natapada,11.3
Odisha ,Baleshwar,NA,Soro,Tentei,7.68
Odisha ,Baleshwar,NA,Soro,Talanagar,11.71
Odisha ,Baleshwar,NA,Soro,Dahisada,9.48
Odisha ,Baleshwar,NA,Soro,Anantapur,26.19
Odisha ,Baleshwar,NA,Soro,Gopinathpur,4.42
Odisha ,Baleshwar,NA,Soro,Nadigan,6.82
Odisha ,Baleshwar,NA,Soro,Mulising,9.46
Odisha ,Baleshwar,NA,Soro,Pakhar,15.71
Odisha ,Baleshwar,NA,Soro,Madhusudanpur,11.37
Odisha ,Baleshwar,NA,Soro,Jadida,3.45
Odisha ,Baleshwar,NA,Soro,Sabira,4.93
Odisha ,Baleshwar,NA,Soro,Sarasankha,6.97
Odisha ,Baleshwar,NA,Soro,Nischintapur,1.57
Odisha ,Baleshwar,NA,Soro,Balanga,9.91
Odisha ,Baleshwar,NA,Soro,Total,242.48
Odisha ,Baleshwar,Soro Urban,NA,Ward 1,6.85
Odisha ,Baleshwar,Soro Urban,NA,Ward 10,2.03
Odisha ,Baleshwar,Soro Urban,NA,Ward 11,3.58
Odisha ,Baleshwar,Soro Urban,NA,Ward 12,2.61
Odisha ,Baleshwar,Soro Urban,NA,Ward 13,3.11
Odisha ,Baleshwar,Soro Urban,NA,Ward 14,0.34
Odisha ,Baleshwar,Soro Urban,NA,Ward 15,2.43
Odisha ,Baleshwar,Soro Urban,NA,Ward 16,2.22
Odisha ,Baleshwar,Soro Urban,NA,Ward 17,1.01
Odisha ,Baleshwar,Soro Urban,NA,Ward 18,0.67
Odisha ,Baleshwar,Soro Urban,NA,Ward 19,0.46
Odisha ,Baleshwar,Soro Urban,NA,Ward 2,7.97
Odisha ,Baleshwar,Soro Urban,NA,Ward 3,4.54
Odisha ,Baleshwar,Soro Urban,NA,Ward 4,4.52
Odisha ,Baleshwar,Soro Urban,NA,Ward 5,4.33
Odisha ,Baleshwar,Soro Urban,NA,Ward 6,3.26
Odisha ,Baleshwar,Soro Urban,NA,Ward 7,1.48
Odisha ,Baleshwar,Soro Urban,NA,Ward 8,0.86
Odisha ,Baleshwar,Soro Urban,NA,Ward 9,2.04
Odisha ,Baleshwar,Soro Urban,NA,Total,54.31
Odisha ,Baleshwar,NA,Total,NA,5747.94
Odisha ,Bargarh,NA,Attabira,Amlipali,3.47
Odisha ,Bargarh,NA,Attabira,Attabira,0.22
Odisha ,Bargarh,NA,Attabira,Bugbuga,9.15
Odisha ,Bargarh,NA,Attabira,Chakuli,2.84
Odisha ,Bargarh,NA,Attabira,Dulampur,1.55
Odisha ,Bargarh,NA,Attabira,Godbhaga,2.5
Odisha ,Bargarh,NA,Attabira,Hirlipali,4.22
Odisha ,Bargarh,NA,Attabira,Janged,7.29
Odisha ,Bargarh,NA,Attabira,Janhapada,5.96
Odisha ,Bargarh,NA,Attabira,Jhiliminda,7.78
Odisha ,Bargarh,NA,Attabira,Kadobahal,10.45
Odisha ,Bargarh,NA,Attabira,Kharamunda,6.68
Odisha ,Bargarh,NA,Attabira,Kulitatukura,3.44
Odisha ,Bargarh,NA,Attabira,Kulunda,5.66
Odisha ,Bargarh,NA,Attabira,Kumelsingha,7.64
Odisha ,Bargarh,NA,Attabira,Lachida,5.42
Odisha ,Bargarh,NA,Attabira,Ladarpali,0.44
Odisha ,Bargarh,NA,Attabira,Lahanda,4.84
Odisha ,Bargarh,NA,Attabira,Larambha,4.11
Odisha ,Bargarh,NA,Attabira,Larasara,2.96
Odisha ,Bargarh,NA,Attabira,Manapara,7.16
Odisha ,Bargarh,NA,Attabira,Paharsrigida,9.41
Odisha ,Bargarh,NA,Attabira,Silat,6.12
Odisha ,Bargarh,NA,Attabira,Tamparsara,5.32
Odisha ,Bargarh,NA,Attabira,Tope,5.85
Odisha ,Bargarh,NA,Attabira,Total,130.48
Odisha ,Bargarh,NA,Bheden,Ainlapali,3.33
Odisha ,Bargarh,NA,Bheden,Total,3.33
Odisha ,Bargarh,NA,Jharbandh,Bhainsadarha,9.62
Odisha ,Bargarh,NA,Jharbandh,Bhandarpuri,6.97
Odisha ,Bargarh,NA,Jharbandh,Bilaspur,17.71
Odisha ,Bargarh,NA,Jharbandh,Chandivata,13.37
Odisha ,Bargarh,NA,Jharbandh,Chotanki,3.29
Odisha ,Bargarh,NA,Jharbandh,Dava,1.25
Odisha ,Bargarh,NA,Jharbandh,Gothuguda,16.12
Odisha ,Bargarh,NA,Jharbandh,Jagdalpur,11.69
Odisha ,Bargarh,NA,Jharbandh,Jharbandh,15.84
Odisha ,Bargarh,NA,Jharbandh,Kandadangar,4
Odisha ,Bargarh,NA,Jharbandh,Kumir,5.5
Odisha ,Bargarh,NA,Jharbandh,Kurlupali,4.05
Odisha ,Bargarh,NA,Jharbandh,Laudidhara,13.4
Odisha ,Bargarh,NA,Jharbandh,Total,122.81
Odisha ,Bargarh,NA,Padampur,Barihapali,2.59
Odisha ,Bargarh,NA,Padampur,Barikel,3.92
Odisha ,Bargarh,NA,Padampur,Bheunria,3.51
Odisha ,Bargarh,NA,Padampur,Budamal,2.07
Odisha ,Bargarh,NA,Padampur,Buden,2.01
Odisha ,Bargarh,NA,Padampur,Charpali,4.32
Odisha ,Bargarh,NA,Padampur,Dahigaon,2.8
Odisha ,Bargarh,NA,Padampur,Dahita,5.51
Odisha ,Bargarh,NA,Padampur,Dangaghat,3.26
Odisha ,Bargarh,NA,Padampur,Gyan,2.73
Odisha ,Bargarh,NA,Padampur,Jamala,2.23
Odisha ,Bargarh,NA,Padampur,Jamartala,1.92
Odisha ,Bargarh,NA,Padampur,Kansar,2.68
Odisha ,Bargarh,NA,Padampur,Kansingha,3.61
Odisha ,Bargarh,NA,Padampur,Khaliapali,3.55
Odisha ,Bargarh,NA,Padampur,Loharapali,3.38
Odisha ,Bargarh,NA,Padampur,Mahulpali,2.08
Odisha ,Bargarh,NA,Padampur,Melchhamunda,3.45
Odisha ,Bargarh,NA,Padampur,Palsapali,4.05
Odisha ,Bargarh,NA,Padampur,Purena,4.25
Odisha ,Bargarh,NA,Padampur,Sargibahal,3.7
Odisha ,Bargarh,NA,Padampur,Tal  ,0.67
Odisha ,Bargarh,NA,Padampur,Total,68.29
Odisha ,Bargarh,NA,Sohella,Bausenmura,20.06
Odisha ,Bargarh,NA,Sohella,Beherapali,9.06
Odisha ,Bargarh,NA,Sohella,Bijapali,6.01
Odisha ,Bargarh,NA,Sohella,Birjam,3.04
Odisha ,Bargarh,NA,Sohella,Chhuriapali,7.73
Odisha ,Bargarh,NA,Sohella,Dumberpali,17.45
Odisha ,Bargarh,NA,Sohella,Garvana,10.51
Odisha ,Bargarh,NA,Sohella,Ghess,6.45
Odisha ,Bargarh,NA,Sohella,Jhar,5.84
Odisha ,Bargarh,NA,Sohella,Kalangapali,3.35
Odisha ,Bargarh,NA,Sohella,Kanapali,1.56
Odisha ,Bargarh,NA,Sohella,Kangoan,2.59
Odisha ,Bargarh,NA,Sohella,Karandols,2.06
Odisha ,Bargarh,NA,Sohella,Kuchipali,1.33
Odisha ,Bargarh,NA,Sohella,Lebidi,15.21
Odisha ,Bargarh,NA,Sohella,Pandkipali,8.68
Odisha ,Bargarh,NA,Sohella,Panimura,3.11
Odisha ,Bargarh,NA,Sohella,Petupali,10.64
Odisha ,Bargarh,NA,Sohella,Rengali,7.56
Odisha ,Bargarh,NA,Sohella,Salepali,4.21
Odisha ,Bargarh,NA,Sohella,Sanimal,3.28
Odisha ,Bargarh,NA,Sohella,Sarkanda,16.7
Odisha ,Bargarh,NA,Sohella,Sohella.,13.59
Odisha ,Bargarh,NA,Sohella,Srigida,18.61
Odisha ,Bargarh,NA,Sohella,Tabda,11.85
Odisha ,Bargarh,NA,Sohella,Tungibandhali,4.21
Odisha ,Bargarh,NA,Sohella,Jatala,3.2
Odisha ,Bargarh,NA,Sohella,Total,217.89
Odisha ,Bargarh,NA,Total,NA,542.8
Odisha ,Bhadrak,NA,Basudevpur,Balimunda,38.37
Odisha ,Bhadrak,NA,Basudevpur,Naikanidihi,31.74
Odisha ,Bhadrak,NA,Basudevpur,Artung,12.74
Odisha ,Bhadrak,NA,Basudevpur,Kumarpur,14.17
Odisha ,Bhadrak,NA,Basudevpur,Bideipur,21.37
Odisha ,Bhadrak,NA,Basudevpur,Biras,21.8
Odisha ,Bhadrak,NA,Basudevpur,Rajgharpokhari,50.86
Odisha ,Bhadrak,NA,Basudevpur,Gobindapur,14.8
Odisha ,Bhadrak,NA,Basudevpur,Kismatkrushnapur,9.36
Odisha ,Bhadrak,NA,Basudevpur,Sanakrushnapur,2.29
Odisha ,Bhadrak,NA,Basudevpur,Adhuan,15.82
Odisha ,Bhadrak,NA,Basudevpur,Andola,2.56
Odisha ,Bhadrak,NA,Basudevpur,Arandua,46.9
Odisha ,Bhadrak,NA,Basudevpur,Aruhan,19.81
Odisha ,Bhadrak,NA,Basudevpur,Balimeda,21.37
Odisha ,Bhadrak,NA,Basudevpur,Barandua,24.35
Odisha ,Bhadrak,NA,Basudevpur,Brahmangaon,31.47
Odisha ,Bhadrak,NA,Basudevpur,Chudamani,19.78
Odisha ,Bhadrak,NA,Basudevpur,Ertal,12.1
Odisha ,Bhadrak,NA,Basudevpur,Eram,8.78
Odisha ,Bhadrak,NA,Basudevpur,Guagadhia,23.02
Odisha ,Bhadrak,NA,Basudevpur,Jagannathprasad,14.33
Odisha ,Bhadrak,NA,Basudevpur,Jagannathpur,40.78
Odisha ,Bhadrak,NA,Basudevpur,Kharidabinayakpur,25.37
Odisha ,Bhadrak,NA,Basudevpur,Laxmidaspur,18.77
Odisha ,Bhadrak,NA,Basudevpur,Lunga,32.97
Odisha ,Bhadrak,NA,Basudevpur,Narsingpur,22.31
Odisha ,Bhadrak,NA,Basudevpur,Nuagaon,41.17
Odisha ,Bhadrak,NA,Basudevpur,Padhuan,55.77
Odisha ,Bhadrak,NA,Basudevpur,Padmapur,24
Odisha ,Bhadrak,NA,Basudevpur,Sugo,12.81
Odisha ,Bhadrak,NA,Basudevpur,Sudarsanpur,68.01
Odisha ,Bhadrak,NA,Basudevpur,Karanjadia,37.02
Odisha ,Bhadrak,NA,Basudevpur,Sashubhuasuni,6.51
Odisha ,Bhadrak,NA,Basudevpur,Gopabandhu Nagar,6.91
Odisha ,Bhadrak,NA,Basudevpur,Binobabhabe Nagar  ,9.82
Odisha ,Bhadrak,NA,Basudevpur,Total,860.01
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 1,17.8
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 10,1.7
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 11,8.38
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 12,4.57
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 13,8.88
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 14,10.23
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 15,6.12
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 16,2.29
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 17,4.24
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 18,16.88
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 19,8.15
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 2,6.34
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 20,6.3
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 21,14.3
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 22,8.94
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 23,5.72
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 3,9.13
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 4,8.58
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 5,9.64
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 6,10.17
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 7,15.31
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 8,9.07
Odisha ,Bhadrak,Basudevpur NAC,NA,Ward 9,4.55
Odisha ,Bhadrak,Basudevpur NAC,NA,Total,197.29
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 1,0.49
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 10,0.53
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 11,0.15
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 12,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 13,0.04
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 14,0.46
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 16,0.49
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 17,0.49
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 18,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 19,1.48
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 2,0.91
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 20,0.65
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 21,0.3
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 22,0.72
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 23,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 24,1.48
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 25,0.61
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 26,1.14
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 27,0.8
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 28,1.14
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 29,0.46
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 30,1.22
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 4,1.37
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 5,0.19
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 6,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 7,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Ward 8,0.23
Odisha ,Bhadrak,Bhadrak Municipality,NA,Jamjodi  ,0.04
Odisha ,Bhadrak,Bhadrak Municipality,NA,Total,16.54
Odisha ,Bhadrak,NA,Bhandaripokhari,Tesinga,5.14
Odisha ,Bhadrak,NA,Bhandaripokhari,Nerada,3.58
Odisha ,Bhadrak,NA,Bhandaripokhari,Dakhinabad,5.17
Odisha ,Bhadrak,NA,Bhandaripokhari,Patuli,7.35
Odisha ,Bhadrak,NA,Bhandaripokhari,Balipokhari,12.31
Odisha ,Bhadrak,NA,Bhandaripokhari,Ranjit,6
Odisha ,Bhadrak,NA,Bhandaripokhari,Napanga,4.26
Odisha ,Bhadrak,NA,Bhandaripokhari,Ramachandrapur,4.71
Odisha ,Bhadrak,NA,Bhandaripokhari,Naguan,3.76
Odisha ,Bhadrak,NA,Bhandaripokhari,Nirgundi,4.4
Odisha ,Bhadrak,NA,Bhandaripokhari,Sarsada,7.95
Odisha ,Bhadrak,NA,Bhandaripokhari,Solampur,3.76
Odisha ,Bhadrak,NA,Bhandaripokhari,Malada,6.01
Odisha ,Bhadrak,NA,Bhandaripokhari,Rahania,9.68
Odisha ,Bhadrak,NA,Bhandaripokhari,Kurigaon,8.29
Odisha ,Bhadrak,NA,Bhandaripokhari,Jalamandua,10.06
Odisha ,Bhadrak,NA,Bhandaripokhari,Bishnupur,5.1
Odisha ,Bhadrak,NA,Bhandaripokhari,Rajendrapur,3.46
Odisha ,Bhadrak,NA,Bhandaripokhari,Naami,1.62
Odisha ,Bhadrak,NA,Bhandaripokhari,Bayabanpur,2.99
Odisha ,Bhadrak,NA,Bhandaripokhari,Sanasashan,7.64
Odisha ,Bhadrak,NA,Bhandaripokhari,Jhutuna,1.13
Odisha ,Bhadrak,NA,Bhandaripokhari,Bandalo Madhiali,9.27
Odisha ,Bhadrak,NA,Bhandaripokhari,Total,133.64
Odisha ,Bhadrak,NA,Bonth,Bonth,7.72
Odisha ,Bhadrak,NA,Bonth,Chhayalsing,40.2
Odisha ,Bhadrak,NA,Bonth,Basantia,44.36
Odisha ,Bhadrak,NA,Bonth,Ganijang,26.79
Odisha ,Bhadrak,NA,Bonth,Kenduapada,20.37
Odisha ,Bhadrak,NA,Bonth,Kadabarang,20.27
Odisha ,Bhadrak,NA,Bonth,Mohantypada,7.72
Odisha ,Bhadrak,NA,Bonth,Odanga,22.2
Odisha ,Bhadrak,NA,Bonth,Purusandha,18.9
Odisha ,Bhadrak,NA,Bonth,Badamahisagotha,9.99
Odisha ,Bhadrak,NA,Bonth,Ramakrushnapur,20.86
Odisha ,Bhadrak,NA,Bonth,Padhanpada,22.13
Odisha ,Bhadrak,NA,Bonth,Tillo,23.58
Odisha ,Bhadrak,NA,Bonth,Nilak,53.39
Odisha ,Bhadrak,NA,Bonth,Ramachandrapur,18.09
Odisha ,Bhadrak,NA,Bonth,Sendhatira,11.25
Odisha ,Bhadrak,NA,Bonth,Todagaon,19.98
Odisha ,Bhadrak,NA,Bonth,Anijo,10.42
Odisha ,Bhadrak,NA,Bonth,Adia,15.11
Odisha ,Bhadrak,NA,Bonth,Gopinathpur,13.19
Odisha ,Bhadrak,NA,Bonth,Govindapur,53.57
Odisha ,Bhadrak,NA,Bonth,Badahata Trilochanpur,14.46
Odisha ,Bhadrak,NA,Bonth,Badabarchikayan,7.67
Odisha ,Bhadrak,NA,Bonth,Charigaon,18.85
Odisha ,Bhadrak,NA,Bonth,Charigaon   > Charigaon,21.93
Odisha ,Bhadrak,NA,Bonth,Total,543
Odisha ,Bhadrak,NA,Dhamanagar,Govindapur,6.42
Odisha ,Bhadrak,NA,Dhamanagar,Khaparpada,6.79
Odisha ,Bhadrak,NA,Dhamanagar,Asurali,3.5
Odisha ,Bhadrak,NA,Dhamanagar,Katasahi,9.76
Odisha ,Bhadrak,NA,Dhamanagar,Daipur,7.04
Odisha ,Bhadrak,NA,Dhamanagar,Chudakuti,8.89
Odisha ,Bhadrak,NA,Dhamanagar,Dhamnagar  ,20.21
Odisha ,Bhadrak,NA,Dhamanagar,Radhaballavpur,6.23
Odisha ,Bhadrak,NA,Dhamanagar,Fateipur,9.89
Odisha ,Bhadrak,NA,Dhamanagar,Kothar,20.93
Odisha ,Bhadrak,NA,Dhamanagar,Bayangdihi,7.75
Odisha ,Bhadrak,NA,Dhamanagar,Raipur,9.77
Odisha ,Bhadrak,NA,Dhamanagar,Dhusuri,14.76
Odisha ,Bhadrak,NA,Dhamanagar,Palasahi,11.51
Odisha ,Bhadrak,NA,Dhamanagar,Bhagabanpur,15.91
Odisha ,Bhadrak,NA,Dhamanagar,Kalyani,2.64
Odisha ,Bhadrak,NA,Dhamanagar,Dalanga,1.46
Odisha ,Bhadrak,NA,Dhamanagar,Padhani,7.24
Odisha ,Bhadrak,NA,Dhamanagar,Dobal,34.34
Odisha ,Bhadrak,NA,Dhamanagar,Khadipada,16.05
Odisha ,Bhadrak,NA,Dhamanagar,Karada,5.02
Odisha ,Bhadrak,NA,Dhamanagar,Sohada,12.79
Odisha ,Bhadrak,NA,Dhamanagar,Anandapur,7.74
Odisha ,Bhadrak,NA,Dhamanagar,Arjunpur   ,0.99
Odisha ,Bhadrak,NA,Dhamanagar,Hasnabad,5.07
Odisha ,Bhadrak,NA,Dhamanagar,Bhatasahi,6.42
Odisha ,Bhadrak,NA,Dhamanagar,Nadigaon,12.03
Odisha ,Bhadrak,NA,Dhamanagar,Kasimpur,7.23
Odisha ,Bhadrak,NA,Dhamanagar,Bamkura,4.25
