State Name ,District Name,Urban Local Bodies (Munipal Corparation/Municipality / NAC,Block,Rural Local Bodies (GP/Ward),Total_IGNOAPS
Odisha ,Dhenkanal,NA,Odapada,Total,1167.98
Odisha ,Dhenkanal,NA,Parajang,Akhuapal,67.11
Odisha ,Dhenkanal,NA,Parajang,Badajhara,62.05
Odisha ,Dhenkanal,NA,Parajang,Barihapur,106.19
Odisha ,Dhenkanal,NA,Parajang,Basoi,77.58
Odisha ,Dhenkanal,NA,Parajang,Basulei,15.3
Odisha ,Dhenkanal,NA,Parajang,Chandapura,46.12
Odisha ,Dhenkanal,NA,Parajang,Gengutia,33.52
Odisha ,Dhenkanal,NA,Parajang,Jayapura Kateni,53.05
Odisha ,Dhenkanal,NA,Parajang,Kalada,85.19
Odisha ,Dhenkanal,NA,Parajang,Kandarasingha,69.05
Odisha ,Dhenkanal,NA,Parajang,Kankadasoda,88.6
Odisha ,Dhenkanal,NA,Parajang,Kankili,57.24
Odisha ,Dhenkanal,NA,Parajang,Kantor,48.89
Odisha ,Dhenkanal,NA,Parajang,Kualo,37.84
Odisha ,Dhenkanal,NA,Parajang,Kumushi,64.03
Odisha ,Dhenkanal,NA,Parajang,Lodhani,126.6
Odisha ,Dhenkanal,NA,Parajang,Manikmara,90.16
Odisha ,Dhenkanal,NA,Parajang,Muktapasi,99.47
Odisha ,Dhenkanal,NA,Parajang,Mundeilo,39.53
Odisha ,Dhenkanal,NA,Parajang,Parjanga,60.61
Odisha ,Dhenkanal,NA,Parajang,Patarpada,169.49
Odisha ,Dhenkanal,NA,Parajang,Pitiri,48.99
Odisha ,Dhenkanal,NA,Parajang,Renthapat,15.07
Odisha ,Dhenkanal,NA,Parajang,Roda,41.74
Odisha ,Dhenkanal,NA,Parajang,Sanda,71.39
Odisha ,Dhenkanal,NA,Parajang,Saranga,147.5
Odisha ,Dhenkanal,NA,Parajang,Total,1822.31
Odisha ,Dhenkanal,NA,Total,NA,9772.71
Odisha ,Gajapati,NA,Gosani,Agarakhandi   ,15.01
Odisha ,Gajapati,NA,Gosani,Bada Gosani   ,17.38
Odisha ,Gajapati,NA,Gosani,Bada Koturu   ,13.59
Odisha ,Gajapati,NA,Gosani,Gurandi   ,1.94
Odisha ,Gajapati,NA,Gosani,Katala Kaitha   ,25.23
Odisha ,Gajapati,NA,Gosani,Uppalada  ,16.32
Odisha ,Gajapati,NA,Gosani,Total,89.47
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 1,1.1
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 10,1.74
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 11,1.27
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 12,4.02
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 13,5.34
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 2,2.81
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 3,1.92
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 4,4.44
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 5,4.03
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 6,4.96
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 7,1.56
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 8,4.03
Odisha ,Gajapati,Kashinagar NAC,NA,Ward 9,0.95
Odisha ,Gajapati,Kashinagar NAC,NA,Total,38.17
Odisha ,Gajapati,NA,Mohona,Adava   ,32.81
Odisha ,Gajapati,NA,Mohona,Aligonda ,6.19
Odisha ,Gajapati,NA,Mohona,Labarsingi  ,5.9
Odisha ,Gajapati,NA,Mohona,Total,44.9
Odisha ,Gajapati,NA,Nuagada,Anuguru  ,20.11
Odisha ,Gajapati,NA,Nuagada,Attarsingi   ,17.89
Odisha ,Gajapati,NA,Nuagada,Betarsingi   ,2.56
Odisha ,Gajapati,NA,Nuagada,Keradang  ,5.88
Odisha ,Gajapati,NA,Nuagada,Khajuripada   ,12.62
Odisha ,Gajapati,NA,Nuagada,Kirama   ,13.27
Odisha ,Gajapati,NA,Nuagada,Luhangar  ,11.54
Odisha ,Gajapati,NA,Nuagada,Nuagada   ,12.08
Odisha ,Gajapati,NA,Nuagada,Paik Antarada  ,12.17
Odisha ,Gajapati,NA,Nuagada,Parimala  ,5.14
Odisha ,Gajapati,NA,Nuagada,Putrupada  ,8.26
Odisha ,Gajapati,NA,Nuagada,Sambalpur   ,10.59
Odisha ,Gajapati,NA,Nuagada,Tabarada   ,20.48
Odisha ,Gajapati,NA,Nuagada,Titisingi  ,13.24
Odisha ,Gajapati,NA,Nuagada,Badapada  ,5.37
Odisha ,Gajapati,NA,Nuagada,K.Jhalarsing  ,4.94
Odisha ,Gajapati,NA,Nuagada,Sundardanga ,7.47
Odisha ,Gajapati,NA,Nuagada,Tangili  ,4.97
Odisha ,Gajapati,NA,Nuagada,Total,188.58
Odisha ,Gajapati,Paralakhemundi Urban,NA,Ward 1,57.22
Odisha ,Gajapati,Paralakhemundi Urban,NA,Ward 10,1.29
Odisha ,Gajapati,Paralakhemundi Urban,NA,Ward 8,0.29
Odisha ,Gajapati,Paralakhemundi Urban,NA,Total,58.8
Odisha ,Gajapati,NA,R.Udayagiri,Abarsing,41.16
Odisha ,Gajapati,NA,R.Udayagiri,Anagha,27.29
Odisha ,Gajapati,NA,R.Udayagiri,Chellagada,166.1
Odisha ,Gajapati,NA,R.Udayagiri,Chelligada,108.08
Odisha ,Gajapati,NA,R.Udayagiri,Mahendragada,117.34
Odisha ,Gajapati,NA,R.Udayagiri,Mangarajpur,93.61
Odisha ,Gajapati,NA,R.Udayagiri,R.Udayagiri,189.52
Odisha ,Gajapati,NA,R.Udayagiri,Ramagiri,94.8
Odisha ,Gajapati,NA,R.Udayagiri,Randiva,117.29
Odisha ,Gajapati,NA,R.Udayagiri,Sabarpalli,120.57
Odisha ,Gajapati,NA,R.Udayagiri,Sialilati,116.01
Odisha ,Gajapati,NA,R.Udayagiri,Subalada,105.62
Odisha ,Gajapati,NA,R.Udayagiri,Tabarsing,113.03
Odisha ,Gajapati,NA,R.Udayagiri,Dabaraguda,40.23
Odisha ,Gajapati,NA,R.Udayagiri,Parisal,26.81
Odisha ,Gajapati,NA,R.Udayagiri,Purunapani,16.25
Odisha ,Gajapati,NA,R.Udayagiri,Bastriguda,40.41
Odisha ,Gajapati,NA,R.Udayagiri,Total,1534.12
Odisha ,Gajapati,NA,Rayagada,Dambalo,140.37
Odisha ,Gajapati,NA,Rayagada,Gandahati,55.19
Odisha ,Gajapati,NA,Rayagada,Gangabada,37.3
Odisha ,Gajapati,NA,Rayagada,Jeerango,82.21
Odisha ,Gajapati,NA,Rayagada,Karadasingi,119.26
Odisha ,Gajapati,NA,Rayagada,Kerandi,19.48
Odisha ,Gajapati,NA,Rayagada,Koinpur,90.47
Odisha ,Gajapati,NA,Rayagada,Lailai,71.74
Odisha ,Gajapati,NA,Rayagada,Laxmipur,96.13
Odisha ,Gajapati,NA,Rayagada,Loba,74.91
Odisha ,Gajapati,NA,Rayagada,Marloba,78.71
Odisha ,Gajapati,NA,Rayagada,Narayanpur,45.73
Odisha ,Gajapati,NA,Rayagada,Putara,61.48
Odisha ,Gajapati,NA,Rayagada,Rayagada,77.5
Odisha ,Gajapati,NA,Rayagada,S.Karadasingi,70.75
Odisha ,Gajapati,NA,Rayagada,Sanatundi,98.45
Odisha ,Gajapati,NA,Rayagada,Talamunda,60.17
Odisha ,Gajapati,NA,Rayagada,Kumulasingi,75.48
Odisha ,Gajapati,NA,Rayagada,Ameda,3.25
Odisha ,Gajapati,NA,Rayagada,Engarsingi,37.23
Odisha ,Gajapati,NA,Rayagada,Jolanga,37.53
Odisha ,Gajapati,NA,Rayagada,Total,1433.34
Odisha ,Gajapati,NA,Total,NA,3387.38
Odisha ,Ganjam,NA,Beguniapada,Angaragam,10.78
Odisha ,Ganjam,NA,Beguniapada,Bada Khairakhama,11.44
Odisha ,Ganjam,NA,Beguniapada,Beguniapada,5.24
Odisha ,Ganjam,NA,Beguniapada,Beruanbadi,4.8
Odisha ,Ganjam,NA,Beguniapada,Burujhari,9.94
Odisha ,Ganjam,NA,Beguniapada,Chandanpur,8.73
Odisha ,Ganjam,NA,Beguniapada,Chingudikhol,4.05
Odisha ,Ganjam,NA,Beguniapada,Digapada,6.76
Odisha ,Ganjam,NA,Beguniapada,K.Barida,13.65
Odisha ,Ganjam,NA,Beguniapada,Kalimeghi,5.29
Odisha ,Ganjam,NA,Beguniapada,Khandianai,8.99
Odisha ,Ganjam,NA,Beguniapada,Kumbharagam,9.01
Odisha ,Ganjam,NA,Beguniapada,Mardakote,14.48
Odisha ,Ganjam,NA,Beguniapada,Mardamekha,8.91
Odisha ,Ganjam,NA,Beguniapada,Mathasarasingi,10.3
Odisha ,Ganjam,NA,Beguniapada,Phasi,9.31
Odisha ,Ganjam,NA,Beguniapada,Sanaustapada,4.97
Odisha ,Ganjam,NA,Beguniapada,Sandhamula,7.37
Odisha ,Ganjam,NA,Beguniapada,Sankuda,6.2
Odisha ,Ganjam,NA,Beguniapada,Soura Chachina,10.22
Odisha ,Ganjam,NA,Beguniapada,Sumandal,8.13
Odisha ,Ganjam,NA,Beguniapada,Talasara,11.77
Odisha ,Ganjam,NA,Beguniapada,Total,190.34
Odisha ,Ganjam,NA,Bellaguntha,Ambapua,21.63
Odisha ,Ganjam,NA,Bellaguntha,Badaborasingi,74.17
Odisha ,Ganjam,NA,Bellaguntha,Badapada,43.95
Odisha ,Ganjam,NA,Bellaguntha,Banka,25.64
Odisha ,Ganjam,NA,Bellaguntha,Benipalli,18.3
Odisha ,Ganjam,NA,Bellaguntha,Dhumuchai,63.66
Odisha ,Ganjam,NA,Bellaguntha,G.Nuagam,25.93
Odisha ,Ganjam,NA,Bellaguntha,Gangapur,32.12
Odisha ,Ganjam,NA,Bellaguntha,Gobara,49.88
Odisha ,Ganjam,NA,Bellaguntha,Inginathi,30.96
Odisha ,Ganjam,NA,Bellaguntha,Khairputi,19.4
Odisha ,Ganjam,NA,Bellaguntha,Khetribarpur,43.38
Odisha ,Ganjam,NA,Bellaguntha,Mangalpur,56.6
Odisha ,Ganjam,NA,Bellaguntha,Nettenga,39.11
Odisha ,Ganjam,NA,Bellaguntha,Pailipada,63.24
Odisha ,Ganjam,NA,Bellaguntha,Sasan,16.26
Odisha ,Ganjam,NA,Bellaguntha,Tanarada,76.06
Odisha ,Ganjam,NA,Bellaguntha,Udhra,31.46
Odisha ,Ganjam,NA,Bellaguntha,Total,731.75
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-1,3.34
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-10,1.97
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-11,0.23
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-12,3.72
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-13,4.62
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-2,4.56
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-3,4.24
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-4,3.82
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-5,3.13
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-6,2.64
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-7,2.97
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-8,4.18
Odisha ,Ganjam,Bellaguntha NAC,NA,Ward-9,2.78
Odisha ,Ganjam,Bellaguntha NAC,NA,Total,42.2
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-1,61.23
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-10,45.23
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-11,63.13
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-12,6.52
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-13,42.72
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-14,13.84
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-15,12.93
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-16,58.36
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-17,35.38
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-18,40.58
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-19,20.05
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-2,24.75
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-20,27.24
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-21,0.56
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-22,11.19
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-23,7
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-24,24.16
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-25,19.79
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-26,19.54
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-27,14.67
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-28,10.53
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-29,20.23
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-3,32.1
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-30,3.72
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-31,14
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-32,6.29
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-33,4.2
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-34,2.46
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-35,11.56
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-36,31.65
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-37,14.31
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-38,31.97
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-39,16.66
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-4,56.56
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-40,2.84
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-5,28.86
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-6,33.42
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-7,32.9
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-8,27.56
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Ward-9,65.98
Odisha ,Ganjam,Berhampur Municipal Corporation,NA,Total,996.67
Odisha ,Ganjam,NA,Bhanjanagar,Badakodanda,30.05
Odisha ,Ganjam,NA,Bhanjanagar,Baibali,23.74
Odisha ,Ganjam,NA,Bhanjanagar,Baruda,24.85
Odisha ,Ganjam,NA,Bhanjanagar,Baunsalundi,17.2
Odisha ,Ganjam,NA,Bhanjanagar,Brahmanapadar,30.16
Odisha ,Ganjam,NA,Bhanjanagar,Dadaralunda,60.06
Odisha ,Ganjam,NA,Bhanjanagar,Dhiapadhal,17.66
Odisha ,Ganjam,NA,Bhanjanagar,Domuhani,29.48
Odisha ,Ganjam,NA,Bhanjanagar,Dumakumpa,56.46
Odisha ,Ganjam,NA,Bhanjanagar,Gallery,23.55
Odisha ,Ganjam,NA,Bhanjanagar,Golapada,15.23
Odisha ,Ganjam,NA,Bhanjanagar,Harigada,46.24
Odisha ,Ganjam,NA,Bhanjanagar,Jillundi,19.64
Odisha ,Ganjam,NA,Bhanjanagar,Kulada,41.04
Odisha ,Ganjam,NA,Bhanjanagar,Lalsingi,23.05
Odisha ,Ganjam,NA,Bhanjanagar,Lembhei,28.75
Odisha ,Ganjam,NA,Bhanjanagar,Mujagada,54.24
Odisha ,Ganjam,NA,Bhanjanagar,Sanakodanda,41.01
Odisha ,Ganjam,NA,Bhanjanagar,Tilisingi,29.47
Odisha ,Ganjam,NA,Bhanjanagar,Turumu,30.32
Odisha ,Ganjam,NA,Bhanjanagar,Total,642.2
Odisha ,Ganjam,NA,Buguda,A.Karadabadi,27.58
Odisha ,Ganjam,NA,Buguda,Antarapada,31.51
Odisha ,Ganjam,NA,Buguda,Arakhapur,11.76
Odisha ,Ganjam,NA,Buguda,B.Karadabadi,19.1
Odisha ,Ganjam,NA,Buguda,Balipadara,16.57
Odisha ,Ganjam,NA,Buguda,Bhagabanpur,28.25
Odisha ,Ganjam,NA,Buguda,Bhamasiali,15.4
Odisha ,Ganjam,NA,Buguda,Biranchipur,61.04
Odisha ,Ganjam,NA,Buguda,Golabandha,18.89
Odisha ,Ganjam,NA,Buguda,Golia,52.52
Odisha ,Ganjam,NA,Buguda,Goudiabarada,25.57
Odisha ,Ganjam,NA,Buguda,Kalamba,18.3
Odisha ,Ganjam,NA,Buguda,Karchuli,85.28
Odisha ,Ganjam,NA,Buguda,Kholakhalli,50.66
Odisha ,Ganjam,NA,Buguda,Manitara,42.18
Odisha ,Ganjam,NA,Buguda,Motabadi,21.57
Odisha ,Ganjam,NA,Buguda,Pangidi,32.49
Odisha ,Ganjam,NA,Buguda,Pochalundi,18.73
Odisha ,Ganjam,NA,Buguda,Sankuru,43.73
Odisha ,Ganjam,NA,Buguda,Takarada,19.23
Odisha ,Ganjam,NA,Buguda,Total,640.36
Odisha ,Ganjam,Buguda NAC,NA,Ward-1,39.38
Odisha ,Ganjam,Buguda NAC,NA,Ward-10,37.54
Odisha ,Ganjam,Buguda NAC,NA,Ward-11,23.82
Odisha ,Ganjam,Buguda NAC,NA,Ward-12,16.96
Odisha ,Ganjam,Buguda NAC,NA,Ward-13,16.83
Odisha ,Ganjam,Buguda NAC,NA,Ward-2,16.24
Odisha ,Ganjam,Buguda NAC,NA,Ward-3,11.22
Odisha ,Ganjam,Buguda NAC,NA,Ward-4,13.72
Odisha ,Ganjam,Buguda NAC,NA,Ward-5,16.16
Odisha ,Ganjam,Buguda NAC,NA,Ward-6,34.16
Odisha ,Ganjam,Buguda NAC,NA,Ward-7,10.1
Odisha ,Ganjam,Buguda NAC,NA,Ward-8,37.93
Odisha ,Ganjam,Buguda NAC,NA,Ward-9,20.06
Odisha ,Ganjam,Buguda NAC,NA,Total,294.12
Odisha ,Ganjam,NA,Chatrapur,Agastinuagam,39.63
Odisha ,Ganjam,NA,Chatrapur,Aryapalli,9.39
Odisha ,Ganjam,NA,Chatrapur,Badamadhapur,21.54
Odisha ,Ganjam,NA,Chatrapur,Baulagam,17.66
Odisha ,Ganjam,NA,Chatrapur,Bhikaripalli,26.72
Odisha ,Ganjam,NA,Chatrapur,Bipulingi,19.68
Odisha ,Ganjam,NA,Chatrapur,Chamakhandi,11
Odisha ,Ganjam,NA,Chatrapur,Chikalakhandi,22.72
Odisha ,Ganjam,NA,Chatrapur,Kalipalli,20.3
Odisha ,Ganjam,NA,Chatrapur,Konamana,13.63
Odisha ,Ganjam,NA,Chatrapur,Laxmipur,26.63
Odisha ,Ganjam,NA,Chatrapur,Mahanadapur,11.33
Odisha ,Ganjam,NA,Chatrapur,Narendrapur,13.22
Odisha ,Ganjam,NA,Chatrapur,Podapadar,16.38
Odisha ,Ganjam,NA,Chatrapur,Potalampur,25.01
Odisha ,Ganjam,NA,Chatrapur,Sundarpur,32.45
Odisha ,Ganjam,NA,Chatrapur,Tanganapalli,28.22
Odisha ,Ganjam,NA,Chatrapur,Sriramchandrapur,16.56
Odisha ,Ganjam,NA,Chatrapur,Total,372.07
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-1,2.22
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-10,0.56
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-11,2.17
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-12,1.67
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-13,0.61
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-14,1.59
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-2,2.55
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-3,2.22
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-4,4.28
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-5,2.86
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-6,1.55
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-7,1.11
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-8,1.55
Odisha ,Ganjam,Chatrapur NAC,NA,Ward-9,0.56
Odisha ,Ganjam,Chatrapur NAC,NA,Total,25.5
Odisha ,Ganjam,NA,Chikiti,Chandapur,22.08
Odisha ,Ganjam,NA,Chikiti,Ekasingi,9.41
Odisha ,Ganjam,NA,Chikiti,Girisola,14.24
Odisha ,Ganjam,NA,Chikiti,Gobindanagar,21.74
Odisha ,Ganjam,NA,Chikiti,Jhatipadar,25.26
Odisha ,Ganjam,NA,Chikiti,K.Nuagam,29.23
Odisha ,Ganjam,NA,Chikiti,Kalabada,44.59
Odisha ,Ganjam,NA,Chikiti,Katuru,21.81
Odisha ,Ganjam,NA,Chikiti,Kotilingi,36.07
Odisha ,Ganjam,NA,Chikiti,Lalamenta,34.41
Odisha ,Ganjam,NA,Chikiti,Nuapada,20.67
Odisha ,Ganjam,NA,Chikiti,Pitatali,27.23
Odisha ,Ganjam,NA,Chikiti,R.Subani,22.24
Odisha ,Ganjam,NA,Chikiti,Ramachandrapur,66.14
Odisha ,Ganjam,NA,Chikiti,Rampa,33.19
Odisha ,Ganjam,NA,Chikiti,Sunapur,34.16
Odisha ,Ganjam,NA,Chikiti,Surala,29.96
Odisha ,Ganjam,NA,Chikiti,Total,492.43
Odisha ,Ganjam,NA,Dharakote,Baharapur,71.61
Odisha ,Ganjam,NA,Dharakote,Balarampur,17.71
Odisha ,Ganjam,NA,Dharakote,Baradabili,22.64
Odisha ,Ganjam,NA,Dharakote,Dharakote,39.07
Odisha ,Ganjam,NA,Dharakote,Dhaugaon,33.09
Odisha ,Ganjam,NA,Dharakote,G.Damodarapalli,25.19
Odisha ,Ganjam,NA,Dharakote,Jagamohan,7.8
Odisha ,Ganjam,NA,Dharakote,Jahada,35.18
Odisha ,Ganjam,NA,Dharakote,Jhadabandha,28.18
Odisha ,Ganjam,NA,Dharakote,Jharapari,8.54
Odisha ,Ganjam,NA,Dharakote,Machhakote,28.16
Odisha ,Ganjam,NA,Dharakote,Manikyapur,63.32
Odisha ,Ganjam,NA,Dharakote,Mundamarai,20.25
Odisha ,Ganjam,NA,Dharakote,Rugumu,25.03
Odisha ,Ganjam,NA,Dharakote,Saba,16.93
Odisha ,Ganjam,NA,Dharakote,Saradhapur,18.06
Odisha ,Ganjam,NA,Dharakote,Singipur,11.01
Odisha ,Ganjam,NA,Dharakote,Olamba,13.92
Odisha ,Ganjam,NA,Dharakote,Total,485.69
Odisha ,Ganjam,NA,Digapahandi,Ankorada,9.71
Odisha ,Ganjam,NA,Digapahandi,B.L.Narayanpur,14.11
Odisha ,Ganjam,NA,Digapahandi,B.Turubudi,20.66
Odisha ,Ganjam,NA,Digapahandi,Badadumula,15.5
Odisha ,Ganjam,NA,Digapahandi,Bamakei,22.18
Odisha ,Ganjam,NA,Digapahandi,Basudevpur,9
Odisha ,Ganjam,NA,Digapahandi,Bhismagiri,14.94
Odisha ,Ganjam,NA,Digapahandi,Bhramarpur,13.65
Odisha ,Ganjam,NA,Digapahandi,Chasanimakhandi,10.19
Odisha ,Ganjam,NA,Digapahandi,Chaudhury Tikarapada,7.02
Odisha ,Ganjam,NA,Digapahandi,Gadagobindapur,18.01
Odisha ,Ganjam,NA,Digapahandi,Gaudagam,8.66
Odisha ,Ganjam,NA,Digapahandi,Gokarnapur,11.38
Odisha ,Ganjam,NA,Digapahandi,Jakara,7.27
Odisha ,Ganjam,NA,Digapahandi,Kaithada,15.05
Odisha ,Ganjam,NA,Digapahandi,Kaithakhandi,27.73
Odisha ,Ganjam,NA,Digapahandi,Karapada,12.82
Odisha ,Ganjam,NA,Digapahandi,Khamarigam,17.16
Odisha ,Ganjam,NA,Digapahandi,Kusapada,10.87
Odisha ,Ganjam,NA,Digapahandi,Nimakhandipentha,11.94
Odisha ,Ganjam,NA,Digapahandi,Padmanavpur,14.57
Odisha ,Ganjam,NA,Digapahandi,Phasiguda,7.97
Odisha ,Ganjam,NA,Digapahandi,Sahadev Tikarpada,11.36
Odisha ,Ganjam,NA,Digapahandi,Sidheswar,8.18
Odisha ,Ganjam,NA,Digapahandi,Kotinada,6.39
Odisha ,Ganjam,NA,Digapahandi,Total,326.32
Odisha ,Ganjam,NA,Hinjilicut,Badakhandi,8.14
Odisha ,Ganjam,NA,Hinjilicut,Belgam,9.65
Odisha ,Ganjam,NA,Hinjilicut,Bhabandha,8.97
Odisha ,Ganjam,NA,Hinjilicut,Burupada,14.59
Odisha ,Ganjam,NA,Hinjilicut,Chanduli,11.92
Odisha ,Ganjam,NA,Hinjilicut,Darubhadra,11.84
Odisha ,Ganjam,NA,Hinjilicut,Dayapalli,6.49
Odisha ,Ganjam,NA,Hinjilicut,Dhobadi,13.51
Odisha ,Ganjam,NA,Hinjilicut,Durbandha,7.5
Odisha ,Ganjam,NA,Hinjilicut,Gandala,11.04
Odisha ,Ganjam,NA,Hinjilicut,Kanchuru,24.56
Odisha ,Ganjam,NA,Hinjilicut,Kharida,6.37
Odisha ,Ganjam,NA,Hinjilicut,Makarajhola,6.44
Odisha ,Ganjam,NA,Hinjilicut,Nandika,12.88
Odisha ,Ganjam,NA,Hinjilicut,Pochilima,10.61
Odisha ,Ganjam,NA,Hinjilicut,Putiapadar,9.04
Odisha ,Ganjam,NA,Hinjilicut,Ralaba,27.52
Odisha ,Ganjam,NA,Hinjilicut,Sahapur,4.62
Odisha ,Ganjam,NA,Hinjilicut,Saru,11.17
Odisha ,Ganjam,NA,Hinjilicut,Sasanambagam,14.18
Odisha ,Ganjam,NA,Hinjilicut,Sikiri,14.12
Odisha ,Ganjam,NA,Hinjilicut,Total,245.16
Odisha ,Ganjam,NA,Jagannathprasad,Adheigam,9.06
Odisha ,Ganjam,NA,Jagannathprasad,Aladi,9.53
Odisha ,Ganjam,NA,Jagannathprasad,Allasuguma,20.97
Odisha ,Ganjam,NA,Jagannathprasad,B.D.Pur,7.21
Odisha ,Ganjam,NA,Jagannathprasad,Baragam,10.64
Odisha ,Ganjam,NA,Jagannathprasad,Budurungu,4.33
Odisha ,Ganjam,NA,Jagannathprasad,Chadheiapalli,12.23
Odisha ,Ganjam,NA,Jagannathprasad,Chamunda,14.33
Odisha ,Ganjam,NA,Jagannathprasad,Gandadhar,6.47
Odisha ,Ganjam,NA,Jagannathprasad,Gayaganda,10
Odisha ,Ganjam,NA,Jagannathprasad,Gerada,22.38
Odisha ,Ganjam,NA,Jagannathprasad,Jagannathprasad,28.16
Odisha ,Ganjam,NA,Jagannathprasad,Jhadabhumi,13.13
Odisha ,Ganjam,NA,Jagannathprasad,Kadua,19.73
Odisha ,Ganjam,NA,Jagannathprasad,Khamarapalli,8.55
Odisha ,Ganjam,NA,Jagannathprasad,Khetamundali,12.73
Odisha ,Ganjam,NA,Jagannathprasad,Kokalaba,10.09
Odisha ,Ganjam,NA,Jagannathprasad,Kudutai,11.04
Odisha ,Ganjam,NA,Jagannathprasad,Kumpapada,8.16
Odisha ,Ganjam,NA,Jagannathprasad,Panchabhuti,7.67
Odisha ,Ganjam,NA,Jagannathprasad,Pratapur,15.71
Odisha ,Ganjam,NA,Jagannathprasad,Routi,13.29
Odisha ,Ganjam,NA,Jagannathprasad,Rudhapadar,7.33
Odisha ,Ganjam,NA,Jagannathprasad,Tarasingi,13.39
Odisha ,Ganjam,NA,Jagannathprasad,Total,296.13
