g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc,s_state,s_district,s_block,Sl.No,s_gp,SC,ST,Minority,Others,Total,updated_district_name,updated_block_name,updated_gp_name
4343,5552,nayagarh,yes,daspalla,yes,tumandi,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,daspalla,20,tumandi,5.9,33.6,0,30.65,70.15,nayagarh,daspalla,tumandi
4344,5553,nayagarh,yes,gania,yes,adakata,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,1,adakata,0.75,0,0,29,29.75,nayagarh,gania,adakata
4345,5554,nayagarh,yes,gania,yes,badasilinga,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,2,badasilinga,8.75,31.2,0,1.1,41.05,nayagarh,gania,badasilinga
4346,5555,nayagarh,yes,gania,yes,belpada patna,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,3,belpada patna,0.3,0,0,1.3,1.6,nayagarh,gania,belpada patna
4347,5556,nayagarh,yes,gania,yes,chhamundia,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,4,chhamundia,4.25,11.4,0,36.55,52.2,nayagarh,gania,chhamundia
4348,5557,nayagarh,yes,gania,yes,gania,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,5,gania,0,0,0,0.75,0.75,nayagarh,gania,gania
4349,5558,nayagarh,yes,gania,yes,karadapada,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,6,karadapada,1.2,0,0,18.85,20.05,nayagarh,gania,karadapada
4350,5559,nayagarh,yes,gania,yes,kishore prasad,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,7,kishore prasad,1.4,0,0,6.9,8.3,nayagarh,gania,kishore prasad
4351,5560,nayagarh,yes,gania,yes,rasang,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,gania,8,rasang,0,0.6,0,7.5,8.1,nayagarh,gania,rasang
4352,5612,nayagarh,yes,nuagaon,yes,badagotha,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,1,badagotha,3.2,3.3,0,40,46.5,nayagarh,nuagaon,badagotha
4353,5613,nayagarh,yes,nuagaon,yes,bahadajhola,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,2,bahadajhola,10.7,0,0,25.8,36.5,nayagarh,nuagaon,bahadajhola
4354,5614,nayagarh,yes,nuagaon,yes,beruan bari,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,3,beruan bari,12.8,16.25,0,66.2,95.25,nayagarh,nuagaon,beruan bari
4355,5615,nayagarh,yes,nuagaon,yes,chahali,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,4,chahali,0.75,0,0,34.4,35.15,nayagarh,nuagaon,chahali
4356,5616,nayagarh,yes,nuagaon,yes,dhenkena,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,5,dhenkena,0.6,0,0,20.95,21.55,nayagarh,nuagaon,dhenkena
4357,5617,nayagarh,yes,nuagaon,yes,durdura,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,6,durdura,20.95,3.55,0,78.45,102.95,nayagarh,nuagaon,durdura
4358,5618,nayagarh,yes,nuagaon,yes,gateri,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,7,gateri,10.3,1,0,31.2,42.5,nayagarh,nuagaon,gateri
4359,5619,nayagarh,yes,nuagaon,yes,gumi,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,8,gumi,14,91.15,0,21.65,126.8,nayagarh,nuagaon,gumi
4360,5620,nayagarh,yes,nuagaon,yes,haripura,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,9,haripura,6.2,0,0,38.4,44.6,nayagarh,nuagaon,haripura
4361,5621,nayagarh,yes,nuagaon,yes,jakeda,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,10,jakeda,3.6,54.8,0,0.3,58.7,nayagarh,nuagaon,jakeda
4362,5622,nayagarh,yes,nuagaon,yes,kaptapalli,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,11,kaptapalli,1.8,42.2,0,1.95,45.95,nayagarh,nuagaon,kaptapalli
4363,5623,nayagarh,yes,nuagaon,yes,khandugaon,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,12,khandugaon,2.4,0,0,31.1,33.5,nayagarh,nuagaon,khandugaon
4364,5624,nayagarh,yes,nuagaon,yes,korada,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,13,korada,14.75,5,0,98.35,118.1,nayagarh,nuagaon,korada
4365,5625,nayagarh,yes,nuagaon,yes,mahipura,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,14,mahipura,23.6,1,0,40.5,65.1,nayagarh,nuagaon,mahipura
4366,5626,nayagarh,yes,nuagaon,yes,maichheli,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,15,maichheli,18.4,18.85,0,98.75,136,nayagarh,nuagaon,maichheli
4367,5627,nayagarh,yes,nuagaon,yes,malisahi,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,16,malisahi,1.3,3.65,0,71.05,76,nayagarh,nuagaon,malisahi
4368,5628,nayagarh,yes,nuagaon,yes,nuagaon,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,17,nuagaon,17.9,8.3,0,124.15,150.35,nayagarh,nuagaon,nuagaon
4369,5629,nayagarh,yes,nuagaon,yes,paradhipi,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,18,paradhipi,15.6,8.95,0,62.95,87.5,nayagarh,nuagaon,paradhipi
4370,5630,nayagarh,yes,nuagaon,yes,sikrida,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,19,sikrida,3.5,2.2,0,73.65,79.35,nayagarh,nuagaon,sikrida
4371,5631,nayagarh,yes,nuagaon,yes,singarapalli,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,20,singarapalli,12.5,0,0,98.1,110.6,nayagarh,nuagaon,singarapalli
4372,5632,nayagarh,yes,nuagaon,yes,sorada,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,21,sorada,12.15,3.25,0.95,126.2,142.55,nayagarh,nuagaon,sorada
4373,5633,nayagarh,yes,nuagaon,yes,udaypur,yes,121,121 daspalla (sc),kandhamal,odisha,nayagarh,nuagaon,22,udaypur,11.45,2.9,0,100.55,114.9,nayagarh,nuagaon,udaypur
4374,2323,ganjam,yes,bhanjanagar,yes,badakodanda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,1,badakodanda,7,0.75,0,14.1,21.85,ganjam,bhanjanagar,badakodanda
4375,2324,ganjam,yes,bhanjanagar,yes,baibali,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,2,baibali,2.4,11.35,0,80.2,93.95,ganjam,bhanjanagar,baibali
4376,2325,ganjam,yes,bhanjanagar,yes,baruda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,3,baruda,12.6,11.4,0,30.85,54.85,ganjam,bhanjanagar,baruda
4377,2326,ganjam,yes,bhanjanagar,yes,baunsalundi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,4,baunsalundi,1.1,1,0,2.85,4.95,ganjam,bhanjanagar,baunsalundi
4378,2327,ganjam,yes,bhanjanagar,yes,brahmanapadar,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,5,brahmanapadar,9.35,19.3,0,94,122.65,ganjam,bhanjanagar,brahmanapadar
4379,2328,ganjam,yes,bhanjanagar,yes,dadaralunda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,6,dadaralunda,21.45,20.15,0,31.75,73.35,ganjam,bhanjanagar,dadaralunda
4380,2329,ganjam,yes,bhanjanagar,yes,dhiapadhal,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,7,dhiapadhal,2.5,0,0,13.85,16.35,ganjam,bhanjanagar,dhiapadhal
4381,2330,ganjam,yes,bhanjanagar,yes,domuhani,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,8,domuhani,34.8,60.05,0,26.2,121.05,ganjam,bhanjanagar,domuhani
4382,2331,ganjam,yes,bhanjanagar,yes,dumakumpa,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,9,dumakumpa,55.5,10.35,0,168.65,234.5,ganjam,bhanjanagar,dumakumpa
4383,2332,ganjam,yes,bhanjanagar,yes,gallery,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,10,gallery,7.15,5.15,0,48.6,60.9,ganjam,bhanjanagar,gallery
4384,2333,ganjam,yes,bhanjanagar,yes,golapada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,11,golapada,4.15,0,0,25.35,29.5,ganjam,bhanjanagar,golapada
4385,2334,ganjam,yes,bhanjanagar,yes,gunduribadi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,12,gunduribadi,16.4,3.55,0,51.35,71.3,ganjam,bhanjanagar,gunduribadi
4386,2335,ganjam,yes,bhanjanagar,yes,harigada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,13,harigada,31.55,8.9,0,72.5,112.95,ganjam,bhanjanagar,harigada
4387,2336,ganjam,yes,bhanjanagar,yes,jillundi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,14,jillundi,2.5,0,0,76.35,78.85,ganjam,bhanjanagar,jillundi
4388,2337,ganjam,yes,bhanjanagar,yes,kulada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,15,kulada,0.3,0.2,0,4.85,5.35,ganjam,bhanjanagar,kulada
4389,2338,ganjam,yes,bhanjanagar,yes,lalsingi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,16,lalsingi,1.35,0,0,10.95,12.3,ganjam,bhanjanagar,lalsingi
4390,2339,ganjam,yes,bhanjanagar,yes,lembhei,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,17,lembhei,13.55,0.3,0,36.45,50.3,ganjam,bhanjanagar,lembhei
4391,2340,ganjam,yes,bhanjanagar,yes,mudulipalli,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,18,mudulipalli,1,0,0,0.3,1.3,ganjam,bhanjanagar,mudulipalli
4392,2341,ganjam,yes,bhanjanagar,yes,mujagada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,19,mujagada,17.2,13.55,0,70.4,101.15,ganjam,bhanjanagar,mujagada
4393,2342,ganjam,yes,bhanjanagar,yes,sanakodanda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,20,sanakodanda,21.05,22.15,0,178.5,221.7,ganjam,bhanjanagar,sanakodanda
4394,2343,ganjam,yes,bhanjanagar,yes,tilisingi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,21,tilisingi,3.1,1.3,0,26.4,30.8,ganjam,bhanjanagar,tilisingi
4395,2344,ganjam,yes,bhanjanagar,yes,turumu,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,bhanjanagar,22,turumu,8.85,11.7,0,125.7,146.25,ganjam,bhanjanagar,turumu
4396,2480,ganjam,yes,jagannathprasad,yes,adheigam,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,1,adheigam,0.3,0,0,8.7,9,ganjam,jagannathprasad,adheigam
4397,2481,ganjam,yes,jagannathprasad,yes,aladi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,2,aladi,10.1,0,0,19.7,29.8,ganjam,jagannathprasad,aladi
4398,2482,ganjam,yes,jagannathprasad,yes,allasuguma,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,3,allasuguma,11.1,0.3,0,97.75,109.15,ganjam,jagannathprasad,allasuguma
4399,2483,ganjam,yes,jagannathprasad,yes,b.d.pur,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,4,b.d.pur,3.15,0,0,5.8,8.95,ganjam,jagannathprasad,b.d.pur
4400,2484,ganjam,yes,jagannathprasad,yes,baragam,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,5,baragam,0,0,0,6.9,6.9,ganjam,jagannathprasad,baragam
4401,2485,ganjam,yes,jagannathprasad,yes,budurungu,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,6,budurungu,3.2,0,0,25.7,28.9,ganjam,jagannathprasad,budurungu
4402,2486,ganjam,yes,jagannathprasad,yes,chadheiapalli,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,7,chadheiapalli,6.35,0,0,36.7,43.05,ganjam,jagannathprasad,chadheiapalli
4403,2487,ganjam,yes,jagannathprasad,yes,chamunda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,8,chamunda,13.55,0,0,62.9,76.45,ganjam,jagannathprasad,chamunda
4404,2488,ganjam,yes,jagannathprasad,yes,gandadhar,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,9,gandadhar,1.3,0,0,34.7,36,ganjam,jagannathprasad,gandadhar
4405,2489,ganjam,yes,jagannathprasad,yes,gayaganda,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,10,gayaganda,95.7,68,0,250,413.7,ganjam,jagannathprasad,gayaganda
4406,2490,ganjam,yes,jagannathprasad,yes,gerada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,11,gerada,11.6,1.3,0,31.5,44.4,ganjam,jagannathprasad,gerada
4407,2491,ganjam,yes,jagannathprasad,yes,jagannathprasad,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,12,jagannathprasad,10.1,22.8,0,22.45,55.35,ganjam,jagannathprasad,jagannathprasad
4408,2492,ganjam,yes,jagannathprasad,yes,jhadabhumi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,13,jhadabhumi,6.95,0,0,112.15,119.1,ganjam,jagannathprasad,jhadabhumi
4409,2493,ganjam,yes,jagannathprasad,yes,jirabadi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,14,jirabadi,5.7,0,0,9.55,15.25,ganjam,jagannathprasad,jirabadi
4410,2494,ganjam,yes,jagannathprasad,yes,kadua,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,15,kadua,73.2,0,0,70.15,143.35,ganjam,jagannathprasad,kadua
4411,2495,ganjam,yes,jagannathprasad,yes,khamarapalli,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,16,khamarapalli,7.45,0,0,84,91.45,ganjam,jagannathprasad,khamarapalli
4412,2496,ganjam,yes,jagannathprasad,yes,khetamundali,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,17,khetamundali,15.45,20.45,0,122.45,158.35,ganjam,jagannathprasad,khetamundali
4413,2497,ganjam,yes,jagannathprasad,yes,kokalaba,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,18,kokalaba,14.7,13.9,0,103.2,131.8,ganjam,jagannathprasad,kokalaba
4414,2498,ganjam,yes,jagannathprasad,yes,kudutai,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,19,kudutai,6,6.45,0,82.4,94.85,ganjam,jagannathprasad,kudutai
4415,2499,ganjam,yes,jagannathprasad,yes,kumpapada,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,20,kumpapada,3.1,0,0,29.7,32.8,ganjam,jagannathprasad,kumpapada
4416,2500,ganjam,yes,jagannathprasad,yes,panchabhuti,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,21,panchabhuti,2.1,0,0,15.15,17.25,ganjam,jagannathprasad,panchabhuti
4417,2501,ganjam,yes,jagannathprasad,yes,pratapur,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,22,pratapur,11.55,6.8,0,18.5,36.85,ganjam,jagannathprasad,pratapur
4418,2502,ganjam,yes,jagannathprasad,yes,routi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,23,routi,3.4,0.75,0,51.85,56,ganjam,jagannathprasad,routi
4419,2503,ganjam,yes,jagannathprasad,yes,rudhapadar,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,24,rudhapadar,52.55,125.9,0,66.3,244.75,ganjam,jagannathprasad,rudhapadar
4420,2504,ganjam,yes,jagannathprasad,yes,tarasingi,yes,123,123 bhanjanagar,kandhamal,odisha,ganjam,jagannathprasad,25,tarasingi,29.3,4.05,0,89.3,122.65,ganjam,jagannathprasad,tarasingi
4421,1649,cuttack,yes,narasinghpur,yes,adheigundi,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,1,adheigundi,1.8,0,0,24.5,26.3,cuttack,narasinghpur,adheigundi
4422,1650,cuttack,yes,narasinghpur,yes,alara,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,2,alara,18.4,0.7,0,92.2,111.3,cuttack,narasinghpur,alara
4423,1651,cuttack,yes,narasinghpur,yes,badabhuin,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,3,badabhuin,45.3,35.7,0.9,94.4,176.3,cuttack,narasinghpur,badabhuin
4424,1652,cuttack,yes,narasinghpur,yes,balijhari,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,4,balijhari,0.9,0,0,59.1,60,cuttack,narasinghpur,balijhari
4425,1653,cuttack,yes,narasinghpur,yes,balisahi,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,5,balisahi,24.6,1.4,0,92.4,118.4,cuttack,narasinghpur,balisahi
4426,1654,cuttack,yes,narasinghpur,yes,bandhahuda,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,6,bandhahuda,21,0,0,26.5,47.5,cuttack,narasinghpur,bandhahuda
4427,1655,cuttack,yes,narasinghpur,yes,basantpur,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,7,basantpur,38.4,2.7,0,95.5,136.6,cuttack,narasinghpur,basantpur
4428,1656,cuttack,yes,narasinghpur,yes,baselihata,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,8,baselihata,14.8,0,0,31.4,46.2,cuttack,narasinghpur,baselihata
4429,1657,cuttack,yes,narasinghpur,yes,bokada,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,9,bokada,3.9,0.9,0,108.4,113.2,cuttack,narasinghpur,bokada
4430,1658,cuttack,yes,narasinghpur,yes,chakamunda,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,10,chakamunda,4.4,4.7,0,64.5,73.6,cuttack,narasinghpur,chakamunda
4431,1659,cuttack,yes,narasinghpur,yes,champeswar,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,11,champeswar,10,2.4,0,61.9,74.3,cuttack,narasinghpur,champeswar
4432,1660,cuttack,yes,narasinghpur,yes,debabhuin,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,12,debabhuin,20.9,24.5,0,154.1,199.5,cuttack,narasinghpur,debabhuin
4433,1661,cuttack,yes,narasinghpur,yes,ekadal,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,13,ekadal,3.9,0,0,23.2,27.1,cuttack,narasinghpur,ekadal
4434,1662,cuttack,yes,narasinghpur,yes,godibandha,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,14,godibandha,0.6,0,0,35.3,35.9,cuttack,narasinghpur,godibandha
4435,1663,cuttack,yes,narasinghpur,yes,jayamangal,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,15,jayamangal,4.6,3.9,0,28,36.5,cuttack,narasinghpur,jayamangal
4436,1664,cuttack,yes,narasinghpur,yes,jodumu,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,16,jodumu,14.3,0,0,87.7,102,cuttack,narasinghpur,jodumu
4437,1665,cuttack,yes,narasinghpur,yes,kakudia,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,17,kakudia,17.9,0,0,22,39.9,cuttack,narasinghpur,kakudia
4438,1666,cuttack,yes,narasinghpur,yes,kamaladihi,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,18,kamaladihi,8.7,37.4,0,5.9,52,cuttack,narasinghpur,kamaladihi
4439,1667,cuttack,yes,narasinghpur,yes,kanjiapada,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,19,kanjiapada,0,0,0,26.2,26.2,cuttack,narasinghpur,kanjiapada
4440,1668,cuttack,yes,narasinghpur,yes,kanpur,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,20,kanpur,11,0,0,89.1,100.1,cuttack,narasinghpur,kanpur
4441,1669,cuttack,yes,narasinghpur,yes,kathakhunta,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,21,kathakhunta,9.5,0.2,0,16,25.7,cuttack,narasinghpur,kathakhunta
4442,1670,cuttack,yes,narasinghpur,yes,kokalaba,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,22,kokalaba,4.1,0,0,87.2,91.3,cuttack,narasinghpur,kokalaba
4443,1671,cuttack,yes,narasinghpur,yes,nimasahi,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,23,nimasahi,14.3,0,0,95,109.3,cuttack,narasinghpur,nimasahi
4444,1672,cuttack,yes,narasinghpur,yes,nizigargh,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,24,nizigargh,9.5,0,2.4,53.1,65,cuttack,narasinghpur,nizigargh
4445,1673,cuttack,yes,narasinghpur,yes,nuapatna,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,25,nuapatna,17.2,0,0,33.6,50.8,cuttack,narasinghpur,nuapatna
4446,1674,cuttack,yes,narasinghpur,yes,nukhapada,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,26,nukhapada,8.7,0,0,90.6,99.3,cuttack,narasinghpur,nukhapada
4447,1675,cuttack,yes,narasinghpur,yes,olaba,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,27,olaba,2.1,13.3,0,15.1,30.5,cuttack,narasinghpur,olaba
4448,1676,cuttack,yes,narasinghpur,yes,padamal,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,28,padamal,2.2,0,0,110.6,112.8,cuttack,narasinghpur,padamal
4449,1677,cuttack,yes,narasinghpur,yes,paikabarabati,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,29,paikabarabati,19.6,0,0,76.4,96,cuttack,narasinghpur,paikabarabati
4450,1678,cuttack,yes,narasinghpur,yes,paikapadapatana,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,30,paikapadapatana,6,0,0,4.4,10.4,cuttack,narasinghpur,paikapadapatana
4451,1679,cuttack,yes,narasinghpur,yes,phulapada,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,31,phulapada,0.3,0,0,28.9,29.2,cuttack,narasinghpur,phulapada
4452,1680,cuttack,yes,narasinghpur,yes,ranasinghpur,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,32,ranasinghpur,12.3,5.5,0,47,64.8,cuttack,narasinghpur,ranasinghpur
4453,1681,cuttack,yes,narasinghpur,yes,regeda,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,33,regeda,6.2,15.7,0,117.9,139.8,cuttack,narasinghpur,regeda
4454,1682,cuttack,yes,narasinghpur,yes,rusipada,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,34,rusipada,3.4,0,0,49.1,52.5,cuttack,narasinghpur,rusipada
4455,1683,cuttack,yes,narasinghpur,yes,sagar,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,35,sagar,9.2,5.2,0,49.3,63.7,cuttack,narasinghpur,sagar
4456,1684,cuttack,yes,narasinghpur,yes,saradhapur,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,36,saradhapur,13.5,6.5,0,127,147,cuttack,narasinghpur,saradhapur
4457,1685,cuttack,yes,narasinghpur,yes,siaria,yes,87,87 baramba,cuttack,odisha,cuttack,narasinghpur,37,siaria,6.7,0,0,44.1,50.8,cuttack,narasinghpur,siaria
4458,1484,cuttack,yes,baramba,yes,abhimanpur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,1,abhimanpur,1,0.6,0,13.1,14.7,cuttack,baramba,abhimanpur
4459,1485,cuttack,yes,baramba,yes,badabarasing,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,2,badabarasing,1,1,0.4,26.2,28.6,cuttack,baramba,badabarasing
4460,1486,cuttack,yes,baramba,yes,badakambilo,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,3,badakambilo,4.7,6.2,0,14.5,25.4,cuttack,baramba,badakambilo
4461,1487,cuttack,yes,baramba,yes,badamba,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,4,badamba,5.6,0,0.9,10.6,17.1,cuttack,baramba,badamba
4462,1488,cuttack,yes,baramba,yes,banamalipur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,5,banamalipur,1.4,0,0,46.5,47.9,cuttack,baramba,banamalipur
4463,1489,cuttack,yes,baramba,yes,bangirisingha,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,6,bangirisingha,3.6,0,0,164.7,168.3,cuttack,baramba,bangirisingha
4464,1490,cuttack,yes,baramba,yes,beliapal,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,7,beliapal,2,0,0,41.1,43.1,cuttack,baramba,beliapal
4465,1491,cuttack,yes,baramba,yes,bhatarika,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,8,bhatarika,4.6,0,0,51.2,55.8,cuttack,baramba,bhatarika
4466,1492,cuttack,yes,baramba,yes,dasarathipur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,9,dasarathipur,22.1,0.2,0,68.3,90.6,cuttack,baramba,dasarathipur
4467,1493,cuttack,yes,baramba,yes,diniary,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,10,diniary,2.9,0,0,63.7,66.6,cuttack,baramba,diniary
4468,1494,cuttack,yes,baramba,yes,godapokhari,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,11,godapokhari,0.4,1.2,0,65.7,67.3,cuttack,baramba,godapokhari
4469,1495,cuttack,yes,baramba,yes,gopalpur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,12,gopalpur,9.9,0,0,32.5,42.4,cuttack,baramba,gopalpur
4470,1496,cuttack,yes,baramba,yes,gopamathura,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,13,gopamathura,0.3,0,0,39.3,39.6,cuttack,baramba,gopamathura
4471,1497,cuttack,yes,baramba,yes,gopapur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,14,gopapur,2,0,0,79.2,81.2,cuttack,baramba,gopapur
4472,1498,cuttack,yes,baramba,yes,gopinathpur,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,15,gopinathpur,2.4,1.1,0,45.6,49.1,cuttack,baramba,gopinathpur
4473,1499,cuttack,yes,baramba,yes,janisahi,yes,87,87 baramba,cuttack,odisha,cuttack,baramba,16,janisahi,0,0,0,46.5,46.5,cuttack,baramba,janisahi
