State,District,Block,Sl. No,Name of Gram Panchayat,SC,ST,Minority,Others,Total
Odisha,Kandhamal,Tikabali,3,Gadaguda,1.85,0.3,0.3,0.3,2.75
Odisha,Kandhamal,Tikabali,4,Gardingia,0.3,6,0,1.75,8.05
Odisha,Kandhamal,Tikabali,5,Gutingia,20.6,24,0,4.1,48.7
Odisha,Kandhamal,Tikabali,6,Katimaha,10.05,18.3,0,3.8,32.15
Odisha,Kandhamal,Tikabali,7,Koinjhar,28,17.95,0,24.05,70
Odisha,Kandhamal,Tikabali,8,Paburia,18.3,24.55,0,2.6,45.45
Odisha,Kandhamal,Tikabali,9,Padangi,5.4,4.7,0,2.8,12.9
Odisha,Kandhamal,Tikabali,10,Pikaradi,0.3,2.3,0,0.3,2.9
Odisha,Kandhamal,Tikabali,11,Tikabali,17.9,1.2,0,8.6,27.7
Odisha,Kandhamal,Tikabali,,Total,111.05,130.6,0.3,55.35,297.3
Odisha,Kandhamal,Tumudibandh,1,Belghar,21.85,31.4,0,2.4,55.65
Odisha,Kandhamal,Tumudibandh,2,Bhandarangi,1.6,22.4,0,4.1,28.1
Odisha,Kandhamal,Tumudibandh,3,Bilamal,25.25,27.4,0,18.25,70.9
Odisha,Kandhamal,Tumudibandh,4,Guma,29.5,23.95,0,3.8,57.25
Odisha,Kandhamal,Tumudibandh,5,Jhiripani,31.7,29.4,0,0.35,61.45
Odisha,Kandhamal,Tumudibandh,6,Karukudupa,6.05,124.9,3.65,3.85,138.45
Odisha,Kandhamal,Tumudibandh,7,Kurtamgarh,19.9,9.95,7.55,2.9,40.3
Odisha,Kandhamal,Tumudibandh,8,Lankagada,13.4,17.15,2.55,0,33.1
Odisha,Kandhamal,Tumudibandh,9,Mundigada,25,137.6,0,5.2,167.8
Odisha,Kandhamal,Tumudibandh,10,Sirla,20.95,56.05,0.75,2.7,80.45
Odisha,Kandhamal,Tumudibandh,11,Tumudibandh,63.85,19.75,3.6,66.25,153.45
Odisha,Kandhamal,Tumudibandh,,Total,259.05,499.95,18.1,109.8,886.9
Odisha,Kendrapara,Aul,1,Aradanga,14.9,0,0,10.9,25.8
Odisha,Kendrapara,Aul,2,Aragal,10.4,0,0,31,41.4
Odisha,Kendrapara,Aul,3,Arehikana,12.3,0,0,29.9,42.2
Odisha,Kendrapara,Aul,4,Atala,6.3,0,0,18.6,24.9
Odisha,Kendrapara,Aul,5,Badambila,11.5,0,0,66.4,77.9
Odisha,Kendrapara,Aul,6,Balakati,29.1,0,0,65.4,94.5
Odisha,Kendrapara,Aul,7,Batipada,22.3,0,0,31,53.3
Odisha,Kendrapara,Aul,8,Bhuin Pur,6.5,0,0,45.5,52
Odisha,Kendrapara,Aul,9,Chandia Gadi,21.1,0,0,52.2,73.3
Odisha,Kendrapara,Aul,10,Dasipur,9.8,0,0,17.8,27.6
Odisha,Kendrapara,Aul,11,Demal,45.6,0,0.4,20.6,66.6
Odisha,Kendrapara,Aul,12,Desahi,8.4,0,0,18.3,26.7
Odisha,Kendrapara,Aul,13,Dimiripala,14.7,0,0,49.3,64
Odisha,Kendrapara,Aul,14,Ekmania,7,0,0,43.3,50.3
Odisha,Kendrapara,Aul,15,Gobindpur,13.5,0,0,14.5,28
Odisha,Kendrapara,Aul,16,Juania,21.4,0,0,29.9,51.3
Odisha,Kendrapara,Aul,17,Kalash Pur,26.4,0,0,32.6,59
Odisha,Kendrapara,Aul,18,Ketuapala,11.7,0,0,8.8,20.5
Odisha,Kendrapara,Aul,19,Kolidiha,0.7,0,0,31.4,32.1
Odisha,Kendrapara,Aul,20,Mahu,5.2,0,0,21.1,26.3
Odisha,Kendrapara,Aul,21,Manikapatana,27.1,0,0,56.7,83.8
Odisha,Kendrapara,Aul,22,Mendha Pur,19.7,0,104.5,41.3,165.5
Odisha,Kendrapara,Aul,23,Narendra Pur,29.8,0,6,63.2,99
Odisha,Kendrapara,Aul,24,Niala,19,0,0,77,96
Odisha,Kendrapara,Aul,25,Nuapada,9.7,0,0,33.4,43.1
Odisha,Kendrapara,Aul,26,Padanipala,10.9,0,0,10.2,21.1
Odisha,Kendrapara,Aul,27,Palimi,2.3,0,0,4,6.3
Odisha,Kendrapara,Aul,28,Patra Pur,12.2,0,0,56.6,68.8
Odisha,Kendrapara,Aul,29,Petapada,10.4,0,0,25.9,36.3
Odisha,Kendrapara,Aul,30,Sahira,8.5,0,0,48.2,56.7
Odisha,Kendrapara,Aul,31,Sanamanga,13.4,0,0,25,38.4
Odisha,Kendrapara,Aul,32,Sansidha,16.8,0,0,41.1,57.9
Odisha,Kendrapara,Aul,33,Singiri,31.6,0,0,54,85.6
Odisha,Kendrapara,Aul,34,Tunga,5.4,0,0,24.5,29.9
Odisha,Kendrapara,Aul,,Total,515.6,0,110.9,1199.6,1826.1
Odisha,Kendrapara,Derabish,1,Balia,23.7,0,4.3,37.3,65.3
Odisha,Kendrapara,Derabish,2,Barimul,15.8,1.5,6.1,17.5,40.9
Odisha,Kendrapara,Derabish,3,Basupur,17.6,0,0,47.8,65.4
Odisha,Kendrapara,Derabish,4,Benipur,4,0,1.1,34.9,40
Odisha,Kendrapara,Derabish,5,Chandol,48.3,2.1,0,40.6,91
Odisha,Kendrapara,Derabish,6,Chatrachakoda,9.6,0.7,0.3,17.7,28.3
Odisha,Kendrapara,Derabish,7,Chhoti,28.6,0,0,25.6,54.2
Odisha,Kendrapara,Derabish,8,Danpur,2.8,0,0,9.7,12.5
Odisha,Kendrapara,Derabish,9,Endara,15.8,0,0,34,49.8
Odisha,Kendrapara,Derabish,10,Golarhat,5.9,0,7.8,9,22.7
Odisha,Kendrapara,Derabish,11,Gualsing,11.9,0,7.5,13.1,32.5
Odisha,Kendrapara,Derabish,12,Harianka,10.2,0,0,51,61.2
Odisha,Kendrapara,Derabish,13,Indalo,25,0,0,39.4,64.4
Odisha,Kendrapara,Derabish,14,Janara Barimula,5.4,0,0,21.2,26.6
Odisha,Kendrapara,Derabish,15,Kaupada,23.2,0,0,19.1,42.3
Odisha,Kendrapara,Derabish,16,Khamola,0.7,0,0,8.3,9
Odisha,Kendrapara,Derabish,17,Kurujanga,9.3,2.1,3.4,32.2,47
Odisha,Kendrapara,Derabish,18,Kusiapal,8.7,2.7,10.7,19.6,41.7
Odisha,Kendrapara,Derabish,19,L.N.Pur,35.1,0,8.3,37.7,81.1
Odisha,Kendrapara,Derabish,20,Mangalpur,31.5,0,0,22.2,53.7
Odisha,Kendrapara,Derabish,21,Mukundapur,4.6,0,0,11.4,16
Odisha,Kendrapara,Derabish,22,Nahanga,13.4,0,0,30.8,44.2
Odisha,Kendrapara,Derabish,23,Narasinghpur,10.3,0,0,27.9,38.2
Odisha,Kendrapara,Derabish,24,Palei,1.9,0,2,12.6,16.5
Odisha,Kendrapara,Derabish,25,R.K.Sahi,7,0.9,0,24.5,32.4
Odisha,Kendrapara,Derabish,26,Raghudeipur,13.3,0,0,51.8,65.1
Odisha,Kendrapara,Derabish,,Total,383.6,10,51.5,696.9,1142
Odisha,Kendrapara,Garadapur,1,Badabetara,0.3,0,0,1.4,1.7
Odisha,Kendrapara,Garadapur,2,Bangalapur,0.7,0,0,2.4,3.1
Odisha,Kendrapara,Garadapur,3,Bantala,1,0.4,1.4,6.8,9.6
Odisha,Kendrapara,Garadapur,4,Bedari,4.3,0,0,8.4,12.7
Odisha,Kendrapara,Garadapur,5,Bhagabanpur,1.6,0,0,0.3,1.9
Odisha,Kendrapara,Garadapur,6,Garadpur,7,0,0,5.4,12.4
Odisha,Kendrapara,Garadapur,7,Kalabuda,4.5,0,0,14.6,19.1
Odisha,Kendrapara,Garadapur,8,Madhusasana,4.9,0,0,0,4.9
Odisha,Kendrapara,Garadapur,9,Nadiabarei,3.8,0,0,2.8,6.6
Odisha,Kendrapara,Garadapur,10,Padmapur,0,0,0,8.4,8.4
Odisha,Kendrapara,Garadapur,11,Pakhada,7.4,0,0,7,14.4
Odisha,Kendrapara,Garadapur,12,Palasudha,0.4,0,0,2.1,2.5
Odisha,Kendrapara,Garadapur,13,Patkura,0,0,0,3.3,3.3
Odisha,Kendrapara,Garadapur,14,Ramachandra Pur,0.7,0,0,7.2,7.9
Odisha,Kendrapara,Garadapur,15,Sanaadhanga,0.4,0,0,1.5,1.9
Odisha,Kendrapara,Garadapur,16,Talakusuma,2.2,0,0,6.1,8.3
Odisha,Kendrapara,Garadapur,17,Tikanpur,3.7,0,0,2.3,6
Odisha,Kendrapara,Garadapur,18,Tyendakuda,0,0,0.7,1.3,2
Odisha,Kendrapara,Garadapur,,Total,42.9,0.4,2.1,81.3,126.7
Odisha,Kendrapara,Kendrapara,1,Ayaba,7,0,0,29.7,36.7
Odisha,Kendrapara,Kendrapara,2,Bagada,13.9,0.6,0,35.2,49.7
Odisha,Kendrapara,Kendrapara,3,Baro,26,0,0,59.9,85.9
Odisha,Kendrapara,Kendrapara,4,Bhagabatpur,11.2,0,5.2,22,38.4
Odisha,Kendrapara,Kendrapara,5,Bharatpur,5.7,0,0,16.8,22.5
Odisha,Kendrapara,Kendrapara,6,Chakroda,11.6,2,0.5,24.2,38.3
Odisha,Kendrapara,Kendrapara,7,Chandanpur,13.2,0,15.2,35.3,63.7
Odisha,Kendrapara,Kendrapara,8,Charigaon,8.5,0,0,15.2,23.7
Odisha,Kendrapara,Kendrapara,9,Dhola,4.2,0,2.8,9.6,16.6
Odisha,Kendrapara,Kendrapara,10,Dhumat,9.6,0,0,26.1,35.7
Odisha,Kendrapara,Kendrapara,11,Gangapada,5.1,0,14.7,34.8,54.6
Odisha,Kendrapara,Kendrapara,12,Ghagara,16.4,0,1.2,7.2,24.8
Odisha,Kendrapara,Kendrapara,13,Gulnagar,1,0.2,2.9,5.3,9.4
Odisha,Kendrapara,Kendrapara,14,Indupur,19.2,0,1.6,10.8,31.6
Odisha,Kendrapara,Kendrapara,15,Jamdhar,21.6,0,12.6,33.6,67.8
Odisha,Kendrapara,Kendrapara,16,Kalapada,0,0,0,10.7,10.7
Odisha,Kendrapara,Kendrapara,17,Kansar,9.5,0,0,45.8,55.3
Odisha,Kendrapara,Kendrapara,18,Kapaleswar,2.6,0,11.8,13.6,28
Odisha,Kendrapara,Kendrapara,19,Keshpur,18.3,0,0,26.5,44.8
Odisha,Kendrapara,Kendrapara,20,Koro,29.3,0,0,30.1,59.4
Odisha,Kendrapara,Kendrapara,21,Kutaranga,4.7,0,0,6.8,11.5
Odisha,Kendrapara,Kendrapara,22,Nikirei,53,0.5,3.4,51.4,108.3
Odisha,Kendrapara,Kendrapara,23,Ostapur,4.8,0,0,31.2,36
Odisha,Kendrapara,Kendrapara,24,Palasingha,19.1,0,13,27.5,59.6
Odisha,Kendrapara,Kendrapara,25,Purusottampur,4.6,0,0,24.9,29.5
Odisha,Kendrapara,Kendrapara,26,Sanamantia,12.2,0,0,45.4,57.6
Odisha,Kendrapara,Kendrapara,27,Shyamsundarpur,12.9,0.3,0,38.4,51.6
Odisha,Kendrapara,Kendrapara,,Total,345.2,3.6,84.9,718,1151.7
Odisha,Kendrapara,Mahakalapada,1,Alailo,18.7,0,0,15.1,33.8
Odisha,Kendrapara,Mahakalapada,2,Ameipal,11,0,0,21.5,32.5
Odisha,Kendrapara,Mahakalapada,3,Badakula,7.6,0,0,32.1,39.7
Odisha,Kendrapara,Mahakalapada,4,Badihi,6.1,0,0,25.1,31.2
Odisha,Kendrapara,Mahakalapada,5,Balipal,19.1,0,0,34.3,53.4
Odisha,Kendrapara,Mahakalapada,6,Baradanga,18.6,0,0.5,77.3,96.4
Odisha,Kendrapara,Mahakalapada,7,Barakandha,10.7,0,0,46,56.7
Odisha,Kendrapara,Mahakalapada,8,Batighar,0,0,0,49.4,49.4
Odisha,Kendrapara,Mahakalapada,9,Baulakani,14,12.6,14,38.2,78.8
Odisha,Kendrapara,Mahakalapada,10,Bijayanagar,23.8,0,0,37,60.8
Odisha,Kendrapara,Mahakalapada,11,Deulapada,52.8,0,2.9,97.9,153.6
Odisha,Kendrapara,Mahakalapada,12,Gadaromit,6.4,0,0,13.9,20.3
Odisha,Kendrapara,Mahakalapada,13,Gagua,12.8,0,0,80.6,93.4
Odisha,Kendrapara,Mahakalapada,14,Jadupur,15.4,0,0,24.1,39.5
Odisha,Kendrapara,Mahakalapada,15,Jamboo,30.4,0.7,0,75.3,106.4
Odisha,Kendrapara,Mahakalapada,16,Jayachandrapur,20.6,0,0,25.2,45.8
Odisha,Kendrapara,Mahakalapada,17,Kansar And Kansar Bada Dandua,6.7,0.2,0,53.1,60
Odisha,Kendrapara,Mahakalapada,18,Karnja,17,0,0,35.2,52.2
Odisha,Kendrapara,Mahakalapada,19,Kharinasi,21.5,5.8,0,55.3,82.6
Odisha,Kendrapara,Mahakalapada,20,Khurusia,3.1,0,0,10.8,13.9
Odisha,Kendrapara,Mahakalapada,21,Mahakalapada,12.9,0,0,39.9,52.8
Odisha,Kendrapara,Mahakalapada,22,Mangalpur,17.9,0,0,21.1,39
Odisha,Kendrapara,Mahakalapada,23,Nanjura,5.2,6.2,0,65.1,76.5
Odisha,Kendrapara,Mahakalapada,24,Patalipanka,13.5,0,0,17.9,31.4
Odisha,Kendrapara,Mahakalapada,25,Petachhela,8.1,7,0,29.7,44.8
Odisha,Kendrapara,Mahakalapada,26,Rajagada,14.8,0,2.1,36.5,53.4
Odisha,Kendrapara,Mahakalapada,27,Ramanagar,24.9,2.9,1.8,37.4,67
Odisha,Kendrapara,Mahakalapada,28,Suniti,22.3,0,0,75.7,98
Odisha,Kendrapara,Mahakalapada,29,Teragan,12.7,0,0,40.8,53.5
Odisha,Kendrapara,Mahakalapada,30,Tikarapanga,6.5,0,0,12.9,19.4
Odisha,Kendrapara,Mahakalapada,31,Tikhiri,18.1,0,0,41.2,59.3
Odisha,Kendrapara,Mahakalapada,32,Lanjura,,,,,
Odisha,Kendrapara,Mahakalapada,,Total,473.2,35.4,21.3,1265.6,1795.5
Odisha,Kendrapara,Marsaghai,1,Aitipur,8.4,0,0,33.4,41.8
Odisha,Kendrapara,Marsaghai,2,Akhuadakhin,9.9,0,0,39.3,49.2
Odisha,Kendrapara,Marsaghai,3,Angulai,0.7,0,0,26.9,27.6
Odisha,Kendrapara,Marsaghai,4,Antei,0.9,0,0,4.5,5.4
Odisha,Kendrapara,Marsaghai,5,Bachharai,7.7,0,0,56.8,64.5
Odisha,Kendrapara,Marsaghai,6,Bandhakata,4,0,0,29.8,33.8
Odisha,Kendrapara,Marsaghai,7,Batira,2,0,0,2.4,4.4
Odisha,Kendrapara,Marsaghai,8,Beruhan,12.9,0,0,39.8,52.7
Odisha,Kendrapara,Marsaghai,9,Dasipur,0,0,0,24.3,24.3
Odisha,Kendrapara,Marsaghai,10,Dumuka,16,0,0,16.3,32.3
Odisha,Kendrapara,Marsaghai,11,Garajanga,15.5,0,0,55.9,71.4
Odisha,Kendrapara,Marsaghai,12,Hindulia,7.5,0,0,16.9,24.4
Odisha,Kendrapara,Marsaghai,13,Jalapoka,1,0,0,1.7,2.7
Odisha,Kendrapara,Marsaghai,14,Jamapada,6.4,0,0,15.3,21.7
Odisha,Kendrapara,Marsaghai,15,Karilopatna,3.9,0,0,18.1,22
Odisha,Kendrapara,Marsaghai,16,Kuhudi,20.9,0,0,32.2,53.1
Odisha,Kendrapara,Marsaghai,17,Mangarajpur,4,0,0,80.5,84.5
Odisha,Kendrapara,Marsaghai,18,Manikunda,2.4,0,0,20.3,22.7
Odisha,Kendrapara,Marsaghai,19,Marshaghai,36.7,0,0,21.2,57.9
Odisha,Kendrapara,Marsaghai,20,Mehendinagar,0.5,0,0,10,10.5
Odisha,Kendrapara,Marsaghai,21,Parakula,15.7,0,0,71.6,87.3
Odisha,Kendrapara,Marsaghai,22,Raghabapur,0,0,0,0.6,0.6
Odisha,Kendrapara,Marsaghai,23,Silipur,10.1,0,0,46.4,56.5
Odisha,Kendrapara,Marsaghai,24,Talasanga,11.1,0,0,45.2,56.3
Odisha,Kendrapara,Marsaghai,,Total,198.2,0,0,709.4,907.6
Odisha,Kendrapara,Pattamundai,1,Alapua,29.5,0,0,25.6,55.1
Odisha,Kendrapara,Pattamundai,2,Amrutamanohi,35.6,0,0,23.8,59.4
Odisha,Kendrapara,Pattamundai,3,Andhara,17.9,0,0,32.5,50.4
Odisha,Kendrapara,Pattamundai,4,Aradapali,20.1,0,0,18.5,38.6
Odisha,Kendrapara,Pattamundai,5,Bachhara,2,0,0,4.5,6.5
Odisha,Kendrapara,Pattamundai,6,Badamohanpur,25.4,0,0,57.6,83
Odisha,Kendrapara,Pattamundai,7,Badamulabasanta,33.2,0,0,44.3,77.5
Odisha,Kendrapara,Pattamundai,8,Badapada,17.2,0,0,32.2,49.4
Odisha,Kendrapara,Pattamundai,9,Balabhadrapur,15.6,0,0,19.9,35.5
Odisha,Kendrapara,Pattamundai,10,Balipatana,16.4,0,0,23.2,39.6
Odisha,Kendrapara,Pattamundai,11,Baluria,5.7,0,0,29.7,35.4
Odisha,Kendrapara,Pattamundai,12,Bilikana,22.8,0,0,83.6,106.4
Odisha,Kendrapara,Pattamundai,13,Chandan Nagar,28,0,0,87.5,115.5
Odisha,Kendrapara,Pattamundai,14,Damarpur,2.3,0,1.9,10.6,14.8
Odisha,Kendrapara,Pattamundai,15,Dihapada,37.6,0,0,49.3,86.9
Odisha,Kendrapara,Pattamundai,16,Dihudipur,7,0,0,20.9,27.9
Odisha,Kendrapara,Pattamundai,17,Dosia,18.9,0,0,43.7,62.6
Odisha,Kendrapara,Pattamundai,18,Gangarampur,43.4,0,0,21.3,64.7
Odisha,Kendrapara,Pattamundai,19,Kakharuni,15.1,0,0,8,23.1
Odisha,Kendrapara,Pattamundai,20,Khadianta,9.3,0,0,19.5,28.8
Odisha,Kendrapara,Pattamundai,21,Khanata,13,0,0,43.4,56.4
Odisha,Kendrapara,Pattamundai,22,Narasinghpur,45,0,0,36,81
Odisha,Kendrapara,Pattamundai,23,Nilakanthapur,13.4,0,0,29.6,43
Odisha,Kendrapara,Pattamundai,24,Oupada,13.6,0,0,54.4,68
Odisha,Kendrapara,Pattamundai,25,Penthapal,21.6,0,0,27,48.6
Odisha,Kendrapara,Pattamundai,26,Sanajaria,26.9,0,3.2,98.7,128.8
Odisha,Kendrapara,Pattamundai,27,Sansarfal,1.8,0,0,24.9,26.7
Odisha,Kendrapara,Pattamundai,28,Sasana,43.7,0,0,29.7,73.4
Odisha,Kendrapara,Pattamundai,29,Singhagan,1.5,0,0,17.3,18.8
Odisha,Kendrapara,Pattamundai,30,Srirampur,9.1,0,0,31.9,41
Odisha,Kendrapara,Pattamundai,31,Taradipal,20.5,0,0,10.4,30.9
Odisha,Kendrapara,Pattamundai,,Total,613.1,0,5.1,1059.5,1677.7
Odisha,Kendrapara,Rajkanika,1,Abdulpur,36.6,0,0,6.4,43
Odisha,Kendrapara,Rajkanika,2,Akhulipada,7.1,0,15.7,44,66.8
Odisha,Kendrapara,Rajkanika,3,Baghabuda,12.7,0,0.7,41.8,55.2
Odisha,Kendrapara,Rajkanika,4,Balrampur,11.3,0,0,53.5,64.8
Odisha,Kendrapara,Rajkanika,5,Baradia,27.9,0,0,68.1,96
Odisha,Kendrapara,Rajkanika,6,Baraha Domanda,24.2,0,0,25.6,49.8
Odisha,Kendrapara,Rajkanika,7,Baruna,3.3,0,0,22.6,25.9
Odisha,Kendrapara,Rajkanika,8,Barunadiha,1.2,0,0,40.5,41.7
Odisha,Kendrapara,Rajkanika,9,Charapada,22.5,0,0,49.7,72.2
Odisha,Kendrapara,Rajkanika,10,Deaulatara,3.7,0,0,21.5,25.2
Odisha,Kendrapara,Rajkanika,11,Hatasahi,2.1,0,0,39.6,41.7
Odisha,Kendrapara,Rajkanika,12,Jagulai Pada,34.3,0,0,60.1,94.4
Odisha,Kendrapara,Rajkanika,13,Jayanagar,20.3,0,0,92.9,113.2
Odisha,Kendrapara,Rajkanika,14,Kanta Pada,10.9,0,0,48,58.9
Odisha,Kendrapara,Rajkanika,15,Katana Bania,12.4,0,0,121.3,133.7
Odisha,Kendrapara,Rajkanika,16,Koilipur,15,0,2.4,88.8,106.2
Odisha,Kendrapara,Rajkanika,17,Koranda,17.7,0,0,60.2,77.9
Odisha,Kendrapara,Rajkanika,18,Nahuni,50.1,0,0,90,140.1
Odisha,Kendrapara,Rajkanika,19,Namatara,10.2,0,0,19.2,29.4
Odisha,Kendrapara,Rajkanika,20,Olaver,4.6,0,4.7,31.4,40.7
Odisha,Kendrapara,Rajkanika,21,Padhanapada,42.7,0,0,25.4,68.1
Odisha,Kendrapara,Rajkanika,22,Panasa Ganda,26.8,0,0,29,55.8
Odisha,Kendrapara,Rajkanika,23,Parinuapada Habalganda,8.9,0,0,39.2,48.1
Odisha,Kendrapara,Rajkanika,24,Pegarapada,20,0,0,18.1,38.1
Odisha,Kendrapara,Rajkanika,25,Sihopada,15,0,0,26.3,41.3
Odisha,Kendrapara,Rajkanika,26,Siko,42.8,0,0,69.9,112.7
Odisha,Kendrapara,Rajkanika,27,Taras,8,0,0,34.1,42.1
Odisha,Kendrapara,Rajkanika,28,Trilokyapur,29.2,0,0,110.1,139.3
Odisha,Kendrapara,Rajkanika,29,Varigada,8.4,0,0,53.9,62.3
Odisha,Kendrapara,Rajkanika,,Total,529.9,0,23.5,1431.2,1984.6
Odisha,Kendrapara,Rajanagar,1,Baghamari,2.6,0,0,77.8,80.4
Odisha,Kendrapara,Rajanagar,2,Balisahipatana,2.1,0,0,62.3,64.4
Odisha,Kendrapara,Rajanagar,3,Bandhapada,22.6,0,0,56.5,79.1
Odisha,Kendrapara,Rajanagar,4,Belpal,1.7,0,0,31.3,33
Odisha,Kendrapara,Rajanagar,5,Bhitargarh,6.1,0.3,0,79,85.4
Odisha,Kendrapara,Rajanagar,6,Brahmana Sahi,7.5,0,0,82,89.5
Odisha,Kendrapara,Rajanagar,7,Chandi Baunsamula,3.4,0,0,83.6,87
Odisha,Kendrapara,Rajanagar,8,Dangamala,8,9.6,0.7,48.7,67
Odisha,Kendrapara,Rajanagar,9,Dera,0,0,0,45.3,45.3
Odisha,Kendrapara,Rajanagar,10,Ghadiamal,2.3,0,0,69,71.3
Odisha,Kendrapara,Rajanagar,11,Gupti,20,0,0,114.4,134.4
Odisha,Kendrapara,Rajanagar,12,Hatina,4.4,0,0,58,62.4
Odisha,Kendrapara,Rajanagar,13,Iswarpur,26.3,0,0,80.2,106.5
Odisha,Kendrapara,Rajanagar,14,Kandira,6.1,0,0,90.8,96.9
Odisha,Kendrapara,Rajanagar,15,Keradagarh,0,0,10,33.8,43.8
Odisha,Kendrapara,Rajanagar,16,Keruapal,2.9,0,0,62.2,65.1
Odisha,Kendrapara,Rajanagar,17,Khamarsahi,4.8,0,0,39.4,44.2
Odisha,Kendrapara,Rajanagar,18,Koili Pur,24.7,0,0,93,117.7
Odisha,Kendrapara,Rajanagar,19,Krushannagar,4.2,3.8,5.4,46.5,59.9
Odisha,Kendrapara,Rajanagar,20,Kurunti,8.6,0,0,103.6,112.2
Odisha,Kendrapara,Rajanagar,21,Mahisasura,1,0,0,48.2,49.2
Odisha,Kendrapara,Rajanagar,22,Mahulia,8.1,0,0,74.7,82.8
Odisha,Kendrapara,Rajanagar,23,Ostia,9.7,0,0,76.8,86.5
Odisha,Kendrapara,Rajanagar,24,Rajnagar,29.4,0,0,23.9,53.3
Odisha,Kendrapara,Rajanagar,25,Rajpur,13.7,0,0,47.7,61.4
Odisha,Kendrapara,Rajanagar,26,Rangani,8.8,8.2,5.8,66.5,89.3
Odisha,Kendrapara,Rajanagar,27,Sanbada Gopalpur,2.3,0,0,56.3,58.6
Odisha,Kendrapara,Rajanagar,28,Talachua,3.1,0.2,3.8,51.1,58.2
Odisha,Kendrapara,Rajanagar,29,Satabhaya (Bagapatia),,,,,
Odisha,Kendrapara,Rajanagar,,Total,234.4,22.1,25.7,1802.6,2084.8
Odisha,Keonjhar,Anandapur,1,Bailo,58.2,0,0,20.1,78.3
Odisha,Keonjhar,Anandapur,2,Baunsagarh,30.4,114.25,0,7.15,151.8
Odisha,Keonjhar,Anandapur,3,Belabahali,11.6,8.4,0,31.7,51.7
Odisha,Keonjhar,Anandapur,4,Budhikud,0,44.05,0,10.3,54.35
Odisha,Keonjhar,Anandapur,5,Dhakotha,25.6,106.05,0,27.75,159.4
Odisha,Keonjhar,Anandapur,6,Galaymunda,1.05,80.1,0,11.2,92.35
Odisha,Keonjhar,Anandapur,7,Haridapal,8.5,0,0,29.95,38.45
Odisha,Keonjhar,Anandapur,8,Jalasuan,7.85,3.9,0,30.25,42
Odisha,Keonjhar,Anandapur,9,Kantipal,5.3,85.85,0,32.3,123.45
Odisha,Keonjhar,Anandapur,10,Kathakata,10.35,59.35,0,23.5,93.2
Odisha,Keonjhar,Anandapur,11,Kodapada,8.1,32.4,0,27.25,67.75
Odisha,Keonjhar,Anandapur,12,Kolimati,5,96.65,0,21.9,123.55
Odisha,Keonjhar,Anandapur,13,Manoharpur,2.65,97.25,0,4.65,104.55
Odisha,Keonjhar,Anandapur,14,Mochinda,7.2,82.75,0,10.3,100.25
Odisha,Keonjhar,Anandapur,15,Panasadiha,0.3,71.3,0,11.25,82.85
Odisha,Keonjhar,Anandapur,16,Panchupalli,16.65,20.15,0,18.1,54.9
Odisha,Keonjhar,Anandapur,17,Salabani,7.2,43.15,0,25.55,75.9
Odisha,Keonjhar,Anandapur,18,Tartara,10.75,51.65,0,19.6,82
Odisha,Keonjhar,Anandapur,,Total,216.7,997.25,0,362.8,1576.75
Odisha,Keonjhar,Banspal,1,Banspal,4.15,104.1,0,9.55,117.8
Odisha,Keonjhar,Banspal,2,Baragarh,0,37.4,0,4.9,42.3
Odisha,Keonjhar,Banspal,3,Bayakumutia,2.6,58.7,0,6.6,67.9
Odisha,Keonjhar,Banspal,4,Fuljhar,5.7,125.25,0,11.6,142.55
Odisha,Keonjhar,Banspal,5,Gonasika,16.45,53.9,0,14.35,84.7
Odisha,Keonjhar,Banspal,6,Jatra,6.35,102.65,0,8.2,117.2
Odisha,Keonjhar,Banspal,7,Kalanda(Kha),4.55,62.4,0,35.75,102.7
Odisha,Keonjhar,Banspal,8,Karangadihi,0,75.1,0,4,79.1
Odisha,Keonjhar,Banspal,9,Kodipasa,0,74.9,0,5.65,80.55
Odisha,Keonjhar,Banspal,10,Kuanra,0.3,90.75,0,7.2,98.25
Odisha,Keonjhar,Banspal,11,Nayakote,2.8,70.4,0,16.6,89.8
Odisha,Keonjhar,Banspal,12,Saharpur,3.35,83.25,0,6.9,93.5
Odisha,Keonjhar,Banspal,13,Singipur,10.25,96.55,0,17.2,124
Odisha,Keonjhar,Banspal,14,Suakati,0,13.7,0,0,13.7
Odisha,Keonjhar,Banspal,15,Tala Kadakala,5.05,95.4,0,19.9,120.35
Odisha,Keonjhar,Banspal,16,Talachampei,0,30.2,0,2.75,32.95
Odisha,Keonjhar,Banspal,17,Talakainsari,0,13.75,0,0,13.75
Odisha,Keonjhar,Banspal,18,Tana,0,87.1,0,14.9,102
Odisha,Keonjhar,Banspal,19,Taramakanta,16.95,68.65,0,15.3,100.9
Odisha,Keonjhar,Banspal,20,Uper Raigoda,9,113.85,0,26.15,149
Odisha,Keonjhar,Banspal,21,Kumundi,,,,,
Odisha,Keonjhar,Banspal,,Total,87.5,1458,0,227.5,1773
Odisha,Keonjhar,Champua,1,Badanai,9.1,71.65,0,35.95,116.7
Odisha,Keonjhar,Champua,2,Bhanda,1.6,65,0,45.3,111.9
Odisha,Keonjhar,Champua,3,Bhuinpur,19,66.5,0,26.65,112.15
Odisha,Keonjhar,Champua,4,Chandrasekharpur,3.65,102.75,0,20.95,127.35
Odisha,Keonjhar,Champua,5,Jajaposi,10.1,56.8,0,9.7,76.6
