s_state,s_district,s_block,Sl. No,s_gp,SC,ST,Minority,Others,Total,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,keonjhar,hatadihi,24,bangore,NA,NA,NA,NA,NA,4240,keonjhar,hatadihi,bangore
odisha,keonjhar,hatadihi,25,dhanurjaypur,NA,NA,NA,NA,NA,4241,keonjhar,hatadihi,dhanurjaypur
odisha,keonjhar,hatadihi,26,dhenka,NA,NA,NA,NA,NA,4242,keonjhar,hatadihi,dhenka
odisha,keonjhar,hatadihi,27,hadgarh,NA,NA,NA,NA,NA,4243,keonjhar,hatadihi,hadgarh
odisha,keonjhar,hatadihi,28,kanleibalipal,NA,NA,NA,NA,NA,4244,keonjhar,hatadihi,kanleibalipal
odisha,keonjhar,hatadihi,29,padhiaripalli,NA,NA,NA,NA,NA,4245,keonjhar,hatadihi,padhiaripalli
odisha,keonjhar,hatadihi,30,sadha,NA,NA,NA,NA,NA,4246,keonjhar,hatadihi,sadha
odisha,keonjhar,hatadihi,31,soso,NA,NA,NA,NA,NA,4247,keonjhar,hatadihi,soso
odisha,keonjhar,jhumpura,1,arsala,14.25,32.45,0,54.7,101.4,4248,keonjhar,jhumpura,arsala
odisha,keonjhar,jhumpura,2,asanpat,12.95,153.35,0,7.9,174.2,4249,keonjhar,jhumpura,asanpat
odisha,keonjhar,jhumpura,3,badadumuria,2.35,82.45,0,24.45,109.25,4250,keonjhar,jhumpura,badadumuria
odisha,keonjhar,jhumpura,4,badaneuli,42,73.35,0,16.5,131.85,4251,keonjhar,jhumpura,badaneuli
odisha,keonjhar,jhumpura,5,balibandha,12.35,140.75,0,34.7,187.8,4252,keonjhar,jhumpura,balibandha
odisha,keonjhar,jhumpura,6,baria,0,78.15,0,26.5,104.65,4253,keonjhar,jhumpura,baria
odisha,keonjhar,jhumpura,7,chauthia,2.5,73.6,0,32.5,108.6,4254,keonjhar,jhumpura,chauthia
odisha,keonjhar,jhumpura,8,dhanurjaypur,0,54.65,0,15.1,69.75,4255,keonjhar,jhumpura,dhanurjaypur
odisha,keonjhar,jhumpura,9,gumura,2,58.7,0,14.65,75.35,4256,keonjhar,jhumpura,gumura
odisha,keonjhar,jhumpura,10,gundunia,1.9,22.7,0,15.95,40.55,4257,keonjhar,jhumpura,gundunia
odisha,keonjhar,jhumpura,11,jhumpura,30.6,73.15,0,29.35,133.1,4258,keonjhar,jhumpura,jhumpura
odisha,keonjhar,jhumpura,12,khendara,29.9,27.5,0,53.55,110.95,4259,keonjhar,jhumpura,khendara
odisha,keonjhar,jhumpura,13,khuntapada,18.5,91.75,0,32.1,142.35,4260,keonjhar,jhumpura,khuntapada
odisha,keonjhar,jhumpura,14,nahabeda,9.3,107.85,0,21.9,139.05,4261,keonjhar,jhumpura,nahabeda
odisha,keonjhar,jhumpura,15,naradpur,2,40.55,0,6.9,49.45,4262,keonjhar,jhumpura,naradpur
odisha,keonjhar,jhumpura,16,nischintapur,8.55,69.15,0,12.25,89.95,4263,keonjhar,jhumpura,nischintapur
odisha,keonjhar,jhumpura,17,tukudiha,38.65,61.4,0,51.25,151.3,4264,keonjhar,jhumpura,tukudiha
odisha,keonjhar,jhumpura,18,ukhunda,5.1,21.65,0,30.1,56.85,4265,keonjhar,jhumpura,ukhunda
odisha,keonjhar,jhumpura,19,basantapur,NA,NA,NA,NA,NA,4266,keonjhar,jhumpura,basantapur
odisha,keonjhar,jhumpura,20,kutugaon,NA,NA,NA,NA,NA,4267,keonjhar,jhumpura,kutugaon
odisha,keonjhar,jhumpura,21,malada,NA,NA,NA,NA,NA,4268,keonjhar,jhumpura,malada
odisha,keonjhar,jhumpura,22,nayagada,NA,NA,NA,NA,NA,4269,keonjhar,jhumpura,nayagada
odisha,keonjhar,joda,1,ansheikala,NA,NA,NA,NA,NA,4270,keonjhar,joda,ansheikala
odisha,keonjhar,joda,2,badakalimati,NA,NA,NA,NA,NA,4271,keonjhar,joda,badakalimati
odisha,keonjhar,joda,3,balada,NA,NA,NA,NA,NA,4272,keonjhar,joda,balada
odisha,keonjhar,joda,4,balagoda,NA,NA,NA,NA,NA,4273,keonjhar,joda,balagoda
odisha,keonjhar,joda,5,balani,NA,NA,NA,NA,NA,4274,keonjhar,joda,balani
odisha,keonjhar,joda,6,bhadrasahi,NA,NA,NA,NA,NA,4275,keonjhar,joda,bhadrasahi
odisha,keonjhar,joda,7,bhuyanroida,NA,NA,NA,NA,NA,4276,keonjhar,joda,bhuyanroida
odisha,keonjhar,joda,8,birikala,NA,NA,NA,NA,NA,4277,keonjhar,joda,birikala
odisha,keonjhar,joda,9,chamakpur,NA,NA,NA,NA,NA,4278,keonjhar,joda,chamakpur
odisha,keonjhar,joda,10,deojhar,NA,NA,NA,NA,NA,4279,keonjhar,joda,deojhar
odisha,keonjhar,joda,11,guali,NA,NA,NA,NA,NA,4280,keonjhar,joda,guali
odisha,keonjhar,joda,12,jajanga,NA,NA,NA,NA,NA,4281,keonjhar,joda,jajanga
odisha,keonjhar,joda,13,jalahari,NA,NA,NA,NA,NA,4282,keonjhar,joda,jalahari
odisha,keonjhar,joda,14,jurudi,NA,NA,NA,NA,NA,4283,keonjhar,joda,jurudi
odisha,keonjhar,joda,15,kandara,NA,NA,NA,NA,NA,4284,keonjhar,joda,kandara
odisha,keonjhar,joda,16,karakhendra,NA,NA,NA,NA,NA,4285,keonjhar,joda,karakhendra
odisha,keonjhar,joda,17,laidapada,NA,NA,NA,NA,NA,4286,keonjhar,joda,laidapada
odisha,keonjhar,joda,18,palasha,NA,NA,NA,NA,NA,4287,keonjhar,joda,palasha
odisha,keonjhar,joda,19,serenda,NA,NA,NA,NA,NA,4288,keonjhar,joda,serenda
odisha,keonjhar,keonjhar,1,baradapal,1.3,45.4,0,2.1,48.8,4289,keonjhar,keonjhar,baradapal
odisha,keonjhar,keonjhar,2,bauripada,16.35,41.8,0,34.95,93.1,4290,keonjhar,keonjhar,bauripada
odisha,keonjhar,keonjhar,3,bodapalsa,12,36.95,0,29.4,78.35,4291,keonjhar,keonjhar,bodapalsa
odisha,keonjhar,keonjhar,4,dimbo,13.8,121.85,0,23.75,159.4,4292,keonjhar,keonjhar,dimbo
odisha,keonjhar,keonjhar,5,gobardhan,5.35,44.75,0,19.05,69.15,4293,keonjhar,keonjhar,gobardhan
odisha,keonjhar,keonjhar,6,gopinathpur,3.2,118.3,0,2.35,123.85,4294,keonjhar,keonjhar,gopinathpur
odisha,keonjhar,keonjhar,7,handibhanga,24.95,164.8,0,20.15,209.9,4295,keonjhar,keonjhar,handibhanga
odisha,keonjhar,keonjhar,8,janardan pur,1.9,34.6,0,2.95,39.45,4296,keonjhar,keonjhar,janardan pur
odisha,keonjhar,keonjhar,9,kandrapasi,3.05,96.5,0,8.95,108.5,4297,keonjhar,keonjhar,kandrapasi
odisha,keonjhar,keonjhar,10,kathabari,7.65,56.05,0,17.75,81.45,4298,keonjhar,keonjhar,kathabari
odisha,keonjhar,keonjhar,11,kaunrikala,9.7,44.05,0,15.2,68.95,4299,keonjhar,keonjhar,kaunrikala
odisha,keonjhar,keonjhar,12,mahadeijoda,8.05,73.95,0,37.45,119.45,4300,keonjhar,keonjhar,mahadeijoda
odisha,keonjhar,keonjhar,13,maidankel,14.8,152.6,0,49.85,217.25,4301,keonjhar,keonjhar,maidankel
odisha,keonjhar,keonjhar,14,mandua,21.5,40.9,0,2.1,64.5,4302,keonjhar,keonjhar,mandua
odisha,keonjhar,keonjhar,15,naranpur,15.4,68.2,0,19.05,102.65,4303,keonjhar,keonjhar,naranpur
odisha,keonjhar,keonjhar,16,nelung,5.95,34.1,0,13.05,53.1,4304,keonjhar,keonjhar,nelung
odisha,keonjhar,keonjhar,17,nuagaon,4.7,111,0,14,129.7,4305,keonjhar,keonjhar,nuagaon
odisha,keonjhar,keonjhar,18,padmapur,2.1,42.55,0,5.6,50.25,4306,keonjhar,keonjhar,padmapur
odisha,keonjhar,keonjhar,19,palaspanga,10.4,62.35,0,20.1,92.85,4307,keonjhar,keonjhar,palaspanga
odisha,keonjhar,keonjhar,20,parjanpur,11.2,49.7,0,31.8,92.7,4308,keonjhar,keonjhar,parjanpur
odisha,keonjhar,keonjhar,21,raghunathpur,8.05,45.85,0,35.1,89,4309,keonjhar,keonjhar,raghunathpur
odisha,keonjhar,keonjhar,22,raikala,10.2,44.35,0,12.25,66.8,4310,keonjhar,keonjhar,raikala
odisha,keonjhar,keonjhar,23,raisuan,11.4,39.95,0,17.9,69.25,4311,keonjhar,keonjhar,raisuan
odisha,keonjhar,keonjhar,24,shankiri,7.5,41.5,0,21.15,70.15,4312,keonjhar,keonjhar,shankiri
odisha,keonjhar,keonjhar,25,sirispal,17.4,42.55,0,16.65,76.6,4313,keonjhar,keonjhar,sirispal
odisha,keonjhar,patna,1,bada patana,1.05,50.9,0,4.45,56.4,4314,keonjhar,patna,bada patana
odisha,keonjhar,patna,2,baunshuli,9.35,105.1,0,41.6,156.05,4315,keonjhar,patna,baunshuli
odisha,keonjhar,patna,3,budhikapudi,21,72.2,0,44.9,138.1,4316,keonjhar,patna,budhikapudi
odisha,keonjhar,patna,4,chakundapal,15,76.1,0,13.75,104.85,4317,keonjhar,patna,chakundapal
odisha,keonjhar,patna,5,chemana,16.25,56.2,0,47.55,120,4318,keonjhar,patna,chemana
odisha,keonjhar,patna,6,chinamalipasi,6.65,133.4,0,19.4,159.45,4319,keonjhar,patna,chinamalipasi
odisha,keonjhar,patna,7,dumuria,2.35,182.95,0,57.7,243,4320,keonjhar,patna,dumuria
odisha,keonjhar,patna,8,erendei,1.35,88.4,0,17.55,107.3,4321,keonjhar,patna,erendei
odisha,keonjhar,patna,9,jamunaposi,13.4,53.05,0,11.85,78.3,4322,keonjhar,patna,jamunaposi
odisha,keonjhar,patna,10,kantiapada,10.05,40.9,0,37.1,88.05,4323,keonjhar,patna,kantiapada
odisha,keonjhar,patna,11,kendeiposi,13.05,125.2,0,22.65,160.9,4324,keonjhar,patna,kendeiposi
odisha,keonjhar,patna,12,khireitangiri,21.8,132.3,0,44.55,198.65,4325,keonjhar,patna,khireitangiri
odisha,keonjhar,patna,13,mirigikhoji,0,31.3,0,24.75,56.05,4326,keonjhar,patna,mirigikhoji
odisha,keonjhar,patna,14,murusuan,3.05,22.15,0,16.1,41.3,4327,keonjhar,patna,murusuan
odisha,keonjhar,patna,15,mushakhari,3.55,32.45,0,17.15,53.15,4328,keonjhar,patna,mushakhari
odisha,keonjhar,patna,16,palanaghati,0,84.5,0,19,103.5,4329,keonjhar,patna,palanaghati
odisha,keonjhar,patna,17,rajnagar,5.2,84,0,23.35,112.55,4330,keonjhar,patna,rajnagar
odisha,keonjhar,patna,18,saraskola,4.45,60.6,0,13.85,78.9,4331,keonjhar,patna,saraskola
odisha,keonjhar,patna,19,tangarapada,17,151.3,0,41.4,209.7,4332,keonjhar,patna,tangarapada
odisha,keonjhar,patna,20,turumunga,1,44.9,0,10,55.9,4333,keonjhar,patna,turumunga
odisha,keonjhar,saharpada,1,baikala,3.55,68.45,0,37.15,109.15,4334,keonjhar,saharpada,baikala
odisha,keonjhar,saharpada,2,barbil,0,61.5,0,23.9,85.4,4335,keonjhar,saharpada,barbil
odisha,keonjhar,saharpada,3,dalapaka,3.25,89.85,0,38.7,131.8,4336,keonjhar,saharpada,dalapaka
odisha,keonjhar,saharpada,4,damahuda,0.3,70.75,0,12.55,83.6,4337,keonjhar,saharpada,damahuda
odisha,keonjhar,saharpada,5,digiposi,1.95,48.8,0,11.25,62,4338,keonjhar,saharpada,digiposi
odisha,keonjhar,saharpada,6,gandabeda,0,92.45,0,11.2,103.65,4339,keonjhar,saharpada,gandabeda
odisha,keonjhar,saharpada,7,gorasa,1.4,104.6,0,4.65,110.65,4340,keonjhar,saharpada,gorasa
odisha,keonjhar,saharpada,8,kapundi,6.4,20.9,2.9,17.4,47.6,4341,keonjhar,saharpada,kapundi
odisha,keonjhar,saharpada,9,khadikapada,2.1,44.7,0,11.7,58.5,4342,keonjhar,saharpada,khadikapada
odisha,keonjhar,saharpada,10,khajirapat,0,60.6,0,44.15,104.75,4343,keonjhar,saharpada,khajirapat
odisha,keonjhar,saharpada,11,khuntapada,1.3,76.25,0,29.75,107.3,4344,keonjhar,saharpada,khuntapada
odisha,keonjhar,saharpada,12,kundala,6.75,49.05,0,12.35,68.15,4345,keonjhar,saharpada,kundala
odisha,keonjhar,saharpada,13,machhagarh,9.6,127,0,42.75,179.35,4346,keonjhar,saharpada,machhagarh
odisha,keonjhar,saharpada,14,malarpada,39.9,78.2,0,17.8,135.9,4347,keonjhar,saharpada,malarpada
odisha,keonjhar,saharpada,15,raidiha,1.3,60.95,0,10.65,72.9,4348,keonjhar,saharpada,raidiha
odisha,keonjhar,saharpada,16,saharapada,26.7,135.85,0,19.6,182.15,4349,keonjhar,saharpada,saharapada
odisha,keonjhar,saharpada,17,shankhua,26.65,32.45,0,18.95,78.05,4350,keonjhar,saharpada,shankhua
odisha,keonjhar,saharpada,18,silipada,34.75,36.65,0,18.15,89.55,4351,keonjhar,saharpada,silipada
odisha,keonjhar,saharpada,19,tendera,2.85,42.65,1.95,34.25,81.7,4352,keonjhar,saharpada,tendera
odisha,keonjhar,saharpada,20,udayapur,18.6,52.9,0,32.75,104.25,4353,keonjhar,saharpada,udayapur
odisha,keonjhar,telkol,1,akula,10.55,52.8,0,13.3,76.65,4354,keonjhar,telkol,akula
odisha,keonjhar,telkol,2,balabhadrapur,7.5,69.45,0,9.7,86.65,4355,keonjhar,telkol,balabhadrapur
odisha,keonjhar,telkol,3,bhimkand,16.05,57.25,0,23.6,96.9,4356,keonjhar,telkol,bhimkand
odisha,keonjhar,telkol,4,bimala,9.1,54.15,0,13.05,76.3,4357,keonjhar,telkol,bimala
odisha,keonjhar,telkol,5,binjabahal,12.05,26.3,0,19.5,57.85,4358,keonjhar,telkol,binjabahal
odisha,keonjhar,telkol,6,chhamunda,12.2,82.15,0,24.5,118.85,4359,keonjhar,telkol,chhamunda
odisha,keonjhar,telkol,7,deuladiha,40.6,61.5,0,25.05,127.15,4360,keonjhar,telkol,deuladiha
odisha,keonjhar,telkol,8,dobalapal,13.8,33.35,0,13.1,60.25,4361,keonjhar,telkol,dobalapal
odisha,keonjhar,telkol,9,jagamohanpur,15.25,64.75,0,22.75,102.75,4362,keonjhar,telkol,jagamohanpur
odisha,keonjhar,telkol,10,kaliahata,10.85,124.75,0,24.65,160.25,4363,keonjhar,telkol,kaliahata
odisha,keonjhar,telkol,11,karadangi,22.05,42.85,0,36.5,101.4,4364,keonjhar,telkol,karadangi
odisha,keonjhar,telkol,12,karamangi,8.8,47.95,0,15.15,71.9,4365,keonjhar,telkol,karamangi
odisha,keonjhar,telkol,13,khuntapada,25.5,72.35,0,29.45,127.3,4366,keonjhar,telkol,khuntapada
odisha,keonjhar,telkol,14,oriya-birida,14.25,96.95,0,26.6,137.8,4367,keonjhar,telkol,oriya-birida
odisha,keonjhar,telkol,15,podang,6.85,46.1,0,9.85,62.8,4368,keonjhar,telkol,podang
odisha,keonjhar,telkol,16,purujoda,10.85,64.8,0,10.3,85.95,4369,keonjhar,telkol,purujoda
odisha,keonjhar,telkol,17,raisuan,5.15,35.8,0,28.75,69.7,4370,keonjhar,telkol,raisuan
odisha,keonjhar,telkol,18,saleikena,1.3,116.25,0,16.9,134.45,4371,keonjhar,telkol,saleikena
odisha,keonjhar,telkol,19,sibanarayanpurgoda,7.05,92.5,0,19.75,119.3,4372,keonjhar,telkol,sibanarayanpurgoda
odisha,keonjhar,telkol,20,sirigida,26.05,8.4,0,50.15,84.6,4373,keonjhar,telkol,sirigida
odisha,keonjhar,telkol,21,talapada,3.95,23.3,0,12.25,39.5,4374,keonjhar,telkol,talapada
odisha,keonjhar,telkol,22,telkoi,12.75,13.85,0,19.5,46.1,4375,keonjhar,telkol,telkoi
odisha,khurda,balianta,1,bainchua,1,0,0,2.3,3.3,4376,khurda,balianta,bainchua
odisha,khurda,balianta,2,bentapur,0.6,0,0,0.3,0.9,4377,khurda,balianta,bentapur
odisha,khurda,balianta,3,benupur,0,0,0,1,1,4378,khurda,balianta,benupur
odisha,khurda,balianta,4,bhingarpur,0.7,0,0,0,0.7,4379,khurda,balianta,bhingarpur
odisha,khurda,balianta,5,jagannathpur,1.6,0,0,0.6,2.2,4380,khurda,balianta,jagannathpur
odisha,khurda,balianta,6,jayadeb,0.6,0,0,0.3,0.9,4381,khurda,balianta,jayadeb
odisha,khurda,balianta,7,jhintisasan,0,0,0,0.6,0.6,4382,khurda,balianta,jhintisasan
odisha,khurda,balianta,8,kakarudrapur,1.8,0,0,2.1,3.9,4383,khurda,balianta,kakarudrapur
odisha,khurda,balianta,9,prataprudrapur,5.2,0,0,2.1,7.3,4384,khurda,balianta,prataprudrapur
odisha,khurda,balianta,10,pratapsasan,1,0,0,0,1,4385,khurda,balianta,pratapsasan
odisha,khurda,balianta,11,puranpradhan,4.3,0,0,5.3,9.6,4386,khurda,balianta,puranpradhan
odisha,khurda,balianta,12,purohitpur,1.1,0,0,0,1.1,4387,khurda,balianta,purohitpur
odisha,khurda,balianta,13,sarakana,0,0,0,0.8,0.8,4388,khurda,balianta,sarakana
odisha,khurda,balianta,14,satyabhamapur,1.7,0,0,0.3,2,4389,khurda,balianta,satyabhamapur
odisha,khurda,balianta,15,umadeibrahmapur,0.6,0,0,0,0.6,4390,khurda,balianta,umadeibrahmapur
odisha,khurda,balianta,16,balianta,NA,NA,NA,NA,NA,4391,khurda,balianta,balianta
odisha,khurda,balipatna,1,amanakuda,1.3,0,0,0.3,1.6,4392,khurda,balipatna,amanakuda
odisha,khurda,balipatna,2,athantara,1.3,0,0,0,1.3,4393,khurda,balipatna,athantara
odisha,khurda,balipatna,3,bhakarsahi,1.7,0,0,0.6,2.3,4394,khurda,balipatna,bhakarsahi
odisha,khurda,balipatna,4,bhapur,0,0,0,0.6,0.6,4395,khurda,balipatna,bhapur
odisha,khurda,balipatna,5,dhaulidharpur,2.6,0,0,1,3.6,4396,khurda,balipatna,dhaulidharpur
odisha,khurda,balipatna,6,garedipanchan,0.3,0,0,1.2,1.5,4397,khurda,balipatna,garedipanchan
odisha,khurda,balipatna,7,guapur,0.6,0,0,4.1,4.7,4398,khurda,balipatna,guapur
odisha,khurda,balipatna,8,kuranjipur,7.3,0,0,6.7,14,4399,khurda,balipatna,kuranjipur
odisha,khurda,balipatna,9,majhihara,0.7,0,2.2,1.3,4.2,4400,khurda,balipatna,majhihara
odisha,khurda,balipatna,10,marthapur,0.4,0,0,0.4,0.8,4401,khurda,balipatna,marthapur
odisha,khurda,balipatna,11,mukundadaspur,2.1,0,0,1,3.1,4402,khurda,balipatna,mukundadaspur
odisha,khurda,balipatna,12,nariso,1.9,0,0,0.6,2.5,4403,khurda,balipatna,nariso
odisha,khurda,balipatna,13,pampalo,1.7,0,0,2.6,4.3,4404,khurda,balipatna,pampalo
odisha,khurda,balipatna,14,rajas,1.7,0,0,3,4.7,4405,khurda,balipatna,rajas
odisha,khurda,balipatna,15,sumanasasan,1.8,0,1.3,5.7,8.8,4406,khurda,balipatna,sumanasasan
odisha,khurda,balipatna,16,turintira,0.9,0,0,1.8,2.7,4407,khurda,balipatna,turintira
odisha,khurda,balipatna,17,alisisasan,NA,NA,NA,NA,NA,4408,khurda,balipatna,alisisasan
odisha,khurda,banapur,1,ayatpur,1.2,0,0,50.6,51.8,4409,khurda,banapur,ayatpur
odisha,khurda,banapur,2,bhabanipur,5.8,0,0,20.4,26.2,4410,khurda,banapur,bhabanipur
odisha,khurda,banapur,3,bheteswar,0,0,0,22.4,22.4,4411,khurda,banapur,bheteswar
odisha,khurda,banapur,4,bishnudiha,0,0,0,0.6,0.6,4412,khurda,banapur,bishnudiha
odisha,khurda,banapur,5,damiabarbara,0.4,61.4,0,0,61.8,4413,khurda,banapur,damiabarbara
odisha,khurda,banapur,6,deogaon,2.9,0,0,10.3,13.2,4414,khurda,banapur,deogaon
odisha,khurda,banapur,7,galua,0,0,0,27.7,27.7,4415,khurda,banapur,galua
odisha,khurda,banapur,8,gambharimunda,1.3,0,0,23.5,24.8,4416,khurda,banapur,gambharimunda
odisha,khurda,banapur,9,kulei,6.7,0,0,31.3,38,4417,khurda,banapur,kulei
odisha,khurda,banapur,10,kumaranga sasan,3,0,0,14,17,4418,khurda,banapur,kumaranga sasan
odisha,khurda,banapur,11,moramori,0.3,0,7.5,66.5,74.3,4419,khurda,banapur,moramori
odisha,khurda,banapur,12,nachuni,3.7,1.9,0,65.8,71.4,4420,khurda,banapur,nachuni
odisha,khurda,banapur,13,nandapur,0,0,0,12.3,12.3,4421,khurda,banapur,nandapur
odisha,khurda,banapur,14,narendrapur,0.7,0,0,36.1,36.8,4422,khurda,banapur,narendrapur
odisha,khurda,banapur,15,niladriprasad,9,56.7,0,25.6,91.3,4423,khurda,banapur,niladriprasad
odisha,khurda,banapur,16,torasingh,0,0,0,21.2,21.2,4424,khurda,banapur,torasingh
odisha,khurda,banapur,17,tumuraput sasan,12.2,5.7,0,34.5,52.4,4425,khurda,banapur,tumuraput sasan
odisha,khurda,begunia,1,badaberana,0.4,1.4,0,31.6,33.4,4426,khurda,begunia,badaberana
odisha,khurda,begunia,2,baghamari,2,0,5.9,70.2,78.1,4427,khurda,begunia,baghamari
odisha,khurda,begunia,3,begunia,0.3,0.4,6.8,36.6,44.1,4428,khurda,begunia,begunia
odisha,khurda,begunia,4,botalama,4.9,1.1,0,69.5,75.5,4429,khurda,begunia,botalama
odisha,khurda,begunia,5,deuli,0.7,10.1,0,109,119.8,4430,khurda,begunia,deuli
odisha,khurda,begunia,6,dingar,6,0,0,29.5,35.5,4431,khurda,begunia,dingar
odisha,khurda,begunia,7,durgapur,0.9,1.6,0,68.1,70.6,4432,khurda,begunia,durgapur
odisha,khurda,begunia,8,gadamanitri,1.3,8.3,0,64.6,74.2,4433,khurda,begunia,gadamanitri
odisha,khurda,begunia,9,govindpur,1,0,0,18.8,19.8,4434,khurda,begunia,govindpur
odisha,khurda,begunia,10,haja,1,5,0,58.4,64.4,4435,khurda,begunia,haja
odisha,khurda,begunia,11,hirapur,2.8,0,0,47.7,50.5,4436,khurda,begunia,hirapur
odisha,khurda,begunia,12,kantabad,0,11.1,0,73.6,84.7,4437,khurda,begunia,kantabad
odisha,khurda,begunia,13,kunjuri,0.7,0,0,64,64.7,4438,khurda,begunia,kunjuri
odisha,khurda,begunia,14,pangarsingh,0,7.2,1.7,60.9,69.8,4439,khurda,begunia,pangarsingh
odisha,khurda,begunia,15,podadiha,23.2,11.2,0,149,183.4,4440,khurda,begunia,podadiha
odisha,khurda,begunia,16,radhakantapur,1.9,1.4,0,19,22.3,4441,khurda,begunia,radhakantapur
odisha,khurda,begunia,17,routapada,1.6,1,5.6,32.5,40.7,4442,khurda,begunia,routapada
odisha,khurda,begunia,18,sagadabhanga,0,0,0,46.5,46.5,4443,khurda,begunia,sagadabhanga
odisha,khurda,begunia,19,sarua,2.7,0.6,0,40.5,43.8,4444,khurda,begunia,sarua
odisha,khurda,begunia,20,siko,0.7,1.2,4.5,32.5,38.9,4445,khurda,begunia,siko
odisha,khurda,begunia,21,simore,3,0,0,39.5,42.5,4446,khurda,begunia,simore
odisha,khurda,bhubaneswar,1,andharua,0,7.7,0,2.6,10.3,4447,khurda,bhubaneswar,andharua
odisha,khurda,bhubaneswar,2,chandaka,0,0.9,0,0,0.9,4448,khurda,bhubaneswar,chandaka
odisha,khurda,bhubaneswar,3,dadha,0,0,0,1.8,1.8,4449,khurda,bhubaneswar,dadha
odisha,khurda,bhubaneswar,4,darutheng,0,0.3,0,0,0.3,4450,khurda,bhubaneswar,darutheng
odisha,khurda,bhubaneswar,5,dhauli,0.4,0,0,0,0.4,4451,khurda,bhubaneswar,dhauli
odisha,khurda,bhubaneswar,6,itipur,0,0,0,0.3,0.3,4452,khurda,bhubaneswar,itipur
odisha,khurda,bhubaneswar,7,kalyanpur,0.3,0,0,0.6,0.9,4453,khurda,bhubaneswar,kalyanpur
odisha,khurda,bhubaneswar,8,kantabad,0,0.6,0,1.3,1.9,4454,khurda,bhubaneswar,kantabad
odisha,khurda,bhubaneswar,9,mendhasal,0,0,0,0.7,0.7,4455,khurda,bhubaneswar,mendhasal
odisha,khurda,bhubaneswar,10,paikarapur,0,0,0,0.3,0.3,4456,khurda,bhubaneswar,paikarapur
odisha,khurda,bhubaneswar,11,barimunda,NA,NA,NA,NA,NA,4457,khurda,bhubaneswar,barimunda
odisha,khurda,bhubaneswar,12,basuaghai,NA,NA,NA,NA,NA,4458,khurda,bhubaneswar,basuaghai
odisha,khurda,bhubaneswar,13,kalarahanga,NA,NA,NA,NA,NA,4459,khurda,bhubaneswar,kalarahanga
odisha,khurda,bhubaneswar,14,lingipur,NA,NA,NA,NA,NA,4460,khurda,bhubaneswar,lingipur
odisha,khurda,bhubaneswar,15,malipada,NA,NA,NA,NA,NA,4461,khurda,bhubaneswar,malipada
odisha,khurda,bhubaneswar,16,nanput,NA,NA,NA,NA,NA,4462,khurda,bhubaneswar,nanput
odisha,khurda,bhubaneswar,17,patrapada,NA,NA,NA,NA,NA,4463,khurda,bhubaneswar,patrapada
odisha,khurda,bhubaneswar,18,raghunathpur,NA,NA,NA,NA,NA,4464,khurda,bhubaneswar,raghunathpur
odisha,khurda,bhubaneswar,19,ranasinghpur,NA,NA,NA,NA,NA,4465,khurda,bhubaneswar,ranasinghpur
odisha,khurda,bhubaneswar,20,sisupal,NA,NA,NA,NA,NA,4466,khurda,bhubaneswar,sisupal
odisha,khurda,bhubaneswar,21,tamando,NA,NA,NA,NA,NA,4467,khurda,bhubaneswar,tamando
odisha,khurda,bhubaneswar,22,tikarapada,NA,NA,NA,NA,NA,4468,khurda,bhubaneswar,tikarapada
odisha,khurda,bologarh,1,arikma,5,11,0,44.9,60.9,4469,khurda,bologarh,arikma
odisha,khurda,bologarh,2,asaraladal,2.8,1.2,0,54.6,58.6,4470,khurda,bologarh,asaraladal
odisha,khurda,bologarh,3,badakumari,1.2,3.1,0.3,83.5,88.1,4471,khurda,bologarh,badakumari
odisha,khurda,bologarh,4,bankoi desh,0,0,0,64.5,64.5,4472,khurda,bologarh,bankoi desh
odisha,khurda,bologarh,5,bolagarh,0.6,1.1,0,6.3,8,4473,khurda,bologarh,bolagarh
odisha,khurda,bologarh,6,dabardhuapatana,6,0,2.6,78.9,87.5,4474,khurda,bologarh,dabardhuapatana
odisha,khurda,bologarh,7,daleisahi,1.5,0,11.9,66.7,80.1,4475,khurda,bologarh,daleisahi
odisha,khurda,bologarh,8,dhalapathar,0,0.3,0,0,0.3,4476,khurda,bologarh,dhalapathar
odisha,khurda,bologarh,9,fasioda,0.6,0.3,0,67.7,68.6,4477,khurda,bologarh,fasioda
odisha,khurda,bologarh,10,gediapali,0,9.3,0,1.3,10.6,4478,khurda,bologarh,gediapali
odisha,khurda,bologarh,11,gopalpur,1.2,3,0.8,38.3,43.3,4479,khurda,bologarh,gopalpur
odisha,khurda,bologarh,12,kadaba,2.4,12.3,6.7,33.6,55,4480,khurda,bologarh,kadaba
odisha,khurda,bologarh,13,kalanga,0,0,0,86.9,86.9,4481,khurda,bologarh,kalanga
odisha,khurda,bologarh,14,khanguria,3.5,1,4.6,85.2,94.3,4482,khurda,bologarh,khanguria
odisha,khurda,bologarh,15,manibandha,2.6,5.4,0,35.7,43.7,4483,khurda,bologarh,manibandha
odisha,khurda,bologarh,16,patapursasan,2.4,6.6,0,16.9,25.9,4484,khurda,bologarh,patapursasan
odisha,khurda,bologarh,17,pichukuli,0.4,6,0,32.5,38.9,4485,khurda,bologarh,pichukuli
odisha,khurda,bologarh,18,sagar gaon,6.3,3.1,0,93.6,103,4486,khurda,bologarh,sagar gaon
