g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc,s_state,s_district,s_block,Sl. No,s_gp,SC,ST,Minority,Others,Total,updated_district_name,updated_block_name,updated_gp_name
5058,1611,cuttack,yes,kantapada,yes,kantapada,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,14,kantapada,NA,NA,NA,NA,NA,cuttack,kantapada,kantapada
5059,1606,cuttack,yes,kantapada,yes,nahalpur,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,9,nahalpur,3.4,0,0,8.8,12.2,cuttack,kantapada,nahalpur
5060,1607,cuttack,yes,kantapada,yes,nuagangram,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,10,nuagangram,2.7,0,0,2.5,5.2,cuttack,kantapada,nuagangram
5061,1608,cuttack,yes,kantapada,yes,postal,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,11,postal,1.5,0,0,4.3,5.8,cuttack,kantapada,postal
5062,1609,cuttack,yes,kantapada,yes,uradha,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,12,uradha,1,0,0,4.3,5.3,cuttack,kantapada,uradha
5063,1610,cuttack,yes,kantapada,yes,uttrana,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,kantapada,13,uttrana,3.6,0,0,0.3,3.9,cuttack,kantapada,uttrana
5064,1686,cuttack,yes,niali,yes,alana,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,1,alana,11.7,0,2.2,24.8,38.7,cuttack,niali,alana
5065,1687,cuttack,yes,niali,yes,anlo,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,2,anlo,11.8,0,0,24.1,35.9,cuttack,niali,anlo
5066,1688,cuttack,yes,niali,yes,baharana,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,3,baharana,14.2,0,0,10,24.2,cuttack,niali,baharana
5067,1689,cuttack,yes,niali,yes,bilasuni,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,4,bilasuni,6,0,0.7,5.2,11.9,cuttack,niali,bilasuni
5068,1690,cuttack,yes,niali,yes,binisipur,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,5,binisipur,26.6,0,0,31.1,57.7,cuttack,niali,binisipur
5069,1691,cuttack,yes,niali,yes,ekaberuan,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,6,ekaberuan,0.3,0,0,1.9,2.2,cuttack,niali,ekaberuan
5070,1692,cuttack,yes,niali,yes,erancha,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,7,erancha,30.3,0,0,44.4,74.7,cuttack,niali,erancha
5071,1693,cuttack,yes,niali,yes,jallarpur,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,8,jallarpur,4.6,0.9,0,33,38.5,cuttack,niali,jallarpur
5072,1694,cuttack,yes,niali,yes,kapasi,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,9,kapasi,15.9,0,0,29.4,45.3,cuttack,niali,kapasi
5073,1695,cuttack,yes,niali,yes,kasarada,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,10,kasarada,2.3,0,0,5.5,7.8,cuttack,niali,kasarada
5074,1696,cuttack,yes,niali,yes,krushnaprasad,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,11,krushnaprasad,6.2,0,0,20.2,26.4,cuttack,niali,krushnaprasad
5075,1697,cuttack,yes,niali,yes,madhab,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,12,madhab,3.5,1,0,6.5,11,cuttack,niali,madhab
5076,1698,cuttack,yes,niali,yes,niali,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,13,niali,2.1,0,2.4,1.6,6.1,cuttack,niali,niali
5077,1699,cuttack,yes,niali,yes,nivarana,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,14,nivarana,16.8,0,0,20.1,36.9,cuttack,niali,nivarana
5078,1700,cuttack,yes,niali,yes,nuagoan,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,15,nuagoan,4.8,0,21.8,13.9,40.5,cuttack,niali,nuagoan
5079,1701,cuttack,yes,niali,yes,pahanga,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,16,pahanga,3,0,0,29.2,32.2,cuttack,niali,pahanga
5080,1702,cuttack,yes,niali,yes,pokharigoan,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,17,pokharigoan,3,0,0,32.7,35.7,cuttack,niali,pokharigoan
5081,1703,cuttack,yes,niali,yes,raniola,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,18,raniola,1,0,0,5.1,6.1,cuttack,niali,raniola
5082,1704,cuttack,yes,niali,yes,ratnapur,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,19,ratnapur,3.3,0,0,10.4,13.7,cuttack,niali,ratnapur
5083,1705,cuttack,yes,niali,yes,sadhansa,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,20,sadhansa,9.6,0,0,22,31.6,cuttack,niali,sadhansa
5084,1706,cuttack,yes,niali,yes,sagadailo,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,21,sagadailo,1.8,0,0,16.1,17.9,cuttack,niali,sagadailo
5085,1707,cuttack,yes,niali,yes,sithalo,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,22,sithalo,13.2,0,0,51.2,64.4,cuttack,niali,sithalo
5086,1708,cuttack,yes,niali,yes,tihuda,yes,92,92 niali (sc),jagatsinghpur (sc),odisha,cuttack,niali,23,tihuda,1.7,0,0,9.6,11.3,cuttack,niali,tihuda
5087,2865,jagatsinghapur,yes,kujang,yes,agapal,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,1,agapal,2.3,0,0,16.2,18.5,jagatsinghapur,kujang,agapal
5088,2866,jagatsinghapur,yes,kujang,yes,badabalikani,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,2,badabalikani,0,0,0,6.5,6.5,jagatsinghapur,kujang,badabalikani
5089,2867,jagatsinghapur,yes,kujang,yes,bagadia,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,3,bagadia,1.3,0,0,10,11.3,jagatsinghapur,kujang,bagadia
5090,2868,jagatsinghapur,yes,kujang,yes,bagoi,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,4,bagoi,5.1,0,0,4.5,9.6,jagatsinghapur,kujang,bagoi
5091,2869,jagatsinghapur,yes,kujang,yes,balia,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,5,balia,0.3,0,0.7,33.6,34.6,jagatsinghapur,kujang,balia
5092,2870,jagatsinghapur,yes,kujang,yes,banito,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,6,banito,2.4,0,0,4,6.4,jagatsinghapur,kujang,banito
5093,2871,jagatsinghapur,yes,kujang,yes,bhutumundei,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,7,bhutumundei,4.7,0,0,9.2,13.9,jagatsinghapur,kujang,bhutumundei
5094,2872,jagatsinghapur,yes,kujang,yes,biswali,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,8,biswali,7.1,0,0,6.1,13.2,jagatsinghapur,kujang,biswali
5095,2873,jagatsinghapur,yes,kujang,yes,fatepur,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,9,fatepur,1.3,0,0,16.5,17.8,jagatsinghapur,kujang,fatepur
5096,2874,jagatsinghapur,yes,kujang,yes,gandakipur,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,10,gandakipur,8.4,0,0,7.3,15.7,jagatsinghapur,kujang,gandakipur
5097,2875,jagatsinghapur,yes,kujang,yes,garei,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,11,garei,1.3,0,0,8.2,9.5,jagatsinghapur,kujang,garei
5098,2876,jagatsinghapur,yes,kujang,yes,gopiakuda,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,12,gopiakuda,30.9,0,0,9.6,40.5,jagatsinghapur,kujang,gopiakuda
5099,2877,jagatsinghapur,yes,kujang,yes,gorada,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,13,gorada,2,0,0,5.4,7.4,jagatsinghapur,kujang,gorada
5100,2878,jagatsinghapur,yes,kujang,yes,hansura,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,14,hansura,1.3,0,0,1.9,3.2,jagatsinghapur,kujang,hansura
5101,2879,jagatsinghapur,yes,kujang,yes,kathakot,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,15,kathakot,0.3,0,0,0.4,0.7,jagatsinghapur,kujang,kathakot
5102,2880,jagatsinghapur,yes,kujang,yes,kothi,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,16,kothi,0.3,0,0,11.8,12.1,jagatsinghapur,kujang,kothi
5103,2881,jagatsinghapur,yes,kujang,yes,kujanga,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,17,kujanga,1.4,0,0,10,11.4,jagatsinghapur,kujang,kujanga
5104,2882,jagatsinghapur,yes,kujang,yes,mallasahi,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,18,mallasahi,0,0,0,9,9,jagatsinghapur,kujang,mallasahi
5105,2883,jagatsinghapur,yes,kujang,yes,mangarajpur,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,19,mangarajpur,12.7,0,0,6.1,18.8,jagatsinghapur,kujang,mangarajpur
5106,2884,jagatsinghapur,yes,kujang,yes,nuagarh,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,20,nuagarh,1.6,0,0,18.6,20.2,jagatsinghapur,kujang,nuagarh
5107,2885,jagatsinghapur,yes,kujang,yes,pandua,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,21,pandua,0,0,0,19.4,19.4,jagatsinghapur,kujang,pandua
5108,2886,jagatsinghapur,yes,kujang,yes,pankapal,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,22,pankapal,3.7,0,0.3,26.3,30.3,jagatsinghapur,kujang,pankapal
5109,2887,jagatsinghapur,yes,kujang,yes,paradipgarh,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,23,paradipgarh,2.4,0,0,4,6.4,jagatsinghapur,kujang,paradipgarh
5110,2888,jagatsinghapur,yes,kujang,yes,patapur,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,24,patapur,1.8,0,0,20,21.8,jagatsinghapur,kujang,patapur
5111,2889,jagatsinghapur,yes,kujang,yes,potanai,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,25,potanai,3.3,0,0,30.2,33.5,jagatsinghapur,kujang,potanai
5112,2890,jagatsinghapur,yes,kujang,yes,sailo,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,26,sailo,10.9,0,0,23.7,34.6,jagatsinghapur,kujang,sailo
5113,2891,jagatsinghapur,yes,kujang,yes,talapada,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,27,talapada,1,0,0,7.1,8.1,jagatsinghapur,kujang,talapada
5114,2892,jagatsinghapur,yes,kujang,yes,zillanasi,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,kujang,28,zillanasi,5,0,0,11,16,jagatsinghapur,kujang,zillanasi
5115,2928,jagatsinghapur,yes,tirtol,yes,amberi,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,1,amberi,5,0,0,2.5,7.5,jagatsinghapur,tirtol,amberi
5116,2943,jagatsinghapur,yes,tirtol,yes,kolar,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,16,kolar,3.1,0,0,10.5,13.6,jagatsinghapur,tirtol,kolar
5117,2951,jagatsinghapur,yes,tirtol,yes,samantarapur,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,24,samantarapur,2.9,0,0,15.6,18.5,jagatsinghapur,tirtol,samantarapur
5118,2950,jagatsinghapur,yes,tirtol,yes,poragadei,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,23,poragadei,4.9,0,0,11.3,16.2,jagatsinghapur,tirtol,poragadei
5119,2946,jagatsinghapur,yes,tirtol,yes,manijanga,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,19,manijanga,0,0,0,5.5,5.5,jagatsinghapur,tirtol,manijanga
5120,2949,jagatsinghapur,yes,tirtol,yes,pippalmadhab,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,22,pippalmadhab,1,0,0,9.2,10.2,jagatsinghapur,tirtol,pippalmadhab
5121,2931,jagatsinghapur,yes,tirtol,yes,bodhei,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,4,bodhei,0.3,0,0,7.4,7.7,jagatsinghapur,tirtol,bodhei
5122,2938,jagatsinghapur,yes,tirtol,yes,jadatira,yes,101,101 paradeep,jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,11,jadatira,0,0,0,9,9,jagatsinghapur,tirtol,jadatira
5123,2789,jagatsinghapur,yes,biridi,yes,adhang majurai,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,1,adhang majurai,16.8,0,2.9,5.3,25,jagatsinghapur,biridi,adhang majurai
5124,2790,jagatsinghapur,yes,biridi,yes,adhanga-garh,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,2,adhanga-garh,6.7,0,0,7.1,13.8,jagatsinghapur,biridi,adhanga-garh
5125,2791,jagatsinghapur,yes,biridi,yes,alando,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,3,alando,5.8,0,0,1.2,7,jagatsinghapur,biridi,alando
5126,2792,jagatsinghapur,yes,biridi,yes,arana,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,4,arana,4.7,0,0,5.2,9.9,jagatsinghapur,biridi,arana
5127,2793,jagatsinghapur,yes,biridi,yes,bada-khandeita,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,5,bada-khandeita,0.5,0,0,4.6,5.1,jagatsinghapur,biridi,bada-khandeita
5128,2794,jagatsinghapur,yes,biridi,yes,bagalpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,6,bagalpur,4.5,0,0,2.5,7,jagatsinghapur,biridi,bagalpur
5129,2795,jagatsinghapur,yes,biridi,yes,baredia,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,7,baredia,6.8,0,0,3.6,10.4,jagatsinghapur,biridi,baredia
5130,2796,jagatsinghapur,yes,biridi,yes,basandara,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,8,basandara,10.1,0,0,2.1,12.2,jagatsinghapur,biridi,basandara
5131,2797,jagatsinghapur,yes,biridi,yes,batimira,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,9,batimira,0.3,0,0,1.5,1.8,jagatsinghapur,biridi,batimira
5132,2798,jagatsinghapur,yes,biridi,yes,budhapada,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,10,budhapada,1.2,0,1.8,2.3,5.3,jagatsinghapur,biridi,budhapada
5133,2799,jagatsinghapur,yes,biridi,yes,daradagram,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,11,daradagram,3.7,0,0,1.3,5,jagatsinghapur,biridi,daradagram
5134,2800,jagatsinghapur,yes,biridi,yes,gopinathpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,12,gopinathpur,15.8,0.4,2.1,0.3,18.6,jagatsinghapur,biridi,gopinathpur
5135,2801,jagatsinghapur,yes,biridi,yes,hajipur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,13,hajipur,0.7,0,0,1.4,2.1,jagatsinghapur,biridi,hajipur
5136,2802,jagatsinghapur,yes,biridi,yes,kulakaijanga,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,14,kulakaijanga,1.1,0,0,1.9,3,jagatsinghapur,biridi,kulakaijanga
5137,2803,jagatsinghapur,yes,biridi,yes,manguli,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,15,manguli,2.8,0,0,3.8,6.6,jagatsinghapur,biridi,manguli
5138,2804,jagatsinghapur,yes,biridi,yes,puran,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,16,puran,13.7,0,0,5.5,19.2,jagatsinghapur,biridi,puran
5139,2805,jagatsinghapur,yes,biridi,yes,sadheisasan,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,17,sadheisasan,4.1,0,0,4.6,8.7,jagatsinghapur,biridi,sadheisasan
5140,2806,jagatsinghapur,yes,biridi,yes,sankhapur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,18,sankhapur,9.8,0.3,0,2.2,12.3,jagatsinghapur,biridi,sankhapur
5141,2807,jagatsinghapur,yes,biridi,yes,sivapur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,19,sivapur,2.7,0,0,6.1,8.8,jagatsinghapur,biridi,sivapur
5142,2808,jagatsinghapur,yes,biridi,yes,ukundara,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,20,ukundara,2.8,0,0,3.2,6,jagatsinghapur,biridi,ukundara
5143,2809,jagatsinghapur,yes,biridi,yes,uttarsasan,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,biridi,21,uttarsasan,29.3,0,0,4,33.3,jagatsinghapur,biridi,uttarsasan
5144,2909,jagatsinghapur,yes,raghunathpur,yes,adheikul,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,1,adheikul,1,0,0,6.3,7.3,jagatsinghapur,raghunathpur,adheikul
5145,2910,jagatsinghapur,yes,raghunathpur,yes,baragol,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,2,baragol,8.6,0,0,7.5,16.1,jagatsinghapur,raghunathpur,baragol
5146,2911,jagatsinghapur,yes,raghunathpur,yes,bidyadharpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,3,bidyadharpur,2.6,0,0,3.8,6.4,jagatsinghapur,raghunathpur,bidyadharpur
5147,2912,jagatsinghapur,yes,raghunathpur,yes,chhapada,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,4,chhapada,2.7,0,0,11,13.7,jagatsinghapur,raghunathpur,chhapada
5148,2913,jagatsinghapur,yes,raghunathpur,yes,chikinia,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,5,chikinia,7.9,0,0.7,6.2,14.8,jagatsinghapur,raghunathpur,chikinia
5149,2914,jagatsinghapur,yes,raghunathpur,yes,dharadharpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,6,dharadharpur,21.1,2.1,0,6,29.2,jagatsinghapur,raghunathpur,dharadharpur
5150,2915,jagatsinghapur,yes,raghunathpur,yes,eradanga,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,7,eradanga,4.3,0,0,3.8,8.1,jagatsinghapur,raghunathpur,eradanga
5151,2916,jagatsinghapur,yes,raghunathpur,yes,gualipur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,8,gualipur,2.8,0,0,10.8,13.6,jagatsinghapur,raghunathpur,gualipur
5152,2917,jagatsinghapur,yes,raghunathpur,yes,jagannathpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,9,jagannathpur,5.3,0,0,7.1,12.4,jagatsinghapur,raghunathpur,jagannathpur
5153,2918,jagatsinghapur,yes,raghunathpur,yes,jaisol,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,10,jaisol,12.7,0,6,2.1,20.8,jagatsinghapur,raghunathpur,jaisol
5154,2919,jagatsinghapur,yes,raghunathpur,yes,puruna basanta,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,11,puruna basanta,2.5,0,0,6.3,8.8,jagatsinghapur,raghunathpur,puruna basanta
5155,2920,jagatsinghapur,yes,raghunathpur,yes,puruna odapada,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,12,puruna odapada,3.2,2.4,0,14.3,19.9,jagatsinghapur,raghunathpur,puruna odapada
5156,2921,jagatsinghapur,yes,raghunathpur,yes,radhanga,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,13,radhanga,0,0,0,9.5,9.5,jagatsinghapur,raghunathpur,radhanga
5157,2922,jagatsinghapur,yes,raghunathpur,yes,raghunathpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,14,raghunathpur,6.2,0,0,8.4,14.6,jagatsinghapur,raghunathpur,raghunathpur
5158,2923,jagatsinghapur,yes,raghunathpur,yes,redhua,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,15,redhua,3.2,0,0,4.9,8.1,jagatsinghapur,raghunathpur,redhua
5159,2924,jagatsinghapur,yes,raghunathpur,yes,sadeipur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,16,sadeipur,19.9,0,1.2,2.9,24,jagatsinghapur,raghunathpur,sadeipur
5160,2925,jagatsinghapur,yes,raghunathpur,yes,tanra,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,17,tanra,7.4,0,0,12.9,20.3,jagatsinghapur,raghunathpur,tanra
5161,2926,jagatsinghapur,yes,raghunathpur,yes,tarapur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,18,tarapur,6.1,0.9,0,8,15,jagatsinghapur,raghunathpur,tarapur
5162,2927,jagatsinghapur,yes,raghunathpur,yes,tarikund,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,raghunathpur,19,tarikund,24.1,2.1,8.5,2.3,37,jagatsinghapur,raghunathpur,tarikund
5163,2929,jagatsinghapur,yes,tirtol,yes,biritol,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,2,biritol,13.8,0,5.7,7.7,27.2,jagatsinghapur,tirtol,biritol
5164,2930,jagatsinghapur,yes,tirtol,yes,bishunpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,3,bishunpur,11.3,0,14.6,3.5,29.4,jagatsinghapur,tirtol,bishunpur
5165,2932,jagatsinghapur,yes,tirtol,yes,dainlo,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,5,dainlo,1.3,0,0,9.2,10.5,jagatsinghapur,tirtol,dainlo
5166,2933,jagatsinghapur,yes,tirtol,yes,garam,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,6,garam,7.7,0,0,30.1,37.8,jagatsinghapur,tirtol,garam
5167,2934,jagatsinghapur,yes,tirtol,yes,gobindapur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,7,gobindapur,0.6,0,0.6,12.3,13.5,jagatsinghapur,tirtol,gobindapur
5168,2935,jagatsinghapur,yes,tirtol,yes,gopalpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,8,gopalpur,1.5,0,0,24.4,25.9,jagatsinghapur,tirtol,gopalpur
5169,2936,jagatsinghapur,yes,tirtol,yes,gopalpur (s),yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,9,gopalpur (s),0.6,0,0,3.2,3.8,jagatsinghapur,tirtol,gopalpur (s)
5170,2937,jagatsinghapur,yes,tirtol,yes,ibrisingh,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,10,ibrisingh,11.5,0,0,25.9,37.4,jagatsinghapur,tirtol,ibrisingh
5171,2939,jagatsinghapur,yes,tirtol,yes,jagannathpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,12,jagannathpur,7.8,0,3.4,7.1,18.3,jagatsinghapur,tirtol,jagannathpur
5172,2940,jagatsinghapur,yes,tirtol,yes,kanakpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,13,kanakpur,17.1,0,0.6,14.7,32.4,jagatsinghapur,tirtol,kanakpur
5173,2941,jagatsinghapur,yes,tirtol,yes,kanimula,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,14,kanimula,5.9,0,0,13.7,19.6,jagatsinghapur,tirtol,kanimula
5174,2942,jagatsinghapur,yes,tirtol,yes,katara,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,15,katara,4.6,0,0,17.3,21.9,jagatsinghapur,tirtol,katara
5175,2954,jagatsinghapur,yes,tirtol,yes,tentulipada,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,27,tentulipada,2.3,0,0,11.8,14.1,jagatsinghapur,tirtol,tentulipada
5176,2944,jagatsinghapur,yes,tirtol,yes,kostimallikapur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,17,kostimallikapur,4.8,0,0,12.3,17.1,jagatsinghapur,tirtol,kostimallikapur
5177,2945,jagatsinghapur,yes,tirtol,yes,krushnanandpur,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,18,krushnanandpur,0,0,4.5,0,4.5,jagatsinghapur,tirtol,krushnanandpur
5178,2947,jagatsinghapur,yes,tirtol,yes,mulisingh,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,20,mulisingh,1.9,0,4.8,10.2,16.9,jagatsinghapur,tirtol,mulisingh
5179,2948,jagatsinghapur,yes,tirtol,yes,patilo,yes,102,102 tirtol (sc),jagatsinghpur (sc),odisha,jagatsinghapur,tirtol,21,patilo,12.7,0,5,24.6,42.3,jagatsinghapur,tirtol,patilo
