s_state,s_district,Urban Local Bodies (Munipal Corparation/Municipality / NAC,s_block,s_gp,Total_IGNOAPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,kalahandi,NA,bhawanipatna,malgaon,15.96,2526,kalahandi,bhawanipatna,malgaon
odisha,kalahandi,NA,bhawanipatna,matia,12.71,2527,kalahandi,bhawanipatna,matia
odisha,kalahandi,NA,bhawanipatna,medinipur,21.58,2528,kalahandi,bhawanipatna,medinipur
odisha,kalahandi,NA,bhawanipatna,palana,8.01,2529,kalahandi,bhawanipatna,palana
odisha,kalahandi,NA,bhawanipatna,palisijharan,24.85,2530,kalahandi,bhawanipatna,palisijharan
odisha,kalahandi,NA,bhawanipatna,risigaon,29.25,2531,kalahandi,bhawanipatna,risigaon
odisha,kalahandi,NA,bhawanipatna,sagada,28.71,2532,kalahandi,bhawanipatna,sagada
odisha,kalahandi,NA,bhawanipatna,talbelgaon,14.87,2533,kalahandi,bhawanipatna,talbelgaon
odisha,kalahandi,NA,bhawanipatna,thuapadar,16.98,2534,kalahandi,bhawanipatna,thuapadar
odisha,kalahandi,NA,bhawanipatna,udeypur,8.83,2535,kalahandi,bhawanipatna,udeypur
odisha,kalahandi,NA,bhawanipatna,laxmipur,3.12,2536,kalahandi,bhawanipatna,laxmipur
odisha,kalahandi,NA,bhawanipatna,sripur,2.88,2537,kalahandi,bhawanipatna,sripur
odisha,kalahandi,NA,bhawanipatna,sikuan,22.61,2538,kalahandi,bhawanipatna,sikuan
odisha,kalahandi,NA,golamunda,badchergaon,9.94,2539,kalahandi,golamunda,badchergaon
odisha,kalahandi,NA,golamunda,borguda,42.06,2540,kalahandi,golamunda,borguda
odisha,kalahandi,NA,golamunda,brundabahal,131.88,2541,kalahandi,golamunda,brundabahal
odisha,kalahandi,NA,golamunda,chahaka,31.32,2542,kalahandi,golamunda,chahaka
odisha,kalahandi,NA,golamunda,chapria,23.65,2543,kalahandi,golamunda,chapria
odisha,kalahandi,NA,golamunda,chichia,54.14,2544,kalahandi,golamunda,chichia
odisha,kalahandi,NA,golamunda,daspur,65.26,2545,kalahandi,golamunda,daspur
odisha,kalahandi,NA,golamunda,dhamanpur,79.15,2546,kalahandi,golamunda,dhamanpur
odisha,kalahandi,NA,golamunda,farang,38.21,2547,kalahandi,golamunda,farang
odisha,kalahandi,NA,golamunda,funda,51.78,2548,kalahandi,golamunda,funda
odisha,kalahandi,NA,golamunda,gandamer,34.08,2549,kalahandi,golamunda,gandamer
odisha,kalahandi,NA,golamunda,golamunda,56.76,2550,kalahandi,golamunda,golamunda
odisha,kalahandi,NA,golamunda,kegaon,29.52,2551,kalahandi,golamunda,kegaon
odisha,kalahandi,NA,golamunda,khaliakani,40.24,2552,kalahandi,golamunda,khaliakani
odisha,kalahandi,NA,golamunda,khaliapalli,49.61,2553,kalahandi,golamunda,khaliapalli
odisha,kalahandi,NA,golamunda,khamarhaldi,72.26,2554,kalahandi,golamunda,khamarhaldi
odisha,kalahandi,NA,golamunda,kuhura,47.34,2555,kalahandi,golamunda,kuhura
odisha,kalahandi,NA,golamunda,mahaling,66.84,2556,kalahandi,golamunda,mahaling
odisha,kalahandi,NA,golamunda,manjhari,61.77,2557,kalahandi,golamunda,manjhari
odisha,kalahandi,NA,golamunda,naktikani,74.48,2558,kalahandi,golamunda,naktikani
odisha,kalahandi,NA,golamunda,nuagaon,40.34,2559,kalahandi,golamunda,nuagaon
odisha,kalahandi,NA,golamunda,rengaspali,52.8,2560,kalahandi,golamunda,rengaspali
odisha,kalahandi,NA,golamunda,sinapalli,47.53,2561,kalahandi,golamunda,sinapalli
odisha,kalahandi,NA,golamunda,uchhala,34.39,2562,kalahandi,golamunda,uchhala
odisha,kalahandi,NA,golamunda,bordi,24.6,2563,kalahandi,golamunda,bordi
odisha,kalahandi,NA,golamunda,leter,32.34,2564,kalahandi,golamunda,leter
odisha,kalahandi,NA,golamunda,temri,28.02,2565,kalahandi,golamunda,temari
odisha,kalahandi,NA,golamunda,udesrunge,13.01,2566,kalahandi,golamunda,NA
odisha,kalahandi,NA,jayapatna,ainlabhata,8.52,2567,kalahandi,NA,NA
odisha,kalahandi,NA,junagarh,atigaon,21.85,2568,kalahandi,junagarh,atigaon
odisha,kalahandi,NA,junagarh,baldiamal,8.78,2569,kalahandi,junagarh,baldiamal
odisha,kalahandi,NA,junagarh,bankapalash,6.16,2570,kalahandi,junagarh,bankapalash
odisha,kalahandi,NA,junagarh,bauxi-tulasipalli,10.07,2571,kalahandi,junagarh,bauxi-tulasipalli
odisha,kalahandi,NA,junagarh,benijara,10.86,2572,kalahandi,junagarh,benijara
odisha,kalahandi,NA,junagarh,bhainriguda,19.88,2573,kalahandi,junagarh,bhainriguda
odisha,kalahandi,NA,junagarh,budhidarah,9.82,2574,kalahandi,junagarh,budhidarah
odisha,kalahandi,NA,junagarh,charbahal,10.39,2575,kalahandi,junagarh,charbahal
odisha,kalahandi,NA,junagarh,charbhati,4.61,2576,kalahandi,junagarh,charbhati
odisha,kalahandi,NA,junagarh,chhorigarh,11.75,2577,kalahandi,junagarh,chhorigarh
odisha,kalahandi,NA,junagarh,chicheiguda,6.23,2578,kalahandi,junagarh,chicheiguda
odisha,kalahandi,NA,junagarh,dasigaon,10.76,2579,kalahandi,junagarh,dasigaon
odisha,kalahandi,NA,junagarh,deydarah,6.43,2580,kalahandi,junagarh,deydarah
odisha,kalahandi,NA,junagarh,dundelmal,5.4,2581,kalahandi,junagarh,dundelmal
odisha,kalahandi,NA,junagarh,goud chhendia,8.5,2582,kalahandi,junagarh,goud chhendia
odisha,kalahandi,NA,junagarh,habaspur,5.63,2583,kalahandi,junagarh,habaspur
odisha,kalahandi,NA,junagarh,kaleigaon,7.7,2584,kalahandi,junagarh,kaleigaon
odisha,kalahandi,NA,junagarh,kaliakundal,18.2,2585,kalahandi,junagarh,kaliakundal
odisha,kalahandi,NA,junagarh,kalopalla,13.01,2586,kalahandi,junagarh,kalopalla
odisha,kalahandi,NA,junagarh,kendupati,14.12,2587,kalahandi,junagarh,kendupati
odisha,kalahandi,NA,junagarh,mahichala,7.31,2588,kalahandi,junagarh,mahichala
odisha,kalahandi,NA,junagarh,maliguda,13,2589,kalahandi,junagarh,maliguda
odisha,kalahandi,NA,junagarh,matigaon,11.6,2590,kalahandi,junagarh,matigaon
odisha,kalahandi,NA,junagarh,meriabandhli,12.85,2591,kalahandi,junagarh,meriabandhli
odisha,kalahandi,NA,junagarh,mundraguda,2.86,2592,kalahandi,junagarh,mundraguda
odisha,kalahandi,NA,junagarh,naktiguda,9.43,2593,kalahandi,junagarh,naktiguda
odisha,kalahandi,NA,junagarh,nandol,13,2594,kalahandi,junagarh,nandol
odisha,kalahandi,NA,junagarh,palash,10.93,2595,kalahandi,junagarh,palash
odisha,kalahandi,NA,junagarh,rajpur,8.03,2596,kalahandi,junagarh,rajpur
odisha,kalahandi,NA,junagarh,s.kundamal,8.55,2597,kalahandi,junagarh,s.kundamal
odisha,kalahandi,NA,junagarh,taljaring,4.15,2598,kalahandi,junagarh,taljaring
odisha,kalahandi,NA,junagarh,talmala,9.25,2599,kalahandi,junagarh,talmala
odisha,kalahandi,NA,kalampur,badakuturu,26.56,2600,kalahandi,kalampur,badakuturu
odisha,kalahandi,NA,kalampur,bijamara,46.87,2601,kalahandi,kalampur,bijamara
odisha,kalahandi,NA,kalampur,bndahakona,23.71,2602,kalahandi,kalampur,bndahakona
odisha,kalahandi,NA,kalampur,deypur,56.7,2603,kalahandi,kalampur,deypur
odisha,kalahandi,NA,kalampur,haramal,31.99,2604,kalahandi,kalampur,haramal
odisha,kalahandi,NA,kalampur,kalampur,41.68,2605,kalahandi,kalampur,kalampur
odisha,kalahandi,NA,kalampur,mandal,118.02,2606,kalahandi,kalampur,mandal
odisha,kalahandi,NA,kalampur,mingur,45.88,2607,kalahandi,kalampur,mingur
odisha,kalahandi,NA,kalampur,pandgaon,55.63,2608,kalahandi,kalampur,pandgaon
odisha,kalahandi,NA,karlamunda,karlamunda,20.19,2609,kalahandi,karlamunda,karlamunda
odisha,kalahandi,NA,kesinga,adhomunda,65.18,2610,kalahandi,kesinga,adhamunda
odisha,kalahandi,NA,kesinga,balsi,96.44,2611,kalahandi,kesinga,balsi
odisha,kalahandi,NA,kesinga,belkhandi,43.03,2612,kalahandi,kesinga,belkhandi
odisha,kalahandi,NA,kesinga,boria,110.49,2613,kalahandi,kesinga,boria
odisha,kalahandi,NA,kesinga,chancher,29.62,2614,kalahandi,kesinga,chancher
odisha,kalahandi,NA,kesinga,deogaon,52.73,2615,kalahandi,kesinga,deogaon
odisha,kalahandi,NA,kesinga,gokuleswar,37.4,2616,kalahandi,kesinga,gokuleswar
odisha,kalahandi,NA,kesinga,hatikhoj,132.17,2617,kalahandi,kesinga,hatikhoj
odisha,kalahandi,NA,kesinga,kandel,35.62,2618,kalahandi,kesinga,kandel
odisha,kalahandi,NA,kesinga,kantesir,91.66,2619,kalahandi,kesinga,kantesir
odisha,kalahandi,NA,kesinga,kasrupada,118.25,2620,kalahandi,kesinga,kasrupada
odisha,kalahandi,NA,kesinga,kikia,34.49,2621,kalahandi,kesinga,kikia
odisha,kalahandi,NA,kesinga,kirokuda-(gaigaon),82.01,2622,kalahandi,kesinga,kirokuda-(gaigaon)
odisha,kalahandi,NA,kesinga,kundabandh,56.5,2623,kalahandi,kesinga,kundabandh
odisha,kalahandi,NA,kesinga,laitara,116.49,2624,kalahandi,kesinga,laitara
odisha,kalahandi,NA,kesinga,nashigaon,37.48,2625,kalahandi,kesinga,nashigaon
odisha,kalahandi,NA,kesinga,nunmath,46.69,2626,kalahandi,kesinga,nunmath
odisha,kalahandi,NA,kesinga,parlasingh,73.66,2627,kalahandi,kesinga,parlasingh
odisha,kalahandi,NA,kesinga,pastikudi,52.7,2628,kalahandi,kesinga,pastikudi
odisha,kalahandi,NA,kesinga,patharla,37.69,2629,kalahandi,kesinga,patharla
odisha,kalahandi,NA,kesinga,phatkamal,87.67,2630,kalahandi,kesinga,phatkamal
odisha,kalahandi,NA,kesinga,sirjapalli,88.99,2631,kalahandi,kesinga,sirjapalli
odisha,kalahandi,NA,kesinga,sirol,109.37,2632,kalahandi,kesinga,sirol
odisha,kalahandi,NA,kesinga,tundala,63.34,2633,kalahandi,kesinga,tundala
odisha,kalahandi,NA,kesinga,turlakhaman,48.55,2634,kalahandi,kesinga,turlakhaman
odisha,kalahandi,NA,kesinga,utkella,87.87,2635,kalahandi,kesinga,utkella
odisha,kalahandi,NA,kokasara,ampani,43.95,2636,kalahandi,koksara,ampani
odisha,kalahandi,NA,kokasara,badpoda guda,50.7,2637,kalahandi,koksara,badpoda guda
odisha,kalahandi,NA,kokasara,baradonga,58.88,2638,kalahandi,koksara,baradonga
odisha,kalahandi,NA,kokasara,dahagaon,39.93,2639,kalahandi,koksara,dahagaon
odisha,kalahandi,NA,kokasara,dalguma,39.05,2640,kalahandi,koksara,dalguma
odisha,kalahandi,NA,kokasara,dudukathenga,30.68,2641,kalahandi,koksara,dudukathenga
odisha,kalahandi,NA,kokasara,gambhariguda,74.82,2642,kalahandi,koksara,gambhariguda
odisha,kalahandi,NA,kokasara,gotamunda,32.02,2643,kalahandi,koksara,gotamunda
odisha,kalahandi,NA,kokasara,kashibahal,37.26,2644,kalahandi,koksara,kashibahal
odisha,kalahandi,NA,kokasara,kaudola,53.19,2645,kalahandi,koksara,kaudola
odisha,kalahandi,NA,kokasara,khuntia,35.35,2646,kalahandi,koksara,khuntia
odisha,kalahandi,NA,kokasara,koksara,49.21,2647,kalahandi,koksara,koksara
odisha,kalahandi,NA,kokasara,ladugan,89.14,2648,kalahandi,koksara,ladugan
odisha,kalahandi,NA,kokasara,mahima,50.41,2649,kalahandi,koksara,mahima
odisha,kalahandi,NA,kokasara,majhiguda,34.22,2650,kalahandi,koksara,majhiguda
odisha,kalahandi,NA,kokasara,moter,46.2,2651,kalahandi,koksara,moter
odisha,kalahandi,NA,kokasara,musapali,33.52,2652,kalahandi,koksara,musapali
odisha,kalahandi,NA,kokasara,phupgaon,59.61,2653,kalahandi,koksara,phupgaon
odisha,kalahandi,NA,kokasara,rengalipali,39.15,2654,kalahandi,koksara,rengalipali
odisha,kalahandi,NA,kokasara,temra,36.3,2655,kalahandi,koksara,temra
odisha,kalahandi,NA,kokasara,podaguda,31.1,2656,kalahandi,koksara,podaguda
odisha,kalahandi,NA,kokasara,kandabutura,21.66,2657,kalahandi,koksara,NA
odisha,kalahandi,NA,narala,baddharpur,9.22,2658,kalahandi,narla,baddharpur
odisha,kalahandi,NA,narala,bagpur,15.23,2659,kalahandi,narla,bagpur
odisha,kalahandi,NA,narala,balsingha,11.93,2660,kalahandi,narla,balsingha
odisha,kalahandi,NA,narala,bhanpur,19.14,2661,kalahandi,narla,bhanpur
odisha,kalahandi,NA,narala,bhimkela,17.39,2662,kalahandi,narla,bhimkela
odisha,kalahandi,NA,narala,gadebandh,10.75,2663,kalahandi,narla,gadebandh
odisha,kalahandi,NA,narala,ghantmal,8.01,2664,kalahandi,narla,ghantmal
odisha,kalahandi,NA,narala,ghodabandha,14.44,2665,kalahandi,narla,ghodabandha
odisha,kalahandi,NA,narala,gigina,20.93,2666,kalahandi,narla,gigina
odisha,kalahandi,NA,narala,karmegaon,9.65,2667,kalahandi,narla,karmegaon
odisha,kalahandi,NA,narala,kurmel,13.3,2668,kalahandi,narla,kurmel
odisha,kalahandi,NA,narala,mandel,21.84,2669,kalahandi,narla,mandel
odisha,kalahandi,NA,narala,muskuti,21.35,2670,kalahandi,narla,muskuti
odisha,kalahandi,NA,narala,narla,26.05,2671,kalahandi,narla,narla
odisha,kalahandi,NA,narala,nishanpur,13.84,2672,kalahandi,narla,nishanpur
odisha,kalahandi,NA,narala,palam,9.5,2673,kalahandi,narla,palam
odisha,kalahandi,NA,narala,rakshi,5.18,2674,kalahandi,narla,rakshi
odisha,kalahandi,NA,narala,rupra,19.78,2675,kalahandi,narla,rupra
odisha,kalahandi,NA,narala,rupraroad,20.09,2676,kalahandi,narla,rupraroad
odisha,kalahandi,NA,narala,santpur,12.75,2677,kalahandi,narla,santpur
odisha,kalahandi,NA,narala,sargiguda,15.61,2678,kalahandi,narla,sargiguda
odisha,kalahandi,NA,narala,sarian,13.77,2679,kalahandi,narla,sarian
odisha,kalahandi,NA,narala,sergarh,27.94,2680,kalahandi,narla,sergarh
odisha,kalahandi,NA,narala,takarla,9.46,2681,kalahandi,narla,takarla
odisha,kalahandi,NA,narala,tulapada,14.17,2682,kalahandi,narla,tulapada
odisha,kalahandi,NA,narala,ulikupa,13.55,2683,kalahandi,narla,ulikupa
odisha,kandamal,NA,baliguda,barakhama,75.97,2684,kandhamal,baliguda,barakhama
odisha,kandamal,NA,baliguda,battaguda,26,2685,kandhamal,baliguda,battaguda
odisha,kandamal,NA,baliguda,budrukia,39.75,2686,kandhamal,baliguda,budrukia
odisha,kandamal,NA,baliguda,khamankhole,23.92,2687,kandhamal,baliguda,khamankhole
odisha,kandamal,NA,baliguda,kutikia,48.67,2688,kandhamal,baliguda,kutikia
odisha,kandamal,NA,baliguda,landagam,9.34,2689,kandhamal,baliguda,landagam
odisha,kandamal,NA,baliguda,midiakia,9.46,2690,kandhamal,baliguda,midiakia
odisha,kandamal,NA,baliguda,parama panga,15.66,2691,kandhamal,baliguda,parama panga
odisha,kandamal,NA,baliguda,rebingia,22.36,2692,kandhamal,baliguda,rebingia
odisha,kandamal,NA,baliguda,rutungia,49.73,2693,kandhamal,baliguda,rutungia
odisha,kandamal,NA,baliguda,salaguda,26.63,2694,kandhamal,baliguda,salaguda
odisha,kandamal,NA,baliguda,sendrigam,30.14,2695,kandhamal,baliguda,sendrigam
odisha,kandamal,NA,baliguda,sudra,26.85,2696,kandhamal,baliguda,sudra
odisha,kandamal,NA,chakapad,arabaka,13.95,2697,kandhamal,chakapada,arabaka
odisha,kandamal,NA,chakapad,bapalmendi(b),16.21,2698,kandhamal,chakapada,bapalmendi(b)
odisha,kandamal,NA,chakapad,brahmanpad,19.82,2699,kandhamal,chakapada,brahmanpad
odisha,kandamal,NA,chakapad,chahali,22.81,2700,kandhamal,chakapada,chahali
odisha,kandamal,NA,chakapad,chakapad,17.37,2701,kandhamal,chakapada,chakapad
odisha,kandamal,NA,chakapad,kakharujhola,13,2702,kandhamal,chakapada,kakharujhola
odisha,kandamal,NA,chakapad,kusumendi,21.35,2703,kandhamal,chakapada,kusumendi
odisha,kandamal,NA,chakapad,linepada(b.mendi),10.67,2704,kandhamal,chakapada,linepada(b.mendi)
odisha,kandamal,NA,chakapad,passara,24.89,2705,kandhamal,chakapada,passara
odisha,kandamal,NA,chakapad,sankarakhole,28.18,2706,kandhamal,chakapada,sankarakhole
odisha,kandamal,NA,chakapad,beheragam,29.02,2707,kandhamal,chakapada,beheragam
odisha,kandamal,NA,chakapad,bastingia,17.99,2708,kandhamal,chakapada,bastingia
odisha,kandamal,NA,daringibadi,badabanga,23.21,2709,kandhamal,daringbadi,badabanga
odisha,kandamal,NA,daringibadi,bamunigam,25.78,2710,kandhamal,daringbadi,bamunigam
odisha,kandamal,NA,daringibadi,bhramarabadi,16.63,2711,kandhamal,daringbadi,bhramarabadi
odisha,kandamal,NA,daringibadi,budaguda,29.81,2712,kandhamal,daringbadi,budaguda
odisha,kandamal,NA,daringibadi,danekabadi,46.36,2713,kandhamal,daringbadi,danekabadi
odisha,kandamal,NA,daringibadi,daringibadi,51.37,2714,kandhamal,daringbadi,daringibadi
odisha,kandamal,NA,daringibadi,dasingibadi,32.6,2715,kandhamal,daringbadi,dasingibadi
odisha,kandamal,NA,daringibadi,gadapur,28.54,2716,kandhamal,daringbadi,gadapur
odisha,kandamal,NA,daringibadi,greenbadi,25.18,2717,kandhamal,daringbadi,greenbadi
odisha,kandamal,NA,daringibadi,gumikia,20.14,2718,kandhamal,daringbadi,gumikia
odisha,kandamal,NA,daringibadi,hatimunda,26.79,2719,kandhamal,daringbadi,hatimunda
odisha,kandamal,NA,daringibadi,jhinjiriguda,43.88,2720,kandhamal,daringbadi,jhinjiriguda
odisha,kandamal,NA,daringibadi,katingia,23.25,2721,kandhamal,daringbadi,katingia
odisha,kandamal,NA,daringibadi,kirkuti,27.62,2722,kandhamal,daringbadi,kirkuti
odisha,kandamal,NA,daringibadi,kumbharigam,17.55,2723,kandhamal,daringbadi,kumbharigam
odisha,kandamal,NA,daringibadi,portamaha,60.02,2724,kandhamal,daringbadi,portamaha
odisha,kandamal,NA,daringibadi,saramulli,21.58,2725,kandhamal,daringbadi,saramulli
odisha,kandamal,NA,daringibadi,siangaballi,32.86,2726,kandhamal,daringbadi,siangaballi
odisha,kandamal,NA,daringibadi,simanbadi,20.48,2727,kandhamal,daringbadi,simanbadi
odisha,kandamal,NA,daringibadi,sirkabarga,32.36,2728,kandhamal,daringbadi,sirkabarga
odisha,kandamal,NA,daringibadi,sonepur,14.98,2729,kandhamal,daringbadi,sonepur
odisha,kandamal,NA,daringibadi,sraniketa,10.57,2730,kandhamal,daringbadi,sraniketa
odisha,kandamal,NA,daringibadi,tajungia,3.26,2731,kandhamal,daringbadi,tajungia
odisha,kandamal,NA,daringibadi,tillori,25.52,2732,kandhamal,daringbadi,tillori
odisha,kandamal,NA,g.udayagiri,gressingia,31.97,2733,kandhamal,g. udayagiri,gressingia
odisha,kandamal,NA,g.udayagiri,kalinga,47.04,2734,kandhamal,g. udayagiri,kalinga
odisha,kandamal,NA,g.udayagiri,katingia,23.74,2735,kandhamal,g. udayagiri,katingia
odisha,kandamal,NA,g.udayagiri,lingagada,16.18,2736,kandhamal,g. udayagiri,lingagada
odisha,kandamal,NA,g.udayagiri,mallikpodi,6.94,2737,kandhamal,g. udayagiri,mallikpodi
odisha,kandamal,NA,g.udayagiri,raikola,20.7,2738,kandhamal,g. udayagiri,raikola
odisha,kandamal,NA,g.udayagiri,ratingia,44.53,2739,kandhamal,g. udayagiri,ratingia
odisha,kandamal,NA,g.udayagiri,talarimaha,6.4,2740,kandhamal,g. udayagiri,talarimaha
odisha,kandamal,NA,k.nuagan,balligada,7.6,2741,kandhamal,k.nuagam,balligada
odisha,kandamal,NA,k.nuagan,bondaguda,13.9,2742,kandhamal,k.nuagam,bondaguda
odisha,kandamal,NA,k.nuagan,chanchedi,18.24,2743,kandhamal,k.nuagam,chanchedi
odisha,kandamal,NA,k.nuagan,gandrigia,9.04,2744,kandhamal,k.nuagam,gandrigia
odisha,kandamal,NA,k.nuagan,gunjibadi,14.8,2745,kandhamal,k.nuagam,gunjibadi
odisha,kandamal,NA,k.nuagan,kanjamendi,11.14,2746,kandhamal,k.nuagam,kanjamendi
odisha,kandamal,NA,k.nuagan,kudutuli,13.95,2747,kandhamal,k.nuagam,kudutuli
odisha,kandamal,NA,k.nuagan,mahasing,16.69,2748,kandhamal,k.nuagam,mahasing
odisha,kandamal,NA,k.nuagan,sarangad,12.11,2749,kandhamal,k.nuagam,sarangad
odisha,kandamal,NA,k.nuagan,sinepada,13.2,2750,kandhamal,k.nuagam,sinepada
odisha,kandamal,NA,k.nuagan,sirtiguda,24.64,2751,kandhamal,k.nuagam,sirtiguda
odisha,kandamal,NA,k.nuagan,jiridikia,2.68,2752,kandhamal,k.nuagam,jiridikia
odisha,kandamal,NA,k.nuagan,adimaha,4.66,2753,kandhamal,k.nuagam,adimaha
odisha,kandamal,NA,k.nuagan,letingia,12.83,2754,kandhamal,k.nuagam,letingia
odisha,kandamal,NA,khajuripada,adasipada,9.03,2755,kandhamal,khajuripada,adasipada
odisha,kandamal,NA,khajuripada,arapaju,59.17,2756,kandhamal,khajuripada,arapaju
odisha,kandamal,NA,khajuripada,balasakumpa,29.4,2757,kandhamal,khajuripada,balasakumpa
odisha,kandamal,NA,khajuripada,billabadi,15.5,2758,kandhamal,khajuripada,billabadi
odisha,kandamal,NA,khajuripada,dalapada,21.41,2759,kandhamal,khajuripada,dalapada
odisha,kandamal,NA,khajuripada,dutimendi,26.29,2760,kandhamal,khajuripada,dutimendi
odisha,kandamal,NA,khajuripada,dutipada,19.71,2761,kandhamal,khajuripada,dutipada
odisha,kandamal,NA,khajuripada,gudari,28.16,2762,kandhamal,khajuripada,gudari
odisha,kandamal,NA,khajuripada,khajuripada,35.39,2763,kandhamal,khajuripada,khajuripada
odisha,kandamal,NA,khajuripada,nuagam,35.02,2764,kandhamal,khajuripada,nuagam
odisha,kandamal,NA,khajuripada,pirkudi,7.66,2765,kandhamal,khajuripada,pirkudi
odisha,kandamal,NA,khajuripada,sudreju,11.71,2766,kandhamal,khajuripada,sudreju
odisha,kandamal,NA,khajuripada,sudrukumpa,31.14,2767,kandhamal,khajuripada,sudrukumpa
odisha,kandamal,NA,khajuripada,titrapanga,9.09,2768,kandhamal,khajuripada,titrapanga
odisha,kandamal,NA,kotagarh,durgapanga,3.55,2769,kandhamal,kotagarh,durgapanga
odisha,kandamal,NA,kotagarh,gugurumaha,11.87,2770,kandhamal,kotagarh,gugurumaha
odisha,kandamal,NA,kotagarh,judaballi,12.76,2771,kandhamal,kotagarh,judaballi
odisha,kandamal,NA,kotagarh,kotagargh,30.77,2772,kandhamal,kotagarh,kotagargh
odisha,kandamal,NA,kotagarh,madaguda,25.69,2773,kandhamal,kotagarh,madaguda
odisha,kandamal,NA,kotagarh,marlanga,9.58,2774,kandhamal,kotagarh,marlanga
odisha,kandamal,NA,kotagarh,ora,6.88,2775,kandhamal,kotagarh,ora
odisha,kandamal,NA,kotagarh,pakari,19.2,2776,kandhamal,kotagarh,pakari
odisha,kandamal,NA,kotagarh,parigada,10.32,2777,kandhamal,kotagarh,parigada
odisha,kandamal,NA,kotagarh,srirampur,12.05,2778,kandhamal,kotagarh,srirampur
odisha,kandamal,NA,kotagarh,subarnagiri,16.1,2779,kandhamal,kotagarh,subarnagiri
odisha,kandamal,NA,kotagarh,dharakot,2.55,2780,kandhamal,kotagarh,dharakote
odisha,kandamal,NA,kotagarh,sartul,6.37,2781,kandhamal,kotagarh,sartul
odisha,kandamal,NA,kotagarh,ranipanga,4.77,2782,kandhamal,kotagarh,ranipanga
odisha,kandamal,NA,kotagarh,jubaguda,9.77,2783,kandhamal,kotagarh,jubaguda
odisha,kandamal,NA,phiringia,balandapada,7.84,2784,kandhamal,phiringia,balandapada
odisha,kandamal,NA,phiringia,bandhagada,15.99,2785,kandhamal,phiringia,bandhagada
odisha,kandamal,NA,phiringia,burungijodi,6.35,2786,kandhamal,phiringia,burungijodi
odisha,kandamal,NA,phiringia,dimiriguda,20,2787,kandhamal,phiringia,dimiriguda
odisha,kandamal,NA,phiringia,dindrigam,7.9,2788,kandhamal,phiringia,dindrigam
odisha,kandamal,NA,phiringia,gochhapada,77.73,2789,kandhamal,phiringia,gochhapada
odisha,kandamal,NA,phiringia,jajespanga,12.62,2790,kandhamal,phiringia,jajespanga
odisha,kandamal,NA,phiringia,kasinipadar,19.38,2791,kandhamal,phiringia,kasinipadar
odisha,kandamal,NA,phiringia,kelapada,10.41,2792,kandhamal,phiringia,kelapada
odisha,kandamal,NA,phiringia,krandiballi,11.35,2793,kandhamal,phiringia,krandiballi
odisha,kandamal,NA,phiringia,luisingi,6.25,2794,kandhamal,phiringia,luisingi
odisha,kandamal,NA,phiringia,nuapadar,9.48,2795,kandhamal,phiringia,nuapadar
odisha,kandamal,NA,phiringia,pabingia,35.51,2796,kandhamal,phiringia,pabingia
odisha,kandamal,NA,phiringia,pahireju,5.59,2797,kandhamal,phiringia,pahireju
odisha,kandamal,NA,phiringia,palla brudi,3.07,2798,kandhamal,phiringia,palla brudi
odisha,kandamal,NA,phiringia,phiringia,10.76,2799,kandhamal,phiringia,phiringia
odisha,kandamal,NA,phiringia,ratanga,7.58,2800,kandhamal,phiringia,ratanga
odisha,kandamal,NA,phiringia,sadingia,10.29,2801,kandhamal,phiringia,sadingia
odisha,kandamal,NA,phiringia,salaguda,9.17,2802,kandhamal,phiringia,salaguda
odisha,kandamal,NA,phiringia,taladandakia,16.19,2803,kandhamal,phiringia,taladandakia
odisha,kandamal,NA,phiringia,pakari,5.12,2804,kandhamal,phiringia,pakari
odisha,kandamal,NA,phiringia,panga upara sahi,6.48,2805,kandhamal,phiringia,NA
odisha,kandamal,NA,phiringia,sumara bandha,0.26,2806,kandhamal,phiringia,NA
odisha,kandamal,NA,phiringia,koirimandu,0.88,2807,kandhamal,phiringia,koirmandu
odisha,kandamal,NA,phulbani,alami(luhurbali),11.57,2808,kandhamal,phulbani,alami(luhurbali)
odisha,kandamal,NA,phulbani,bisipada,35.32,2809,kandhamal,phulbani,bisipada
odisha,kandamal,NA,phulbani,dadaki,11.97,2810,kandhamal,phulbani,dadaki
odisha,kandamal,NA,phulbani,duduki,10.49,2811,kandhamal,phulbani,duduki
odisha,kandamal,NA,phulbani,ganjuguda,15.63,2812,kandhamal,phulbani,ganjuguda
odisha,kandamal,NA,phulbani,gumagarh,23.56,2813,kandhamal,phulbani,gumagarh
odisha,kandamal,NA,phulbani,jamjhiri,20.12,2814,kandhamal,phulbani,jamjhiri
odisha,kandamal,NA,phulbani,katringia,19.55,2815,kandhamal,phulbani,katringia
odisha,kandamal,NA,phulbani,keredi,23.93,2816,kandhamal,phulbani,keredi
odisha,kandamal,NA,phulbani,minia,31.87,2817,kandhamal,phulbani,minia
