s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNWPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,dhenkanal,NA,gondia,laulai,3.85,1361,dhenkanal,gondia,laulai
odisha,dhenkanal,NA,gondia,lethaka,4.54,1362,dhenkanal,gondia,lethaka
odisha,dhenkanal,NA,gondia,mandar,8.59,1363,dhenkanal,gondia,mandar
odisha,dhenkanal,NA,gondia,mathatentulia,13.48,1364,dhenkanal,gondia,mathatentulia
odisha,dhenkanal,NA,gondia,neulpoi,5.89,1365,dhenkanal,gondia,neulpoi
odisha,dhenkanal,NA,gondia,nihalprasad,12.54,1366,dhenkanal,gondia,nihalprasad
odisha,dhenkanal,NA,gondia,pingua,5.86,1367,dhenkanal,gondia,pingua
odisha,dhenkanal,NA,gondia,poruhakhoj,7.9,1368,dhenkanal,gondia,poruhakhoj
odisha,dhenkanal,NA,gondia,raitola,3.61,1369,dhenkanal,gondia,raitola
odisha,dhenkanal,NA,gondia,ratanpur,7.96,1370,dhenkanal,gondia,ratanpur
odisha,dhenkanal,NA,gondia,sadangi,13.35,1371,dhenkanal,gondia,sadangi
odisha,dhenkanal,NA,gondia,santhapur,9.83,1372,dhenkanal,gondia,santhapur
odisha,dhenkanal,NA,gondia,sorisiapada,6.83,1373,dhenkanal,gondia,sorisiapada
odisha,dhenkanal,NA,gondia,gundurapasi,6.67,1374,dhenkanal,gondia,gundurapasi
odisha,dhenkanal,NA,gondia,barada,1.87,1375,dhenkanal,gondia,barada
odisha,dhenkanal,NA,hindol,asarada,15.8,1376,dhenkanal,hindol,asarada
odisha,dhenkanal,NA,hindol,babandha,24.81,1377,dhenkanal,hindol,babandha
odisha,dhenkanal,NA,hindol,bampa,14.62,1378,dhenkanal,hindol,bampa
odisha,dhenkanal,NA,hindol,baunsa pokhari,27.24,1379,dhenkanal,hindol,baunsa pokhari
odisha,dhenkanal,NA,hindol,buhalipal,39.09,1380,dhenkanal,hindol,buhalipal
odisha,dhenkanal,NA,hindol,chital pur,19.71,1381,dhenkanal,hindol,chital pur
odisha,dhenkanal,NA,hindol,dandiri,21.58,1382,dhenkanal,hindol,dandiri
odisha,dhenkanal,NA,hindol,dudurkote,32.19,1383,dhenkanal,hindol,dudurkote
odisha,dhenkanal,NA,hindol,galapada,25.86,1384,dhenkanal,hindol,galapada
odisha,dhenkanal,NA,hindol,gandanali,28.65,1385,dhenkanal,hindol,gandanali
odisha,dhenkanal,NA,hindol,giridharprasad,35.84,1386,dhenkanal,hindol,giridharprasad
odisha,dhenkanal,NA,hindol,gulehi,22.27,1387,dhenkanal,hindol,gulehi
odisha,dhenkanal,NA,hindol,hatura,22.38,1388,dhenkanal,hindol,hatura
odisha,dhenkanal,NA,hindol,jharada,30.72,1389,dhenkanal,hindol,jharada
odisha,dhenkanal,NA,hindol,kadala,11.14,1390,dhenkanal,hindol,kadala
odisha,dhenkanal,NA,hindol,kalinga,13.22,1391,dhenkanal,hindol,kalinga
odisha,dhenkanal,NA,hindol,kansara,15.42,1392,dhenkanal,hindol,kansara
odisha,dhenkanal,NA,hindol,kantamila,20.27,1393,dhenkanal,hindol,kantamila
odisha,dhenkanal,NA,hindol,karanda,42.79,1394,dhenkanal,hindol,karanda
odisha,dhenkanal,NA,hindol,khaliborei,15.64,1395,dhenkanal,hindol,khaliborei
odisha,dhenkanal,NA,hindol,kintimili,24.82,1396,dhenkanal,hindol,kintimili
odisha,dhenkanal,NA,hindol,kukuta,12.28,1397,dhenkanal,hindol,kukuta
odisha,dhenkanal,NA,hindol,kunua,17.4,1398,dhenkanal,hindol,kunua
odisha,dhenkanal,NA,hindol,kutunia,28.04,1399,dhenkanal,hindol,kutunia
odisha,dhenkanal,NA,hindol,madhapur,23.08,1400,dhenkanal,hindol,madhapur
odisha,dhenkanal,NA,hindol,mahalunda,13.45,1401,dhenkanal,hindol,mahalunda
odisha,dhenkanal,NA,hindol,nabakishorpur,15.31,1402,dhenkanal,hindol,nabakishorpur
odisha,dhenkanal,NA,hindol,nuabag,40,1403,dhenkanal,hindol,nuabag
odisha,dhenkanal,NA,hindol,nuagaon,14.84,1404,dhenkanal,hindol,nuagaon
odisha,dhenkanal,NA,hindol,p.p.kote,8.81,1405,dhenkanal,hindol,p.p.kote
odisha,dhenkanal,NA,hindol,patala,31.78,1406,dhenkanal,hindol,patala
odisha,dhenkanal,NA,hindol,ranjagol,21.1,1407,dhenkanal,hindol,ranjagol
odisha,dhenkanal,NA,hindol,rasol,21.58,1408,dhenkanal,hindol,rasol
odisha,dhenkanal,NA,hindol,sanjapada,24.8,1409,dhenkanal,hindol,sanjapada
odisha,dhenkanal,NA,hindol,thokar,20.17,1410,dhenkanal,hindol,thokar
odisha,dhenkanal,NA,kamakhyanagar,badasuanlo,3.89,1411,dhenkanal,kamakhyanagar,badasuanlo
odisha,dhenkanal,NA,kamakhyanagar,baisinga,3.8,1412,dhenkanal,kamakhyanagar,baisinga
odisha,dhenkanal,NA,kamakhyanagar,baligorad,5,1413,dhenkanal,kamakhyanagar,baligorad
odisha,dhenkanal,NA,kamakhyanagar,bankual,3.88,1414,dhenkanal,kamakhyanagar,bankual
odisha,dhenkanal,NA,kamakhyanagar,baruan (k),8.5,1415,dhenkanal,kamakhyanagar,baruan (k)
odisha,dhenkanal,NA,kamakhyanagar,baunsapal,9.77,1416,dhenkanal,kamakhyanagar,baunsapal
odisha,dhenkanal,NA,kamakhyanagar,bhairpur,3.46,1417,dhenkanal,kamakhyanagar,bhairpur
odisha,dhenkanal,NA,kamakhyanagar,budhibil,4.3,1418,dhenkanal,kamakhyanagar,budhibil
odisha,dhenkanal,NA,kamakhyanagar,jagannathpur,13.8,1419,dhenkanal,kamakhyanagar,jagannathpur
odisha,dhenkanal,NA,kamakhyanagar,kadua,8.67,1420,dhenkanal,kamakhyanagar,kadua
odisha,dhenkanal,NA,kamakhyanagar,kanapura,14.19,1421,dhenkanal,kamakhyanagar,kanapura
odisha,dhenkanal,NA,kamakhyanagar,kantapal,10.53,1422,dhenkanal,kamakhyanagar,kantapal
odisha,dhenkanal,NA,kamakhyanagar,kantio kateni,7.51,1423,dhenkanal,kamakhyanagar,kantio kateni
odisha,dhenkanal,NA,kamakhyanagar,kantio putasahi,15.96,1424,dhenkanal,kamakhyanagar,kantio putasahi
odisha,dhenkanal,NA,kamakhyanagar,kotagara,9.96,1425,dhenkanal,kamakhyanagar,kotagara
odisha,dhenkanal,NA,kamakhyanagar,kusumajodi,20.07,1426,dhenkanal,kamakhyanagar,kusumajodi
odisha,dhenkanal,NA,kamakhyanagar,mahulpal,11.11,1427,dhenkanal,kamakhyanagar,mahulpal
odisha,dhenkanal,NA,kamakhyanagar,raynrusinghpur,7.77,1428,dhenkanal,kamakhyanagar,raynrusinghpur
odisha,dhenkanal,NA,kamakhyanagar,sogar,3.14,1429,dhenkanal,kamakhyanagar,sogar
odisha,dhenkanal,NA,kamakhyanagar,tumusinga,17.47,1430,dhenkanal,kamakhyanagar,tumusinga
odisha,dhenkanal,NA,kankada had,balikuma,11.86,1431,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,bam,14.03,1432,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,batagan,17.2,1433,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,birashal,8.52,1434,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,biribolei,3.67,1435,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,chandapur,9.19,1436,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,dashipur,2.67,1437,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,garhapalashuni,9.52,1438,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,ghagaramunda,25.29,1439,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,jhilli,3.17,1440,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,kankadahad,14.03,1441,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,kantapal,11.36,1442,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,kantol,5.68,1443,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,karagola,20.04,1444,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,kerjoli,10.35,1445,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,kuturia,5.94,1446,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,mahabiroad,4.34,1447,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,makua kateni,26.22,1448,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,maruabili,19.04,1449,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,pangatira,5.18,1450,dhenkanal,NA,NA
odisha,dhenkanal,NA,kankada had,raibola,7.01,1451,dhenkanal,NA,NA
odisha,dhenkanal,NA,odapada,badalo,11.82,1452,dhenkanal,odapada,badalo
odisha,dhenkanal,NA,odapada,balaramprasad,10.01,1453,dhenkanal,odapada,balaramprasad
odisha,dhenkanal,NA,odapada,balarampur,10.51,1454,dhenkanal,odapada,balarampur
odisha,dhenkanal,NA,odapada,bangursingh,8.06,1455,dhenkanal,odapada,bangursingh
odisha,dhenkanal,NA,odapada,bido,5.7,1456,dhenkanal,odapada,bido
odisha,dhenkanal,NA,odapada,gadasila,5.33,1457,dhenkanal,odapada,gadasila
odisha,dhenkanal,NA,odapada,ghatipiri,9.55,1458,dhenkanal,odapada,ghatipiri
odisha,dhenkanal,NA,odapada,govbvd prasad,6.6,1459,dhenkanal,odapada,govbvd prasad
odisha,dhenkanal,NA,odapada,gunadei,9.96,1460,dhenkanal,odapada,gunadei
odisha,dhenkanal,NA,odapada,gundichapada,6.75,1461,dhenkanal,odapada,gundichapada
odisha,dhenkanal,NA,odapada,indipur,7.99,1462,dhenkanal,odapada,indipur
odisha,dhenkanal,NA,odapada,kadabindha,7.34,1463,dhenkanal,odapada,kadabindha
odisha,dhenkanal,NA,odapada,kalanga,6.88,1464,dhenkanal,odapada,kalanga
odisha,dhenkanal,NA,odapada,khadag prasad,14.92,1465,dhenkanal,odapada,khadag prasad
odisha,dhenkanal,NA,odapada,khuntujhari,4.52,1466,dhenkanal,odapada,khuntujhari
odisha,dhenkanal,NA,odapada,kottam,8.54,1467,dhenkanal,odapada,kottam
odisha,dhenkanal,NA,odapada,kusupanga,6.17,1468,dhenkanal,odapada,kusupanga
odisha,dhenkanal,NA,odapada,mangalpur,5.21,1469,dhenkanal,odapada,mangalpur
odisha,dhenkanal,NA,odapada,motonga,13.18,1470,dhenkanal,odapada,motonga
odisha,dhenkanal,NA,odapada,nadhara,5.27,1471,dhenkanal,odapada,nadhara
odisha,dhenkanal,NA,odapada,nayabhagirathipur,8.48,1472,dhenkanal,odapada,nayabhagirathipur
odisha,dhenkanal,NA,odapada,nimindha,3.31,1473,dhenkanal,odapada,nimindha
odisha,dhenkanal,NA,odapada,odapada,8.43,1474,dhenkanal,odapada,odapada
odisha,dhenkanal,NA,odapada,sadasibpur,13.46,1475,dhenkanal,odapada,sadasibpur
odisha,dhenkanal,NA,odapada,siminai,8.42,1476,dhenkanal,odapada,siminai
odisha,dhenkanal,NA,parajang,akhuapal,37.75,1477,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,badajhara,38.6,1478,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,barihapur,0.35,1479,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,basoi,0.88,1480,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,basulei,19.61,1481,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,chandapura,11.09,1482,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,gengutia,5.33,1483,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,jayapura kateni,17.63,1484,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kalada,0.94,1485,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kandarasingha,2.1,1486,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kankadasoda,44.04,1487,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kankili,19.7,1488,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kantor,0.96,1489,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kualo,18.79,1490,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kumushi,17.28,1491,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,lodhani,6.93,1492,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,manikmara,11.57,1493,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,muktapasi,89.8,1494,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,mundeilo,7.97,1495,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,parjanga,48.88,1496,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,patarpada,31.22,1497,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,pitiri,13.12,1498,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,renthapat,9.82,1499,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,roda,28.22,1500,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,sanda,42.4,1501,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,saranga,74.24,1502,dhenkanal,NA,NA
odisha,gajapati,NA,gosani,bada koturu,4.63,1503,gajapati,gosani,bada koturu
odisha,gajapati,NA,gosani,garabandha,3.79,1504,gajapati,gosani,garabandha
odisha,gajapati,NA,gosani,gurandi,2.38,1505,gajapati,gosani,gurandi
odisha,gajapati,NA,gosani,kantragada,1.13,1506,gajapati,gosani,kantragada
odisha,gajapati,NA,gosani,uppalada,16.22,1507,gajapati,gosani,uppalada
odisha,gajapati,NA,nuagada,anuguru,7.63,1508,gajapati,nuagada,anuguru
odisha,gajapati,NA,nuagada,attarsingi,9.26,1509,gajapati,nuagada,attarsingi
odisha,gajapati,NA,nuagada,betarsingi,7.71,1510,gajapati,nuagada,betarsingi
odisha,gajapati,NA,nuagada,keradang,5.08,1511,gajapati,nuagada,keradang
odisha,gajapati,NA,nuagada,khajuripada,5.69,1512,gajapati,nuagada,khajuripada
odisha,gajapati,NA,nuagada,kirama,1.33,1513,gajapati,nuagada,kirama
odisha,gajapati,NA,nuagada,luhangar,2.01,1514,gajapati,nuagada,luhangar
odisha,gajapati,NA,nuagada,nuagada,6.3,1515,gajapati,nuagada,nuagada
odisha,gajapati,NA,nuagada,paik antarada,9.1,1516,gajapati,nuagada,paik antarada
odisha,gajapati,NA,nuagada,parimala,7.38,1517,gajapati,nuagada,parimala
odisha,gajapati,NA,nuagada,putrupada,10.47,1518,gajapati,nuagada,putrupada
odisha,gajapati,NA,nuagada,sambalpur,16.42,1519,gajapati,nuagada,sambalpur
odisha,gajapati,NA,nuagada,tabarada,9.97,1520,gajapati,nuagada,tabarada
odisha,gajapati,NA,nuagada,titisingi,8.77,1521,gajapati,nuagada,titisingi
odisha,gajapati,NA,nuagada,badapada,5.56,1522,gajapati,nuagada,badapada
odisha,gajapati,NA,nuagada,k.jhalarsing,4.31,1523,gajapati,nuagada,NA
odisha,gajapati,NA,nuagada,sundardanga,2.54,1524,gajapati,nuagada,sundardanga
odisha,gajapati,NA,nuagada,tangili,10.79,1525,gajapati,nuagada,tangili
odisha,gajapati,NA,r.udayagiri,abarsing,71.19,1526,gajapati,r. udayagiri,abarsing
odisha,gajapati,NA,r.udayagiri,anagha,97,1527,gajapati,r. udayagiri,anagha
odisha,gajapati,NA,r.udayagiri,chellagada,82.68,1528,gajapati,r. udayagiri,chellagada
odisha,gajapati,NA,r.udayagiri,chelligada,43.92,1529,gajapati,r. udayagiri,chelligada
odisha,gajapati,NA,r.udayagiri,mahendragada,164.1,1530,gajapati,r. udayagiri,mahendragada
odisha,gajapati,NA,r.udayagiri,mangarajpur,84.38,1531,gajapati,r. udayagiri,mangarajpur
odisha,gajapati,NA,r.udayagiri,r.udayagiri,23.68,1532,gajapati,r. udayagiri,r.udayagiri
odisha,gajapati,NA,r.udayagiri,ramagiri,38.9,1533,gajapati,r. udayagiri,ramagiri
odisha,gajapati,NA,r.udayagiri,randiva,84.67,1534,gajapati,r. udayagiri,randiva
odisha,gajapati,NA,r.udayagiri,sabarpalli,44.17,1535,gajapati,r. udayagiri,sabarpalli
odisha,gajapati,NA,r.udayagiri,sialilati,79.32,1536,gajapati,r. udayagiri,sialilati
odisha,gajapati,NA,r.udayagiri,subalada,70.75,1537,gajapati,r. udayagiri,subalada
odisha,gajapati,NA,r.udayagiri,tabarsing,63.41,1538,gajapati,r. udayagiri,tabarsingi
odisha,gajapati,NA,r.udayagiri,dabaraguda,20.45,1539,gajapati,r. udayagiri,dabaraguda
odisha,gajapati,NA,r.udayagiri,parisal,12.61,1540,gajapati,r. udayagiri,parisala
odisha,gajapati,NA,r.udayagiri,purunapani,15.28,1541,gajapati,r. udayagiri,purunapani
odisha,gajapati,NA,r.udayagiri,bastriguda,19.6,1542,gajapati,r. udayagiri,bastriguda
odisha,gajapati,NA,rayagada,dambalo,68.09,1543,gajapati,rayagada,dambalo
