s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNDPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,dhenkanal,NA,parajang,barihapur,0.63,1395,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,basoi,1.76,1396,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,basulei,4.12,1397,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,gengutia,2.94,1398,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kalada,15.29,1399,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kandarasingha,18.23,1400,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kankadasoda,48.93,1401,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kantor,0.63,1402,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,kualo,12.35,1403,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,mundeilo,9.41,1404,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,patarpada,12.47,1405,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,roda,7.64,1406,dhenkanal,NA,NA
odisha,dhenkanal,NA,parajang,saranga,17.24,1407,dhenkanal,NA,NA
odisha,gajapati,NA,gosani,bada koturu,2.73,1408,gajapati,gosani,bada koturu
odisha,gajapati,NA,gosani,garabandha,1.31,1409,gajapati,gosani,garabandha
odisha,gajapati,NA,gosani,gurandi,0.62,1410,gajapati,gosani,gurandi
odisha,gajapati,NA,gosani,katala kaitha,3.37,1411,gajapati,gosani,katala kaitha
odisha,gajapati,NA,gosani,uppalada,6.82,1412,gajapati,gosani,uppalada
odisha,gajapati,NA,nuagada,anuguru,3.61,1413,gajapati,nuagada,anuguru
odisha,gajapati,NA,nuagada,attarsingi,3.84,1414,gajapati,nuagada,attarsingi
odisha,gajapati,NA,nuagada,betarsingi,0.55,1415,gajapati,nuagada,betarsingi
odisha,gajapati,NA,nuagada,keradang,1.3,1416,gajapati,nuagada,keradang
odisha,gajapati,NA,nuagada,kirama,1.52,1417,gajapati,nuagada,kirama
odisha,gajapati,NA,nuagada,luhangar,1.3,1418,gajapati,nuagada,luhangar
odisha,gajapati,NA,nuagada,nuagada,0.53,1419,gajapati,nuagada,nuagada
odisha,gajapati,NA,nuagada,paik antarada,4.42,1420,gajapati,nuagada,paik antarada
odisha,gajapati,NA,nuagada,parimala,1.05,1421,gajapati,nuagada,parimala
odisha,gajapati,NA,nuagada,putrupada,2.11,1422,gajapati,nuagada,putrupada
odisha,gajapati,NA,nuagada,sambalpur,1.86,1423,gajapati,nuagada,sambalpur
odisha,gajapati,NA,nuagada,titisingi,3.19,1424,gajapati,nuagada,titisingi
odisha,gajapati,NA,nuagada,badapada,1.9,1425,gajapati,nuagada,badapada
odisha,gajapati,NA,nuagada,sundardanga,1.3,1426,gajapati,nuagada,sundardanga
odisha,gajapati,NA,nuagada,tangili,0.04,1427,gajapati,nuagada,tangili
odisha,gajapati,NA,r.udayagiri,abarsing,24.58,1428,gajapati,r. udayagiri,abarsing
odisha,gajapati,NA,r.udayagiri,anagha,9.73,1429,gajapati,r. udayagiri,anagha
odisha,gajapati,NA,r.udayagiri,chellagada,51.35,1430,gajapati,r. udayagiri,chellagada
odisha,gajapati,NA,r.udayagiri,chelligada,44.81,1431,gajapati,r. udayagiri,chelligada
odisha,gajapati,NA,r.udayagiri,mahendragada,75.78,1432,gajapati,r. udayagiri,mahendragada
odisha,gajapati,NA,r.udayagiri,mangarajpur,26.18,1433,gajapati,r. udayagiri,mangarajpur
odisha,gajapati,NA,r.udayagiri,r.udayagiri,39,1434,gajapati,r. udayagiri,r.udayagiri
odisha,gajapati,NA,r.udayagiri,ramagiri,10.64,1435,gajapati,r. udayagiri,ramagiri
odisha,gajapati,NA,r.udayagiri,randiva,23.3,1436,gajapati,r. udayagiri,randiva
odisha,gajapati,NA,r.udayagiri,sabarpalli,29.38,1437,gajapati,r. udayagiri,sabarpalli
odisha,gajapati,NA,r.udayagiri,sialilati,25.47,1438,gajapati,r. udayagiri,sialilati
odisha,gajapati,NA,r.udayagiri,subalada,20.87,1439,gajapati,r. udayagiri,subalada
odisha,gajapati,NA,r.udayagiri,tabarsing,30.2,1440,gajapati,r. udayagiri,tabarsingi
odisha,gajapati,NA,r.udayagiri,dabaraguda,2.66,1441,gajapati,r. udayagiri,dabaraguda
odisha,gajapati,NA,r.udayagiri,parisal,8.53,1442,gajapati,r. udayagiri,parisala
odisha,gajapati,NA,r.udayagiri,purunapani,3.72,1443,gajapati,r. udayagiri,purunapani
odisha,gajapati,NA,r.udayagiri,bastriguda,9.37,1444,gajapati,r. udayagiri,bastriguda
odisha,gajapati,NA,rayagada,dambalo,18.77,1445,gajapati,rayagada,dambalo
odisha,gajapati,NA,rayagada,gandahati,11.77,1446,gajapati,rayagada,gandahati
odisha,gajapati,NA,rayagada,gangabada,9.92,1447,gajapati,rayagada,gangabada
odisha,gajapati,NA,rayagada,jeerango,16.62,1448,gajapati,rayagada,jeerango
odisha,gajapati,NA,rayagada,karadasingi,11.51,1449,gajapati,rayagada,karadasingi
odisha,gajapati,NA,rayagada,kerandi,0.83,1450,gajapati,rayagada,kerandi
odisha,gajapati,NA,rayagada,koinpur,9.48,1451,gajapati,rayagada,koinpur
odisha,gajapati,NA,rayagada,lailai,8.5,1452,gajapati,rayagada,lailai
odisha,gajapati,NA,rayagada,laxmipur,6.61,1453,gajapati,rayagada,laxmipur
odisha,gajapati,NA,rayagada,loba,7.64,1454,gajapati,rayagada,loba
odisha,gajapati,NA,rayagada,marloba,8.04,1455,gajapati,rayagada,marloba
odisha,gajapati,NA,rayagada,narayanpur,5.52,1456,gajapati,rayagada,narayanpur
odisha,gajapati,NA,rayagada,putara,4.13,1457,gajapati,rayagada,putara
odisha,gajapati,NA,rayagada,rayagada,5.78,1458,gajapati,rayagada,rayagada
odisha,gajapati,NA,rayagada,s.karadasingi,13.85,1459,gajapati,rayagada,s.karadasingi
odisha,gajapati,NA,rayagada,sanatundi,10.74,1460,gajapati,rayagada,sanatundi
odisha,gajapati,NA,rayagada,talamunda,12.98,1461,gajapati,rayagada,talamunda
odisha,gajapati,NA,rayagada,kumulasingi,3.57,1462,gajapati,rayagada,NA
odisha,gajapati,NA,rayagada,ameda,7.04,1463,gajapati,rayagada,ameda
odisha,gajapati,NA,rayagada,engarsingi,3.91,1464,gajapati,rayagada,engarsingi
odisha,gajapati,NA,rayagada,jolanga,4.13,1465,gajapati,rayagada,jolanga
odisha,ganjam,NA,beguniapada,angaragam,1.12,1466,ganjam,beguniapada,angaragam
odisha,ganjam,NA,beguniapada,bada khairakhama,0.97,1467,ganjam,beguniapada,bada khairakhama
odisha,ganjam,NA,beguniapada,beguniapada,0.51,1468,ganjam,beguniapada,beguniapada
odisha,ganjam,NA,beguniapada,beruanbadi,0.3,1469,ganjam,beguniapada,beruanbadi
odisha,ganjam,NA,beguniapada,burujhari,0.63,1470,ganjam,beguniapada,burujhari
odisha,ganjam,NA,beguniapada,chandanpur,1.39,1471,ganjam,beguniapada,chandanpur
odisha,ganjam,NA,beguniapada,chingudikhol,0.25,1472,ganjam,beguniapada,chingudikhol
odisha,ganjam,NA,beguniapada,digapada,1.88,1473,ganjam,beguniapada,digapada
odisha,ganjam,NA,beguniapada,k.barida,0.7,1474,ganjam,beguniapada,k.barida
odisha,ganjam,NA,beguniapada,kalimeghi,0.41,1475,ganjam,beguniapada,kalimeghi
odisha,ganjam,NA,beguniapada,khandianai,1.55,1476,ganjam,beguniapada,khandianai
odisha,ganjam,NA,beguniapada,kumbharagam,0.86,1477,ganjam,beguniapada,kumbharagam
odisha,ganjam,NA,beguniapada,mardakote,0.76,1478,ganjam,beguniapada,mardakote
odisha,ganjam,NA,beguniapada,mardamekha,0.69,1479,ganjam,beguniapada,mardamekha
odisha,ganjam,NA,beguniapada,mathasarasingi,0.85,1480,ganjam,beguniapada,mathasarasingi
odisha,ganjam,NA,beguniapada,phasi,0.49,1481,ganjam,beguniapada,phasi
odisha,ganjam,NA,beguniapada,sanaustapada,1.18,1482,ganjam,beguniapada,sanaustapada
odisha,ganjam,NA,beguniapada,sandhamula,0.46,1483,ganjam,beguniapada,sandhamula
odisha,ganjam,NA,beguniapada,sankuda,0.6,1484,ganjam,beguniapada,sankuda
odisha,ganjam,NA,beguniapada,soura chachina,1.39,1485,ganjam,beguniapada,soura chachina
odisha,ganjam,NA,beguniapada,sumandal,0.71,1486,ganjam,beguniapada,sumandal
odisha,ganjam,NA,beguniapada,talasara,1.27,1487,ganjam,beguniapada,talasara
odisha,ganjam,NA,dharakote,baharapur,5.5,1488,ganjam,dharakote,baharapur
odisha,ganjam,NA,dharakote,balarampur,2.03,1489,ganjam,dharakote,balarampur
odisha,ganjam,NA,dharakote,baradabili,3.98,1490,ganjam,dharakote,baradabili
odisha,ganjam,NA,dharakote,dharakote,0.41,1491,ganjam,dharakote,dharakote
odisha,ganjam,NA,dharakote,dhaugaon,8.09,1492,ganjam,dharakote,dhaugaon
odisha,ganjam,NA,dharakote,g.damodarapalli,6.29,1493,ganjam,dharakote,g.damodarapalli
odisha,ganjam,NA,dharakote,jahada,3.25,1494,ganjam,dharakote,jahada
odisha,ganjam,NA,dharakote,jhadabandha,0.61,1495,ganjam,dharakote,jhadabandha
odisha,ganjam,NA,dharakote,jharapari,4.06,1496,ganjam,dharakote,jharapari
odisha,ganjam,NA,dharakote,manikyapur,6.09,1497,ganjam,dharakote,manikyapur
odisha,ganjam,NA,dharakote,rugumu,3.04,1498,ganjam,dharakote,rugumu
odisha,ganjam,NA,dharakote,saba,3.04,1499,ganjam,dharakote,saba
odisha,ganjam,NA,dharakote,saradhapur,0.5,1500,ganjam,dharakote,saradhapur
odisha,ganjam,NA,dharakote,singipur,1.42,1501,ganjam,dharakote,singipur
odisha,ganjam,NA,dharakote,olamba,3.45,1502,ganjam,dharakote,olamba
odisha,ganjam,NA,digapahandi,b.l.narayanpur,0.45,1503,ganjam,digapahandi,b.l.narayanpur
odisha,ganjam,NA,digapahandi,b.turubudi,2.41,1504,ganjam,digapahandi,b.turubudi
odisha,ganjam,NA,digapahandi,badadumula,0.99,1505,ganjam,digapahandi,badadumula
odisha,ganjam,NA,digapahandi,bamakei,3.23,1506,ganjam,digapahandi,bamakei
odisha,ganjam,NA,digapahandi,basudevpur,0.46,1507,ganjam,digapahandi,basudevpur
odisha,ganjam,NA,digapahandi,bhismagiri,0.76,1508,ganjam,digapahandi,bhismagiri
odisha,ganjam,NA,digapahandi,bhramarpur,0.6,1509,ganjam,digapahandi,bhramarpur
odisha,ganjam,NA,digapahandi,chasanimakhandi,0.55,1510,ganjam,digapahandi,chasanimakhandi
odisha,ganjam,NA,digapahandi,chaudhury tikarapada,0.24,1511,ganjam,digapahandi,chaudhury tikarapada
odisha,ganjam,NA,digapahandi,gadagobindapur,1.49,1512,ganjam,digapahandi,gadagobindapur
odisha,ganjam,NA,digapahandi,gaudagam,0.08,1513,ganjam,digapahandi,gaudagam
odisha,ganjam,NA,digapahandi,gokarnapur,0.64,1514,ganjam,digapahandi,gokarnapur
odisha,ganjam,NA,digapahandi,jakara,0.22,1515,ganjam,digapahandi,jakara
odisha,ganjam,NA,digapahandi,kaithada,0.18,1516,ganjam,digapahandi,kaithada
odisha,ganjam,NA,digapahandi,kaithakhandi,1.37,1517,ganjam,digapahandi,kaithakhandi
odisha,ganjam,NA,digapahandi,karapada,0.52,1518,ganjam,digapahandi,karapada
odisha,ganjam,NA,digapahandi,khamarigam,0.46,1519,ganjam,digapahandi,khamarigam
odisha,ganjam,NA,digapahandi,kusapada,0.56,1520,ganjam,digapahandi,kusapada
odisha,ganjam,NA,digapahandi,nimakhandipentha,0.17,1521,ganjam,digapahandi,nimakhandipentha
odisha,ganjam,NA,digapahandi,padmanavpur,1.2,1522,ganjam,digapahandi,padmanavpur
odisha,ganjam,NA,digapahandi,phasiguda,0.05,1523,ganjam,digapahandi,phasiguda
odisha,ganjam,NA,digapahandi,sahadev tikarpada,0.26,1524,ganjam,digapahandi,sahadev tikarpada
odisha,ganjam,NA,digapahandi,sidheswar,0.85,1525,ganjam,digapahandi,sidheswar
odisha,ganjam,NA,digapahandi,kotinada,0.85,1526,ganjam,digapahandi,kotinada
odisha,ganjam,NA,hinjilicut,badakhandi,0.84,1527,ganjam,hinjilicut,badakhandi
odisha,ganjam,NA,hinjilicut,belgam,0.74,1528,ganjam,hinjilicut,belgam
odisha,ganjam,NA,hinjilicut,bhabandha,1.57,1529,ganjam,hinjilicut,bhabandha
odisha,ganjam,NA,hinjilicut,burupada,1.57,1530,ganjam,hinjilicut,burupada
odisha,ganjam,NA,hinjilicut,chanduli,0.55,1531,ganjam,hinjilicut,chanduli
odisha,ganjam,NA,hinjilicut,darubhadra,0.08,1532,ganjam,hinjilicut,darubhadra
odisha,ganjam,NA,hinjilicut,dayapalli,0.17,1533,ganjam,hinjilicut,dayapalli
odisha,ganjam,NA,hinjilicut,dhobadi,0.9,1534,ganjam,hinjilicut,dhobadi
odisha,ganjam,NA,hinjilicut,durbandha,0.46,1535,ganjam,hinjilicut,durbandha
odisha,ganjam,NA,hinjilicut,gandala,1.57,1536,ganjam,hinjilicut,gandala
odisha,ganjam,NA,hinjilicut,kanchuru,4.37,1537,ganjam,hinjilicut,kanchuru
odisha,ganjam,NA,hinjilicut,kharida,0.08,1538,ganjam,hinjilicut,kharida
odisha,ganjam,NA,hinjilicut,makarajhola,1.79,1539,ganjam,hinjilicut,makarajhola
odisha,ganjam,NA,hinjilicut,nandika,2.97,1540,ganjam,hinjilicut,nandika
odisha,ganjam,NA,hinjilicut,pochilima,0.53,1541,ganjam,hinjilicut,pochilima
odisha,ganjam,NA,hinjilicut,putiapadar,0.71,1542,ganjam,hinjilicut,putiapadar
odisha,ganjam,NA,hinjilicut,ralaba,0.08,1543,ganjam,hinjilicut,ralaba
odisha,ganjam,NA,hinjilicut,sahapur,0.65,1544,ganjam,hinjilicut,sahapur
odisha,ganjam,NA,hinjilicut,saru,0.8,1545,ganjam,hinjilicut,saru
odisha,ganjam,NA,hinjilicut,sasanambagam,1.75,1546,ganjam,hinjilicut,sasanambagam
odisha,ganjam,NA,hinjilicut,sikiri,1.31,1547,ganjam,hinjilicut,sikiri
odisha,ganjam,NA,jagannathprasad,adheigam,0.1,1548,ganjam,jagannathprasad,adheigam
odisha,ganjam,NA,jagannathprasad,aladi,0.92,1549,ganjam,jagannathprasad,aladi
odisha,ganjam,NA,jagannathprasad,allasuguma,6.02,1550,ganjam,jagannathprasad,allasuguma
odisha,ganjam,NA,jagannathprasad,b.d.pur,0.59,1551,ganjam,jagannathprasad,b.d.pur
odisha,ganjam,NA,jagannathprasad,baragam,2.84,1552,ganjam,jagannathprasad,baragam
odisha,ganjam,NA,jagannathprasad,budurungu,0.09,1553,ganjam,jagannathprasad,budurungu
odisha,ganjam,NA,jagannathprasad,chadheiapalli,0.27,1554,ganjam,jagannathprasad,chadheiapalli
odisha,ganjam,NA,jagannathprasad,chamunda,1.36,1555,ganjam,jagannathprasad,chamunda
odisha,ganjam,NA,jagannathprasad,gandadhar,0.24,1556,ganjam,jagannathprasad,gandadhar
odisha,ganjam,NA,jagannathprasad,gayaganda,0.59,1557,ganjam,jagannathprasad,gayaganda
odisha,ganjam,NA,jagannathprasad,gerada,0.82,1558,ganjam,jagannathprasad,gerada
odisha,ganjam,NA,jagannathprasad,jagannathprasad,0.2,1559,ganjam,jagannathprasad,jagannathprasad
odisha,ganjam,NA,jagannathprasad,jhadabhumi,0.42,1560,ganjam,jagannathprasad,jhadabhumi
odisha,ganjam,NA,jagannathprasad,kadua,0.62,1561,ganjam,jagannathprasad,kadua
odisha,ganjam,NA,jagannathprasad,khamarapalli,0.42,1562,ganjam,jagannathprasad,khamarapalli
odisha,ganjam,NA,jagannathprasad,khetamundali,0.59,1563,ganjam,jagannathprasad,khetamundali
odisha,ganjam,NA,jagannathprasad,kokalaba,0.08,1564,ganjam,jagannathprasad,kokalaba
odisha,ganjam,NA,jagannathprasad,kudutai,0.6,1565,ganjam,jagannathprasad,kudutai
odisha,ganjam,NA,jagannathprasad,kumpapada,5.31,1566,ganjam,jagannathprasad,kumpapada
odisha,ganjam,NA,jagannathprasad,panchabhuti,0.25,1567,ganjam,jagannathprasad,panchabhuti
odisha,ganjam,NA,jagannathprasad,pratapur,0.48,1568,ganjam,jagannathprasad,pratapur
odisha,ganjam,NA,jagannathprasad,rudhapadar,1.86,1569,ganjam,jagannathprasad,rudhapadar
odisha,ganjam,NA,jagannathprasad,tarasingi,8.48,1570,ganjam,jagannathprasad,tarasingi
odisha,ganjam,NA,kabisuryanagar,ambapua,0.35,1571,ganjam,kabisuryanagar,ambapua
odisha,ganjam,NA,kabisuryanagar,athagada patana,1.36,1572,ganjam,kabisuryanagar,athagada patana
odisha,ganjam,NA,kabisuryanagar,badamahuri,0.08,1573,ganjam,kabisuryanagar,badamahuri
odisha,ganjam,NA,kabisuryanagar,baliasara,0.52,1574,ganjam,kabisuryanagar,baliasara
odisha,ganjam,NA,kabisuryanagar,barida,0.92,1575,ganjam,kabisuryanagar,barida
odisha,ganjam,NA,kabisuryanagar,baunsia,0.43,1576,ganjam,kabisuryanagar,baunsia
odisha,ganjam,NA,kabisuryanagar,bolasara,0.09,1577,ganjam,kabisuryanagar,bolasara
odisha,ganjam,NA,kabisuryanagar,borasingi,0.99,1578,ganjam,kabisuryanagar,borasingi
odisha,ganjam,NA,kabisuryanagar,budhamba,1.75,1579,ganjam,kabisuryanagar,budhamba
odisha,ganjam,NA,kabisuryanagar,gangapur,0.46,1580,ganjam,kabisuryanagar,gangapur
odisha,ganjam,NA,kabisuryanagar,gudiali,0.75,1581,ganjam,kabisuryanagar,gudiali
odisha,ganjam,NA,kabisuryanagar,jarada,0.18,1582,ganjam,kabisuryanagar,jarada
odisha,ganjam,NA,kabisuryanagar,kaniari,0.86,1583,ganjam,kabisuryanagar,kaniari
odisha,ganjam,NA,kabisuryanagar,khajapalli,0.41,1584,ganjam,kabisuryanagar,khajapalli
odisha,ganjam,NA,kabisuryanagar,nandiagada,1.37,1585,ganjam,kabisuryanagar,nandiagada
odisha,ganjam,NA,kabisuryanagar,paikajamuna,1.1,1586,ganjam,kabisuryanagar,paikajamuna
odisha,ganjam,NA,kabisuryanagar,rishipur,0.51,1587,ganjam,kabisuryanagar,rishipur
odisha,ganjam,NA,kabisuryanagar,sialia,0.39,1588,ganjam,kabisuryanagar,sialia
odisha,ganjam,NA,kabisuryanagar,subalaya,1.95,1589,ganjam,kabisuryanagar,subalaya
odisha,ganjam,NA,kabisuryanagar,sunapalli,0.27,1590,ganjam,kabisuryanagar,sunapalli
odisha,ganjam,NA,kabisuryanagar,sunarijhola,0.17,1591,ganjam,kabisuryanagar,sunarijhola
odisha,ganjam,NA,polosara,badapankalabadi,0.13,1592,ganjam,polasara,badapankalabadi
odisha,ganjam,NA,polosara,balichhai,0.96,1593,ganjam,polasara,balichhai
odisha,ganjam,NA,polosara,banthapalli,0.63,1594,ganjam,polasara,banthapalli
odisha,ganjam,NA,polosara,bartani,2.39,1595,ganjam,polasara,bartani
odisha,ganjam,NA,polosara,belagam,2.04,1596,ganjam,polasara,belagam
odisha,ganjam,NA,polosara,bhabarada,2.5,1597,ganjam,polasara,bhabarada
odisha,ganjam,NA,polosara,budheisuni,1.2,1598,ganjam,polasara,budheisuni
odisha,ganjam,NA,polosara,chirikipadasasan,1.39,1599,ganjam,polasara,chirikipadasasan
odisha,ganjam,NA,polosara,dhunkapada,0.46,1600,ganjam,polasara,dhunkapada
odisha,ganjam,NA,polosara,ghodapalana,0.38,1601,ganjam,polasara,ghodapalana
odisha,ganjam,NA,polosara,gochabadi,1.06,1602,ganjam,polasara,gochabadi
odisha,ganjam,NA,polosara,hatiota,3.15,1603,ganjam,polasara,hatiota
odisha,ganjam,NA,polosara,jakara,0.63,1604,ganjam,polasara,jakara
odisha,ganjam,NA,polosara,kalamba,3.4,1605,ganjam,polasara,kalamba
odisha,ganjam,NA,polosara,kanachai,0.88,1606,ganjam,polasara,kanachai
odisha,ganjam,NA,polosara,kendubadi,2.02,1607,ganjam,polasara,kendubadi
odisha,ganjam,NA,polosara,madhupalli,2.3,1608,ganjam,polasara,madhupalli
odisha,ganjam,NA,polosara,malatentulia,1.13,1609,ganjam,polasara,malatentulia
odisha,ganjam,NA,polosara,mandar,0.76,1610,ganjam,polasara,mandar
odisha,ganjam,NA,polosara,mathura,2.39,1611,ganjam,polasara,mathura
odisha,ganjam,NA,polosara,nimina,2.47,1612,ganjam,polasara,nimina
odisha,ganjam,NA,polosara,rumagada,0.43,1613,ganjam,polasara,rumagada
odisha,ganjam,NA,polosara,sodaka,2.93,1614,ganjam,polasara,sodaka
odisha,ganjam,NA,surada,amrutulu,5.75,1615,ganjam,surada,amrutulu
odisha,ganjam,NA,surada,asurabandha,10.1,1616,ganjam,surada,asurabandha
odisha,ganjam,NA,surada,bada badangi,4.87,1617,ganjam,surada,bada badangi
odisha,ganjam,NA,surada,badagada,5.1,1618,ganjam,surada,badagada
odisha,ganjam,NA,surada,borada,5.31,1619,ganjam,surada,borada
odisha,ganjam,NA,surada,borasingi,12.41,1620,ganjam,surada,borasingi
odisha,ganjam,NA,surada,ekalapur,9.31,1621,ganjam,surada,ekalapur
odisha,ganjam,NA,surada,gangapur,8.86,1622,ganjam,surada,gangapur
odisha,ganjam,NA,surada,genja,0.88,1623,ganjam,surada,genja
odisha,ganjam,NA,surada,gochha,8.41,1624,ganjam,surada,gochha
odisha,ganjam,NA,surada,gopalpursasan,40.1,1625,ganjam,surada,gopalpursasan
odisha,ganjam,NA,surada,goudagotha,23.91,1626,ganjam,surada,goudagotha
odisha,ganjam,NA,surada,hinjalakuda,3.99,1627,ganjam,surada,hinjalakuda
odisha,ganjam,NA,surada,hukuma,10.63,1628,ganjam,surada,hukuma
odisha,ganjam,NA,surada,kullangi,18.17,1629,ganjam,surada,kullangi
odisha,ganjam,NA,surada,lathipada,14.62,1630,ganjam,surada,lathipada
odisha,ganjam,NA,surada,merikote,1.77,1631,ganjam,surada,merikote
odisha,ganjam,NA,surada,nuagada,3.99,1632,ganjam,surada,nuagada
odisha,ganjam,NA,surada,palakatu,2.21,1633,ganjam,surada,palakatu
odisha,ganjam,NA,surada,raibandha,17.51,1634,ganjam,surada,raibandha
odisha,ganjam,NA,surada,sarabadi,2,1635,ganjam,surada,sarabadi
odisha,ganjam,NA,surada,sidhapur,32.52,1636,ganjam,surada,sidhapur
odisha,jagatsinghapur,NA,balikuda,alaver,1.08,1637,jagatsinghapur,balikuda,alaver
odisha,jagatsinghapur,NA,balikuda,alabol,1.61,1638,jagatsinghapur,balikuda,alabol
odisha,jagatsinghapur,NA,balikuda,ambasal,0.32,1639,jagatsinghapur,balikuda,ambasal
odisha,jagatsinghapur,NA,balikuda,apandara,0.34,1640,jagatsinghapur,balikuda,apandara
odisha,jagatsinghapur,NA,balikuda,anantapur,0.31,1641,jagatsinghapur,balikuda,anantapur
odisha,jagatsinghapur,NA,balikuda,balikuda,1.39,1642,jagatsinghapur,balikuda,balikuda
odisha,jagatsinghapur,NA,balikuda,borikina,2,1643,jagatsinghapur,balikuda,borikina
odisha,jagatsinghapur,NA,balikuda,badagaon,1.08,1644,jagatsinghapur,balikuda,badagaon
odisha,jagatsinghapur,NA,balikuda,baharana,0.31,1645,jagatsinghapur,balikuda,baharana
odisha,jagatsinghapur,NA,balikuda,garama,1.52,1646,jagatsinghapur,balikuda,garama
odisha,jagatsinghapur,NA,balikuda,ichhapur,0.77,1647,jagatsinghapur,balikuda,ichhapur
odisha,jagatsinghapur,NA,balikuda,krushnadaspur,2.46,1648,jagatsinghapur,balikuda,krushnadaspur
odisha,jagatsinghapur,NA,balikuda,kalio,1.54,1649,jagatsinghapur,balikuda,kalio
odisha,jagatsinghapur,NA,balikuda,khalagaon,0.31,1650,jagatsinghapur,balikuda,khalagaon
odisha,jagatsinghapur,NA,balikuda,machhagaon,2.93,1651,jagatsinghapur,balikuda,machhagaon
odisha,jagatsinghapur,NA,balikuda,mulugaon,0.34,1652,jagatsinghapur,balikuda,mulugaon
odisha,jagatsinghapur,NA,balikuda,rahan,1.08,1653,jagatsinghapur,balikuda,rahan
odisha,jagatsinghapur,NA,balikuda,thailo,1.55,1654,jagatsinghapur,balikuda,thailo
odisha,jagatsinghapur,NA,balikuda,tandikula,1.85,1655,jagatsinghapur,balikuda,tandikula
odisha,jagatsinghapur,NA,balikuda,titira,0.92,1656,jagatsinghapur,balikuda,titira
odisha,jagatsinghapur,NA,balikuda,osakana,0.31,1657,jagatsinghapur,balikuda,osakana
odisha,jagatsinghapur,NA,balikuda,sangrampur,2.62,1658,jagatsinghapur,balikuda,sangrampur
odisha,jagatsinghapur,NA,balikuda,baramundali,0.92,1659,jagatsinghapur,balikuda,baramundali
odisha,jagatsinghapur,NA,balikuda,arilo,0.62,1660,jagatsinghapur,balikuda,arilo
odisha,jagatsinghapur,NA,balikuda,nagapur,0.77,1661,jagatsinghapur,balikuda,nagapur
odisha,jagatsinghapur,NA,balikuda,naharana,1.23,1662,jagatsinghapur,balikuda,naharana
odisha,jagatsinghapur,NA,biridi,adhanga-garh,1.96,1663,jagatsinghapur,biridi,adhanga-garh
odisha,jagatsinghapur,NA,biridi,alando,2.23,1664,jagatsinghapur,biridi,alando
odisha,jagatsinghapur,NA,biridi,arana,1.85,1665,jagatsinghapur,biridi,arana
odisha,jagatsinghapur,NA,biridi,bada-khandeita,2.52,1666,jagatsinghapur,biridi,bada-khandeita
odisha,jagatsinghapur,NA,biridi,bagalpur,1.24,1667,jagatsinghapur,biridi,bagalpur
odisha,jagatsinghapur,NA,biridi,baredia,1.51,1668,jagatsinghapur,biridi,baredia
odisha,jagatsinghapur,NA,biridi,basandara,2.35,1669,jagatsinghapur,biridi,basandara
odisha,jagatsinghapur,NA,biridi,gopinathpur,4.55,1670,jagatsinghapur,biridi,gopinathpur
odisha,jagatsinghapur,NA,biridi,hajipur,2.12,1671,jagatsinghapur,biridi,hajipur
odisha,jagatsinghapur,NA,biridi,kulakaijanga,1.85,1672,jagatsinghapur,biridi,kulakaijanga
odisha,jagatsinghapur,NA,biridi,manguli,1.32,1673,jagatsinghapur,biridi,manguli
odisha,jagatsinghapur,NA,biridi,puran,2.87,1674,jagatsinghapur,biridi,puran
odisha,jagatsinghapur,NA,biridi,sankhapur,2.46,1675,jagatsinghapur,biridi,sankhapur
odisha,jagatsinghapur,NA,biridi,uttarsasan,2.05,1676,jagatsinghapur,biridi,uttarsasan
odisha,jagatsinghapur,NA,biridi,sadheisasan,3.69,1677,jagatsinghapur,biridi,sadheisasan
odisha,jagatsinghapur,NA,biridi,ukundara,0.84,1678,jagatsinghapur,biridi,ukundara
odisha,jagatsinghapur,NA,biridi,adhang majurai,1.18,1679,jagatsinghapur,biridi,adhang majurai
odisha,jagatsinghapur,NA,biridi,sivapur,1.34,1680,jagatsinghapur,biridi,sivapur
odisha,jagatsinghapur,NA,biridi,daradagram,1.51,1681,jagatsinghapur,biridi,daradagram
odisha,jagatsinghapur,NA,biridi,budhapada,0.67,1682,jagatsinghapur,biridi,budhapada
odisha,jagatsinghapur,NA,biridi,batimira,3.25,1683,jagatsinghapur,biridi,batimira
odisha,jagatsinghapur,NA,erasama,bhitarandhari,4.75,1684,jagatsinghapur,erasama,bhitarandhari
odisha,jagatsinghapur,NA,erasama,kunjakothi,0.56,1685,jagatsinghapur,erasama,kunjakothi
