State ,District,Block,SNo,Grampanchyat Name ,SC,ST,Minority,Others,Total,
Odisha ,Nuapada,Nuapada,2,Amsena,28.45,5.85,0,27.7,62,
Odisha ,Nuapada,Nuapada,3,Beltukri,0.3,19.25,0,9.75,29.3,
Odisha ,Nuapada,Nuapada,4,Bhainsatal,50.8,58.25,0,33.5,142.55,
Odisha ,Nuapada,Nuapada,5,Bhaleswar,21.1,16.95,0,18.55,56.6,
Odisha ,Nuapada,Nuapada,6,Bhanpur,6.75,174.5,0,38.2,219.45,
Odisha ,Nuapada,Nuapada,7,Bharuamunda,0.2,67.85,0,5.85,73.9,
Odisha ,Nuapada,Nuapada,8,Biromal,65.7,13.35,0,30.45,109.5,
Odisha ,Nuapada,Nuapada,9,Bisora,44.9,54,0,44.85,143.75,
Odisha ,Nuapada,Nuapada,10,Boirbhadi,0,20.8,0,19.85,40.65,
Odisha ,Nuapada,Nuapada,11,Budhipali,58.3,3.8,0,36.6,98.7,
Odisha ,Nuapada,Nuapada,12,Chulabhat,10.25,73.45,0,25,108.7,
Odisha ,Nuapada,Nuapada,13,Darlimunda,24.3,101.25,0,19.25,144.8,
Odisha ,Nuapada,Nuapada,14,Dharambandha,55,48.85,0,31.85,135.7,
Odisha ,Nuapada,Nuapada,15,Dumarpani,4.1,34.15,0,4.4,42.65,
Odisha ,Nuapada,Nuapada,16,Godfula,21.15,29.05,0,40.4,90.6,
Odisha ,Nuapada,Nuapada,17,Jampani,30.25,108.85,0,14.15,153.25,
Odisha ,Nuapada,Nuapada,18,Kadomeri,10.5,13.4,0,4.7,28.6,
Odisha ,Nuapada,Nuapada,19,Kendubahara,15.2,116.15,0,11.45,142.8,
Odisha ,Nuapada,Nuapada,20,Kermeli,0.75,7.3,0,1.2,9.25,
Odisha ,Nuapada,Nuapada,21,Khairani,0.9,39.8,0,14.35,55.05,
Odisha ,Nuapada,Nuapada,22,Khutbanbhera,49.25,125.75,0,9.35,184.35,
Odisha ,Nuapada,Nuapada,23,Kodomeri,22.35,58.25,0,13.25,93.85,
Odisha ,Nuapada,Nuapada,24,Kotenchuan,25.1,154.15,0,27.75,207,
Odisha ,Nuapada,Nuapada,25,Kuliabandha,2.8,3.75,0,33.2,39.75,
Odisha ,Nuapada,Nuapada,26,Motanuapada,46.95,64.9,0,11.8,123.65,
Odisha ,Nuapada,Nuapada,27,Parkod,40.6,3.5,0,29.85,73.95,
Odisha ,Nuapada,Nuapada,28,Sahipala,40.45,46.3,1,11.45,99.2,
Odisha ,Nuapada,Nuapada,29,Saliha,14.35,28.3,0,22.85,65.5,
Odisha ,Nuapada,Nuapada,30,Sarabong,25.1,7.15,0,39.85,72.1,
Odisha ,Nuapada,Nuapada,31,Tanwat,32.8,127.85,0,36.05,196.7,
Odisha ,Nuapada,Nuapada,,Total,775.05,1696.75,1,695.9,3168.7,
Odisha ,Nuapada,Sinapali,1,Bargaon,38.8,4.95,0,21.45,65.2,
Odisha ,Nuapada,Sinapali,2,Bharuamunda,4.65,10.35,0,24.75,39.75,
Odisha ,Nuapada,Sinapali,3,Chatiaguda,8.5,9.4,0,12.5,30.4,
Odisha ,Nuapada,Sinapali,4,Gandabahali,28.15,42.6,0,41.85,112.6,
Odisha ,Nuapada,Sinapali,5,Ghantiguda,28.1,11.1,0,69.8,109,
Odisha ,Nuapada,Sinapali,6,Ghatamal,1.1,97.8,0,24.75,123.65,
Odisha ,Nuapada,Sinapali,7,Ghuchaguda,28.35,1.05,0,43.4,72.8,
Odisha ,Nuapada,Sinapali,8,Godal,40.15,46.9,0,50.15,137.2,
Odisha ,Nuapada,Sinapali,9,Gorla,20.3,53.8,0,66.9,141,
Odisha ,Nuapada,Sinapali,10,Hatibandha,25,59.15,0,81.5,165.65,
Odisha ,Nuapada,Sinapali,11,Jharbandh,24.05,77.95,0,29.85,131.85,
Odisha ,Nuapada,Sinapali,12,Kaintpadar,2.65,5.15,0,15.5,23.3,
Odisha ,Nuapada,Sinapali,13,Karanbahali,8.55,17.6,0,19.85,46,
Odisha ,Nuapada,Sinapali,14,Kendumunda,3.7,38.5,0,53.8,96,
Odisha ,Nuapada,Sinapali,15,Khairpadar,3.75,52.7,0,4.25,60.7,
Odisha ,Nuapada,Sinapali,16,Kharsel,20.2,6.3,0,18.15,44.65,
Odisha ,Nuapada,Sinapali,17,Kusumjore,13.6,25.3,0,30.75,69.65,
Odisha ,Nuapada,Sinapali,18,Litiguda,4.6,0.9,0,12.85,18.35,
Odisha ,Nuapada,Sinapali,19,Makhapadar,16.85,74.3,0,47.6,138.75,
Odisha ,Nuapada,Sinapali,20,Nangalbod,7.15,32.75,0,0,39.9,
Odisha ,Nuapada,Sinapali,21,Niljee,16,3.6,0,13.4,33,
Odisha ,Nuapada,Sinapali,22,Nuamalpada,4.9,48.3,0,21.55,74.75,
Odisha ,Nuapada,Sinapali,23,Nuapada,6.75,18.35,0,14.4,39.5,
Odisha ,Nuapada,Sinapali,24,Ranimunda,8.85,83.35,0,17.3,109.5,
Odisha ,Nuapada,Sinapali,25,Sinapali,14.4,9.95,1,49.4,74.75,
Odisha ,Nuapada,Sinapali,26,Singjhar,23.1,29.2,0,26.15,78.45,
Odisha ,Nuapada,Sinapali,27,Timanpur,1.15,6.95,0,52.55,60.65,
Odisha ,Nuapada,Sinapali,,Total,403.35,868.25,1,864.4,2137,
Odisha ,Puri,Astaranga,1,Alangapur,0,0,0,9.2,9.2,
Odisha ,Puri,Astaranga,2,Alasahi,4.6,0,0,0.3,4.9,
Odisha ,Puri,Astaranga,3,Astarang,0,0,0,0.4,0.4,
Odisha ,Puri,Astaranga,4,Chhuriana,0.7,0,0,3.7,4.4,
Odisha ,Puri,Astaranga,5,Jhadaling,3.1,0,0,0.6,3.7,
Odisha ,Puri,Astaranga,6,Kendrapati,1.4,0,0,6.4,7.8,
Odisha ,Puri,Astaranga,7,Korana,1.7,0,0,2,3.7,
Odisha ,Puri,Astaranga,8,Manduki (New),0,0,0,1,1,
Odisha ,Puri,Astaranga,9,Nagar,5.7,0,0,0,5.7,
Odisha ,Puri,Astaranga,10,Naiguan,2.3,0,0,5.8,8.1,
Odisha ,Puri,Astaranga,11,Nuagarh,0.7,0,0,3.4,4.1,
Odisha ,Puri,Astaranga,12,Patalada,0.7,0,0,0,0.7,
Odisha ,Puri,Astaranga,13,Saripur,1.4,0,0,1.3,2.7,
Odisha ,Puri,Astaranga,14,Sisuo,0,0,0,8.4,8.4,
Odisha ,Puri,Astaranga,15,Talada,0.7,0,0,6,6.7,
Odisha ,Puri,Astaranga,,Total,23,0,0,48.5,71.5,
Odisha ,Puri,Brahmagiri,1,Ambapada,17,0.3,0,103.1,120.4,
Odisha ,Puri,Brahmagiri,2,Badabenakudi,9,0,0,46.8,55.8,
Odisha ,Puri,Brahmagiri,3,Balikerapachhipala,0.6,0,0,37.5,38.1,
Odisha ,Puri,Brahmagiri,4,Bentapur,14.4,0.3,0,71.9,86.6,
Odisha ,Puri,Brahmagiri,5,Bhubanpur,15.6,0,0,70.4,86,
Odisha ,Puri,Brahmagiri,6,Brahmania,9.9,0,0,39.5,49.4,
Odisha ,Puri,Brahmagiri,7,Bramhagiri,6.5,0.5,0,43.8,50.8,
Odisha ,Puri,Brahmagiri,8,Chapamanika,8.6,0.9,0,10.2,19.7,
Odisha ,Puri,Brahmagiri,9,Dharani Kudi,3.4,0,0,78.8,82.2,
Odisha ,Puri,Brahmagiri,10,Dimirisena,19.4,0.7,0,62.2,82.3,
Odisha ,Puri,Brahmagiri,11,Gadarodanga,1.4,11,0,39.2,51.6,
Odisha ,Puri,Brahmagiri,12,Ghatakudi,4.6,0,0,46.5,51.1,
Odisha ,Puri,Brahmagiri,13,Goruala,15.3,0,0,17.6,32.9,
Odisha ,Puri,Brahmagiri,14,Kadajit,6.4,0,0,58.8,65.2,
Odisha ,Puri,Brahmagiri,15,Kahalapada,0,0,0,44.8,44.8,
Odisha ,Puri,Brahmagiri,16,Kandagoda,12.8,0,0,125.2,138,
Odisha ,Puri,Brahmagiri,17,Kapileswar Pur,40.6,0,0,121.1,161.7,
Odisha ,Puri,Brahmagiri,18,Kusubenti,7.3,0,0,97.2,104.5,
Odisha ,Puri,Brahmagiri,19,Manapada,19,0,0,151.5,170.5,
Odisha ,Puri,Brahmagiri,20,Niajapur,6.8,0,0,24.3,31.1,
Odisha ,Puri,Brahmagiri,21,Palanka,2.6,0,5.6,23.9,32.1,
Odisha ,Puri,Brahmagiri,22,Rahada Mala,2.8,0,0,12.9,15.7,
Odisha ,Puri,Brahmagiri,23,Raybidhara,37.1,0,0,51.7,88.8,
Odisha ,Puri,Brahmagiri,24,Rebana Nuagaon,12.2,0,0,72.1,84.3,
Odisha ,Puri,Brahmagiri,25,Talamala,7.3,0,0,75.3,82.6,
Odisha ,Puri,Brahmagiri,,Total,280.6,13.7,5.6,1526.3,1826.2,
Odisha ,Puri,Delanga,1,Abhayamukhi,3.9,0,0,39.7,43.6,
Odisha ,Puri,Delanga,2,Arishal,9.6,0.6,0,67.1,77.3,
Odisha ,Puri,Delanga,3,Beraboi,0.3,0,0,16.1,16.4,
Odisha ,Puri,Delanga,4,Chainpur,3.2,0,0,44.5,47.7,
Odisha ,Puri,Delanga,5,Delang Kothabara,24,0,6.7,109.7,140.4,
Odisha ,Puri,Delanga,6,Dhanakera,3.7,0,0,64.6,68.3,
Odisha ,Puri,Delanga,7,Gadamotari,15.2,0,0.3,16.1,31.6,
Odisha ,Puri,Delanga,8,Ghanipur,4.9,0,5.5,58.2,68.6,
Odisha ,Puri,Delanga,9,Gualipara,7.1,0,0,123.2,130.3,
Odisha ,Puri,Delanga,10,Gudiputa Matiapada,2.7,0,0,0.3,3,
Odisha ,Puri,Delanga,11,Harirajpur,2.4,0,0,4.6,7,
Odisha ,Puri,Delanga,12,Jenapur,5.5,0,0,40.4,45.9,
Odisha ,Puri,Delanga,13,Kalyan Pur,2.4,0,0,30,32.4,
Odisha ,Puri,Delanga,14,Khelaur,8,1,0.6,48.4,58,
Odisha ,Puri,Delanga,15,Muninda,3.4,0.8,0,69.5,73.7,
Odisha ,Puri,Delanga,16,Rench,1,0.4,0,35.2,36.6,
Odisha ,Puri,Delanga,17,Rengala,0.7,0,0,5.9,6.6,
Odisha ,Puri,Delanga,18,Sauria,3.3,0,0.3,30.1,33.7,
Odisha ,Puri,Delanga,19,Singhbramhapur,0.7,0,0,33,33.7,
Odisha ,Puri,Delanga,20,Sripurusottampur,9,0,0,80.2,89.2,
Odisha ,Puri,Delanga,21,Sujanpur,5.6,0,0,28.6,34.2,
Odisha ,Puri,Delanga,,Total,116.6,2.8,13.4,945.4,1078.2,
Odisha ,Puri,Gop,1,Achyutapur,13.4,0,0,45.5,58.9,
Odisha ,Puri,Gop,2,Andaraichhapur,1.4,0,0,10.6,12,
Odisha ,Puri,Gop,3,Badagaon,18.5,0,0,38.7,57.2,
Odisha ,Puri,Gop,4,Badatara,7.9,0,0,30.8,38.7,
Odisha ,Puri,Gop,5,Banakhandi,0.7,0,0,27.4,28.1,
Odisha ,Puri,Gop,6,Bania Sahi,4,0,0,23.7,27.7,
Odisha ,Puri,Gop,7,Bantaligrama,3.7,0,0,32.7,36.4,
Odisha ,Puri,Gop,8,Baulanga,1.8,0,0,6.3,8.1,
Odisha ,Puri,Gop,9,Bedapur,1.9,0,0,2.3,4.2,
Odisha ,Puri,Gop,10,Biratunga,11.7,0,0,54.4,66.1,
Odisha ,Puri,Gop,11,Chhaitana,9.2,0,0,84.6,93.8,
Odisha ,Puri,Gop,12,Davara,0.2,0,0,10.7,10.9,
Odisha ,Puri,Gop,13,Destali,27.7,0,0.3,48.3,76.3,
Odisha ,Puri,Gop,14,Dhumala,10.3,0,2.5,19.7,32.5,
Odisha ,Puri,Gop,15,Erabanga,10.4,0,0,61.1,71.5,
Odisha ,Puri,Gop,16,Gadabhingura,8.6,0,0,51.8,60.4,
Odisha ,Puri,Gop,17,Ganeswarpur,3.1,0,0,30.5,33.6,
Odisha ,Puri,Gop,18,Gop,37.3,0,5.8,15.7,58.8,
Odisha ,Puri,Gop,19,Ishanpur,2,0,0.3,21.4,23.7,
Odisha ,Puri,Gop,20,Itibhuan,5.9,0,0,13.6,19.5,
Odisha ,Puri,Gop,21,Jangalabori,2.3,0,9.5,10.6,22.4,
Odisha ,Puri,Gop,22,Kuanpada,6.2,0,0,53.8,60,
Odisha ,Puri,Gop,23,Mahalpada,9.4,0,0,27.6,37,
Odisha ,Puri,Gop,24,Nagapur,11.9,0,0,34.3,46.2,
Odisha ,Puri,Gop,25,Nuakholmara,0.7,0,0,2.6,3.3,
Odisha ,Puri,Gop,26,Payara,5,0,0,6.6,11.6,
Odisha ,Puri,Gop,27,Rahangagorada,1,0,0,12.6,13.6,
Odisha ,Puri,Gop,28,Simili,1.3,0,0,17.2,18.5,
Odisha ,Puri,Gop,29,Sorobha,0.3,0,0,17.2,17.5,
Odisha ,Puri,Gop,30,Sutana,0.6,2.1,0,21.2,23.9,
Odisha ,Puri,Gop,31,Tarakora,9.7,0,0,27,36.7,
Odisha ,Puri,Gop,,Total,228.1,2.1,18.4,860.5,1109.1,
Odisha ,Puri,Kakat Pur,1,Abadan,4.2,0,0,28.8,33,
Odisha ,Puri,Kakat Pur,2,Banguri Gaon,7.6,0,0,26.2,33.8,
Odisha ,Puri,Kakat Pur,3,Bhandaghar,5.3,0,15.6,0,20.9,
Odisha ,Puri,Kakat Pur,4,Jaleswar Para,3.6,0,0,10.4,14,
Odisha ,Puri,Kakat Pur,5,Kadua Nuagaon,0,0,0,50.1,50.1,
Odisha ,Puri,Kakat Pur,6,Kakatpur,7.5,0,1,2.4,10.9,
Odisha ,Puri,Kakat Pur,7,Kantapara,5.8,0,0,7.4,13.2,
Odisha ,Puri,Kakat Pur,8,Katakana,2.6,0,16.4,25.2,44.2,
Odisha ,Puri,Kakat Pur,9,Kundhei,9.1,0.3,0,20.1,29.5,
Odisha ,Puri,Kakat Pur,10,Kurujanga,8.5,0,0,34.6,43.1,
Odisha ,Puri,Kakat Pur,11,Lata Haran,7.9,0,28.9,26.3,63.1,
Odisha ,Puri,Kakat Pur,12,Nashikeswar,2.9,0,0,2.7,5.6,
Odisha ,Puri,Kakat Pur,13,Othaka,8.5,0,0,8.3,16.8,
Odisha ,Puri,Kakat Pur,14,Patasundar Pur,6.3,0,0,53,59.3,
Odisha ,Puri,Kakat Pur,15,Suhagpur,2.2,0,1.7,9.8,13.7,
Odisha ,Puri,Kakat Pur,16,Suhanpur,10.2,0.6,6,23.2,40,
Odisha ,Puri,Kakat Pur,,Total,92.2,0.9,69.6,328.5,491.2,
Odisha ,Puri,Kanas,1,Alibada,0,0,0,52,52,
Odisha ,Puri,Kanas,2,Andal Singh,0,0,0,44.4,44.4,
Odisha ,Puri,Kanas,3,Andarsingh,0,0,0,21.1,21.1,
Odisha ,Puri,Kanas,4,Anlajodi,0.7,0,0,7.3,8,
Odisha ,Puri,Kanas,5,Badal,0.9,0,0,72.1,73,
Odisha ,Puri,Kanas,6,Badas,0.9,0,0,4.3,5.2,
Odisha ,Puri,Kanas,7,Baku,4.3,0,0,30.3,34.6,
Odisha ,Puri,Kanas,8,Bindhan,0,0,0,52.6,52.6,
Odisha ,Puri,Kanas,9,Chupuring,0.4,0,0,22.2,22.6,
Odisha ,Puri,Kanas,10,Deipur,0,0,0,29.7,29.7,
Odisha ,Puri,Kanas,11,Dibyasingh Pur,5.2,0,0,25.2,30.4,
Odisha ,Puri,Kanas,12,Dochhian,0,0,0,57.8,57.8,
Odisha ,Puri,Kanas,13,Dokanda,2.3,0,0,29.6,31.9,
Odisha ,Puri,Kanas,14,Gada Badaput,0,0,0,27.2,27.2,
Odisha ,Puri,Kanas,15,Gadabalabhadrapur,0.6,0,0,53.8,54.4,
Odisha ,Puri,Kanas,16,Gadakharada,0,0,0,47.3,47.3,
Odisha ,Puri,Kanas,17,Gadasahi,0.7,0,0,33.1,33.8,
Odisha ,Puri,Kanas,18,Gadasanaputa,3,0,0,35,38,
Odisha ,Puri,Kanas,19,Gadisagoda,1.3,0,0,32.7,34,
Odisha ,Puri,Kanas,20,Gopinathpur,2.9,0,0,23.9,26.8,
Odisha ,Puri,Kanas,21,Jamalgada,0,0,0,57,57,
Odisha ,Puri,Kanas,22,Kadua,2.5,0,0,32.4,34.9,
Odisha ,Puri,Kanas,23,Kanas,5.5,0,1.1,37.6,44.2,
Odisha ,Puri,Kanas,24,Khandahata,0,0,0,58.2,58.2,
Odisha ,Puri,Kanas,25,Pandiakera,0,0,0,37.5,37.5,
Odisha ,Puri,Kanas,26,Sahupada,1.3,0,0,40.6,41.9,
Odisha ,Puri,Kanas,27,Serei,0,0,0,79.2,79.2,
Odisha ,Puri,Kanas,28,Trilochan Pur,0.3,0,0,35.7,36,
Odisha ,Puri,Kanas,,Total,32.8,0,1.1,1079.8,1113.7,
Odisha ,Puri,Krushnaprasad,1,Alanda,1.4,0,0,21.7,23.1,
Odisha ,Puri,Krushnaprasad,2,Arakhakuda,0.7,0,28.6,27.1,56.4,
Odisha ,Puri,Krushnaprasad,3,Badaanla,2.9,0,0,11.6,14.5,
Odisha ,Puri,Krushnaprasad,4,Badajhada,2.5,0,0,30.6,33.1,
Odisha ,Puri,Krushnaprasad,5,Bajrakote,4.9,0,0,35.1,40,
Odisha ,Puri,Krushnaprasad,6,Bramha Pur,8.8,0,0,31.6,40.4,
Odisha ,Puri,Krushnaprasad,7,Budhibar,0.4,0,0,46.7,47.1,
Odisha ,Puri,Krushnaprasad,8,Gambhari,1.6,0,0,49.5,51.1,
Odisha ,Puri,Krushnaprasad,9,Gomundia,2.8,0,0,20.6,23.4,
Odisha ,Puri,Krushnaprasad,10,Gopinathapur,62.1,1.4,1.8,37.6,102.9,
Odisha ,Puri,Krushnaprasad,11,Krushna Prassad,1.6,0,0,5.5,7.1,
Odisha ,Puri,Krushnaprasad,12,Maluda,5.9,0,0,34.4,40.3,
Odisha ,Puri,Krushnaprasad,13,Manika,1.9,0,41.6,0.4,43.9,
Odisha ,Puri,Krushnaprasad,14,Nuapada,7.1,0,0,51,58.1,
Odisha ,Puri,Krushnaprasad,15,Panasa Pada,51,0,0,68.1,119.1,
Odisha ,Puri,Krushnaprasad,16,Pirijipur,30.8,0,0,8,38.8,
Odisha ,Puri,Krushnaprasad,17,Ramalenka,3.7,0,0,40.9,44.6,
Odisha ,Puri,Krushnaprasad,18,Satapada,19.8,0,0,42.9,62.7,
Odisha ,Puri,Krushnaprasad,19,Siala,16,0,0,24.6,40.6,
Odisha ,Puri,Krushnaprasad,20,Siandi,1,0,0,17.8,18.8,
Odisha ,Puri,Krushnaprasad,21,Titipa,11.7,0,0,30.8,42.5,
Odisha ,Puri,Krushnaprasad,,Total,238.6,1.4,72,636.5,948.5,
Odisha ,Puri,Nimapada,1,Alanda,5.4,0,0,8.5,13.9,
Odisha ,Puri,Nimapada,2,Antuara,1.4,0,0,18.2,19.6,
Odisha ,Puri,Nimapada,3,Arisandha,0.6,0,0,8.1,8.7,
Odisha ,Puri,Nimapada,4,Bada Siribila,1,0,0,22.4,23.4,
Odisha ,Puri,Nimapada,5,Badamachhapur,1,0,0,6.2,7.2,
Odisha ,Puri,Nimapada,6,Baharana,1.5,0,0,2.4,3.9,
Odisha ,Puri,Nimapada,7,Balanga,0.3,0,1.3,6.1,7.7,
Odisha ,Puri,Nimapada,8,Bamanala,7.8,0,0,33.5,41.3,
Odisha ,Puri,Nimapada,9,Bhiligram,4.5,0,0,4.6,9.1,
Odisha ,Puri,Nimapada,10,Bhodar,1.9,0,0,3.9,5.8,
Odisha ,Puri,Nimapada,11,Bhogasalada,13.1,0,0,17.6,30.7,
Odisha ,Puri,Nimapada,12,Chanarapada,41.4,0,0,47.4,88.8,
Odisha ,Puri,Nimapada,13,Chanighanga,6.4,0,0,7.9,14.3,
Odisha ,Puri,Nimapada,14,Denua,7.7,0,0,16.3,24,
Odisha ,Puri,Nimapada,15,Dhaleswar,3.3,0,0,23.5,26.8,
Odisha ,Puri,Nimapada,16,Dhanua,0.3,0,1.2,21.3,22.8,
Odisha ,Puri,Nimapada,17,Gadapadanpur,8.1,0,0,7.7,15.8,
Odisha ,Puri,Nimapada,18,Gopinathapur,1.8,0,4.8,11,17.6,
Odisha ,Puri,Nimapada,19,Haripur,16.3,0,0,15.2,31.5,
Odisha ,Puri,Nimapada,20,Kalapanchana,7.9,0,6.3,3.9,18.1,
Odisha ,Puri,Nimapada,21,Kothakusanga,2.4,0,0,20.9,23.3,
Odisha ,Puri,Nimapada,22,Miteipur,3.4,0,0,4.8,8.2,
Odisha ,Puri,Nimapada,23,Nuasantha,3.5,0,0,1.2,4.7,
Odisha ,Puri,Nimapada,24,Ratilo,1.7,0,0,23.3,25,
Odisha ,Puri,Nimapada,25,Rencha,3.6,0,0.3,27.1,31,
Odisha ,Puri,Nimapada,26,Sagada,0.7,0,0,5.4,6.1,
Odisha ,Puri,Nimapada,27,Sainsa Sasana,18.9,0,0,63.4,82.3,
Odisha ,Puri,Nimapada,28,Salanga,3,0,0,18.6,21.6,
Odisha ,Puri,Nimapada,29,Tampala,3.8,0,0,2.1,5.9,
Odisha ,Puri,Nimapada,30,Terundia,4,0,0.9,10,14.9,
Odisha ,Puri,Nimapada,31,Tulashipur,19.1,0,6.6,15.9,41.6,
Odisha ,Puri,Nimapada,32,Uchhupur,11.2,0,0.6,31.3,43.1,
Odisha ,Puri,Nimapada,,Total,207,0,22,509.7,738.7,
Odisha ,Puri,Pipili,1,Birapurusotampur,2.1,0,0,0.3,2.4,
Odisha ,Puri,Pipili,2,Chandradeipur,0,0,0,0.8,0.8,
Odisha ,Puri,Pipili,3,Dandamukundapur,4.8,0,0,2,6.8,
Odisha ,Puri,Pipili,4,Durgadaspur,2.5,0,0,0.3,2.8,
Odisha ,Puri,Pipili,5,Gobindapur,4.2,0,0,2.9,7.1,
Odisha ,Puri,Pipili,6,Hatasahi,2,0,0,5.2,7.2,
Odisha ,Puri,Pipili,7,Jagannathpur,1.8,0,0,0.6,2.4,
Odisha ,Puri,Pipili,8,Jashuapur,2.8,0,0,6.9,9.7,
Odisha ,Puri,Pipili,9,Kanti,0.3,0,0,2,2.3,
Odisha ,Puri,Pipili,10,Kulasekharapatana,0,0,0,0.6,0.6,
Odisha ,Puri,Pipili,11,Laxminarayanpur,2.1,0.7,0,1.3,4.1,
Odisha ,Puri,Pipili,12,Mangalpur,3.7,0,0,2,5.7,
Odisha ,Puri,Pipili,13,Nuasashan,3.3,0,0,2.5,5.8,
Odisha ,Puri,Pipili,14,Orakala,0,0,0,1,1,
Odisha ,Puri,Pipili,15,Pamasara,0.7,0,0,2.4,3.1,
Odisha ,Puri,Pipili,16,Panidola,0,0,0,2,2,
Odisha ,Puri,Pipili,17,Poparanga,0.7,0,0,3.4,4.1,
Odisha ,Puri,Pipili,18,Pubasashan,1.1,0,0,1.7,2.8,
Odisha ,Puri,Pipili,19,Rathapurusotampur,0.6,0,0,7,7.6,
Odisha ,Puri,Pipili,20,Rupadeipur,0.7,0,0,5.8,6.5,
Odisha ,Puri,Pipili,21,Sahajapur,1.4,0,0,1.3,2.7,
Odisha ,Puri,Pipili,22,Sampur,1.5,0,0,2.2,3.7,
Odisha ,Puri,Pipili,23,Saraswatipur,3.2,0,0,5,8.2,
Odisha ,Puri,Pipili,24,Teishipur,1.7,0,0,3.1,4.8,
Odisha ,Puri,Pipili,,Total,41.2,0.7,0,62.3,104.2,
Odisha ,Puri,Sadar,1,Bali Put,3.5,0,0,74.5,78,
Odisha ,Puri,Sadar,2,Baliguali,8.1,0,0,8.1,16.2,
Odisha ,Puri,Sadar,3,Balipada,17.4,0,0,35.9,53.3,
Odisha ,Puri,Sadar,4,Basudebapur,3.9,0,0,25.6,29.5,
Odisha ,Puri,Sadar,5,Beladal,4.1,0,0,53.7,57.8,
Odisha ,Puri,Sadar,6,Bhaili Pur,8.5,0,0,101,109.5,
Odisha ,Puri,Sadar,7,Bijay Ramchandra Pur,1.4,0,0,26.7,28.1,
Odisha ,Puri,Sadar,8,Bira Harekrushna Pur,16.7,0.3,0,48.1,65.1,
Odisha ,Puri,Sadar,9,Birabalabhadra Pur,2.3,0,0,15.3,17.6,
Odisha ,Puri,Sadar,10,Biranarsinghpur,8.6,0,0,16.7,25.3,
Odisha ,Puri,Sadar,11,Birapratap Pur,17.6,0,0,23.3,40.9,
Odisha ,Puri,Sadar,12,Chalishibatia,8.2,0,0,82.4,90.6,
Odisha ,Puri,Sadar,13,Chandanpur,1.8,0,0,1.9,3.7,
Odisha ,Puri,Sadar,14,Gadamrugasira,9.2,0,0,24.8,34,
Odisha ,Puri,Sadar,15,Ganganarayanpur,11.1,0,0,38.7,49.8,
Odisha ,Puri,Sadar,16,Gopinath Pur,2.6,0,0,2.9,5.5,
Odisha ,Puri,Sadar,17,Goudakera,0.3,0,0,68.3,68.6,
Odisha ,Puri,Sadar,18,Hantuka,2.1,0,0,119.4,121.5,
Odisha ,Puri,Sadar,19,Jamarsuan,4.7,0,0,11.7,16.4,
Odisha ,Puri,Sadar,20,Kaneibidyadharpur,13.6,0,0,83.1,96.7,
Odisha ,Puri,Sadar,21,Kashiharipur,6.4,0.7,0,17.4,24.5,
Odisha ,Puri,Sadar,22,Kerandipur,0.5,0,0,29.6,30.1,
Odisha ,Puri,Sadar,23,Malatipatpur,6.1,0,0,17.1,23.2,
Odisha ,Puri,Sadar,24,Pratap Purusotampur,18.1,1,0,21.5,40.6,
Odisha ,Puri,Sadar,25,Pratapramachandrapur,5.4,0.3,0,88,93.7,
Odisha ,Puri,Sadar,26,Raygorada,1.2,0,0,37.2,38.4,
Odisha ,Puri,Sadar,27,Samanga,4.4,0,0,7.5,11.9,
Odisha ,Puri,Sadar,28,Samangara,5.7,0,0,20.1,25.8,
Odisha ,Puri,Sadar,29,Sasandamodarpur,4.6,0,0,39.3,43.9,
Odisha ,Puri,Sadar,30,Talajanga,1.6,0,0,28.5,30.1,
Odisha ,Puri,Sadar,,Total,199.7,2.3,0,1168.3,1370.3,
Odisha ,Puri,Satyabadi,1,Algum,14,0,0,122.2,136.2,
Odisha ,Puri,Satyabadi,2,Alisha,3.3,0,0,47.4,50.7,
Odisha ,Puri,Satyabadi,3,Balapur,6.3,1.8,0,45.6,53.7,
Odisha ,Puri,Satyabadi,4,Balarampurgarh,7.3,0,0.6,97.2,105.1,
Odisha ,Puri,Satyabadi,5,Bidyadharpur,3,0.5,0,4.6,8.1,
Odisha ,Puri,Satyabadi,6,Biraramchandrapur,13.2,3.8,6.2,50.2,73.4,
Odisha ,Puri,Satyabadi,7,Biswanathpur,2.9,0,0,28.7,31.6,
Odisha ,Puri,Satyabadi,8,Dasbidyadharpur,10,0,0,65.1,75.1,
Odisha ,Puri,Satyabadi,9,Dugal,15.1,0.4,0,54.5,70,
Odisha ,Puri,Satyabadi,10,Jaypur,3,0,0,16.6,19.6,
Odisha ,Puri,Satyabadi,11,Kadua,4,0.2,0,78.5,82.7,
Odisha ,Puri,Satyabadi,12,Ketakipatana,13.2,0,0,69,82.2,
Odisha ,Puri,Satyabadi,13,Madhuban,4.3,0,0,114.5,118.8,
Odisha ,Puri,Satyabadi,14,Mahura,2.7,0,0,44,46.7,
Odisha ,Puri,Satyabadi,15,Mulaalasa,1.8,0,0,50.5,52.3,
Odisha ,Puri,Satyabadi,16,Narendrapur,0.7,0,0,93.4,94.1,
Odisha ,Puri,Satyabadi,17,Nuasomeswarpur,6.7,0,0,41,47.7,
Odisha ,Puri,Satyabadi,18,Parajapada,14.4,0,0,68.7,83.1,
Odisha ,Puri,Satyabadi,19,Penthapada,0.2,0,1.2,2.8,4.2,
