g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,g_match_id
44,44 bhadrak,bhadrak,bandhagaon,bhadrak,bhadrak (sc),2052
44,44 bhadrak,bhadrak,bania,bhadrak,bhadrak (sc),2053
44,44 bhadrak,bhadrak,banitia,bhadrak,bhadrak (sc),2054
44,44 bhadrak,bhadrak,baudpur,bhadrak,bhadrak (sc),2055
44,44 bhadrak,bhadrak,bental,bhadrak,bhadrak (sc),2056
44,44 bhadrak,bhadrak,betara,bhadrak,bhadrak (sc),2057
44,44 bhadrak,bhadrak,brahmapur,bhadrak,bhadrak (sc),2058
44,44 bhadrak,bhadrak,chandigaon,bhadrak,bhadrak (sc),2059
44,44 bhadrak,bhadrak,charampa,bhadrak,bhadrak (sc),2060
44,44 bhadrak,bhadrak,daising,bhadrak,bhadrak (sc),2061
44,44 bhadrak,bhadrak,erada,bhadrak,bhadrak (sc),2062
44,44 bhadrak,bhadrak,erein,bhadrak,bhadrak (sc),2063
44,44 bhadrak,bhadrak,gelpur,bhadrak,bhadrak (sc),2064
44,44 bhadrak,bhadrak,geltua,bhadrak,bhadrak (sc),2065
44,44 bhadrak,bhadrak,goramati,bhadrak,bhadrak (sc),2066
44,44 bhadrak,bhadrak,gujidarada,bhadrak,bhadrak (sc),2067
44,44 bhadrak,bhadrak,haripur,bhadrak,bhadrak (sc),2068
44,44 bhadrak,bhadrak,jagadalpur,bhadrak,bhadrak (sc),2069
44,44 bhadrak,bhadrak,kalei,bhadrak,bhadrak (sc),2070
44,44 bhadrak,bhadrak,kaupur,bhadrak,bhadrak (sc),2071
44,44 bhadrak,bhadrak,kedarpur,bhadrak,bhadrak (sc),2072
44,44 bhadrak,bhadrak,khandatada,bhadrak,bhadrak (sc),2073
44,44 bhadrak,bhadrak,kodabaruan,bhadrak,bhadrak (sc),2074
44,44 bhadrak,bhadrak,korkora,bhadrak,bhadrak (sc),2075
44,44 bhadrak,bhadrak,olanga,bhadrak,bhadrak (sc),2076
44,44 bhadrak,bhadrak,parasinga,bhadrak,bhadrak (sc),2077
44,44 bhadrak,bhadrak,rahanja,bhadrak,bhadrak (sc),2078
44,44 bhadrak,bhadrak,rambhila,bhadrak,bhadrak (sc),2079
44,44 bhadrak,bhadrak,randia,bhadrak,bhadrak (sc),2080
44,44 bhadrak,bhadrak,sabarang,bhadrak,bhadrak (sc),2081
44,44 bhadrak,bhadrak,sahada,bhadrak,bhadrak (sc),2082
45,45 basudevpur,basudevpur,adhuan,bhadrak,bhadrak (sc),2083
45,45 basudevpur,basudevpur,andola,bhadrak,bhadrak (sc),2084
45,45 basudevpur,basudevpur,arandua,bhadrak,bhadrak (sc),2085
45,45 basudevpur,basudevpur,artung,bhadrak,bhadrak (sc),2086
45,45 basudevpur,basudevpur,aruhan,bhadrak,bhadrak (sc),2087
45,45 basudevpur,basudevpur,balimeda,bhadrak,bhadrak (sc),2088
45,45 basudevpur,basudevpur,balimunda,bhadrak,bhadrak (sc),2089
45,45 basudevpur,basudevpur,barandua,bhadrak,bhadrak (sc),2090
45,45 basudevpur,basudevpur,bideipur,bhadrak,bhadrak (sc),2091
45,45 basudevpur,basudevpur,binobabhabenagar,bhadrak,bhadrak (sc),2092
45,45 basudevpur,basudevpur,biras,bhadrak,bhadrak (sc),2093
45,45 basudevpur,basudevpur,brahmangaon,bhadrak,bhadrak (sc),2094
45,45 basudevpur,basudevpur,chudamani,bhadrak,bhadrak (sc),2095
45,45 basudevpur,basudevpur,eram,bhadrak,bhadrak (sc),2096
45,45 basudevpur,basudevpur,ertal,bhadrak,bhadrak (sc),2097
45,45 basudevpur,basudevpur,gobindapur,bhadrak,bhadrak (sc),2098
45,45 basudevpur,basudevpur,gopabandhunagar,bhadrak,bhadrak (sc),2099
45,45 basudevpur,basudevpur,guagadhia,bhadrak,bhadrak (sc),2100
45,45 basudevpur,basudevpur,jagannathprasad,bhadrak,bhadrak (sc),2101
45,45 basudevpur,basudevpur,jagannathpur,bhadrak,bhadrak (sc),2102
45,45 basudevpur,basudevpur,karanjadia,bhadrak,bhadrak (sc),2103
45,45 basudevpur,basudevpur,kharidabinayakpur,bhadrak,bhadrak (sc),2104
45,45 basudevpur,basudevpur,kismatkrushnapur,bhadrak,bhadrak (sc),2105
45,45 basudevpur,basudevpur,kumarpur,bhadrak,bhadrak (sc),2106
45,45 basudevpur,basudevpur,laxmidaspur,bhadrak,bhadrak (sc),2107
45,45 basudevpur,basudevpur,lunga,bhadrak,bhadrak (sc),2108
45,45 basudevpur,basudevpur,naikanidihi,bhadrak,bhadrak (sc),2109
45,45 basudevpur,basudevpur,narsingpur,bhadrak,bhadrak (sc),2110
45,45 basudevpur,basudevpur,nuagaon,bhadrak,bhadrak (sc),2111
45,45 basudevpur,basudevpur,padhuan,bhadrak,bhadrak (sc),2112
45,45 basudevpur,basudevpur,padmapur,bhadrak,bhadrak (sc),2113
45,45 basudevpur,basudevpur,rajgharpokhari,bhadrak,bhadrak (sc),2114
45,45 basudevpur,basudevpur,sanakrushnapur,bhadrak,bhadrak (sc),2115
45,45 basudevpur,basudevpur,sasubhuasuni,bhadrak,bhadrak (sc),2116
45,45 basudevpur,basudevpur,sudarsanpur,bhadrak,bhadrak (sc),2117
45,45 basudevpur,basudevpur,sugo,bhadrak,bhadrak (sc),2118
45,45 basudevpur,tihidi,bhatapada,bhadrak,bhadrak (sc),2119
45,45 basudevpur,tihidi,bahabalpur,bhadrak,bhadrak (sc),2120
45,45 basudevpur,tihidi,kolha,bhadrak,bhadrak (sc),2121
45,45 basudevpur,tihidi,maharampur,bhadrak,bhadrak (sc),2122
45,45 basudevpur,tihidi,nayananada,bhadrak,bhadrak (sc),2123
45,45 basudevpur,tihidi,fathepur,bhadrak,bhadrak (sc),2124
45,45 basudevpur,tihidi,mangalapur,bhadrak,bhadrak (sc),2125
45,45 basudevpur,tihidi,mukundapur,bhadrak,bhadrak (sc),2126
45,45 basudevpur,tihidi,saya,bhadrak,bhadrak (sc),2127
45,45 basudevpur,tihidi,sindol,bhadrak,bhadrak (sc),2128
46,46 dhamnagar,dhamnagar,anandapur,bhadrak,bhadrak (sc),2129
46,46 dhamnagar,dhamnagar,arjunpur,bhadrak,bhadrak (sc),2130
46,46 dhamnagar,dhamnagar,asurali,bhadrak,bhadrak (sc),2131
46,46 dhamnagar,dhamnagar,bamkura,bhadrak,bhadrak (sc),2132
46,46 dhamnagar,dhamnagar,bayangdihi,bhadrak,bhadrak (sc),2133
46,46 dhamnagar,dhamnagar,bhagabanpur,bhadrak,bhadrak (sc),2134
46,46 dhamnagar,dhamnagar,bhatasahi,bhadrak,bhadrak (sc),2135
46,46 dhamnagar,dhamnagar,chudakuti,bhadrak,bhadrak (sc),2136
46,46 dhamnagar,dhamnagar,daipur,bhadrak,bhadrak (sc),2137
46,46 dhamnagar,dhamnagar,dalanga,bhadrak,bhadrak (sc),2138
46,46 dhamnagar,dhamnagar,dhamnagar,bhadrak,bhadrak (sc),2139
46,46 dhamnagar,dhamnagar,dhusuri,bhadrak,bhadrak (sc),2140
46,46 dhamnagar,dhamnagar,dobal,bhadrak,bhadrak (sc),2141
46,46 dhamnagar,dhamnagar,fateipur,bhadrak,bhadrak (sc),2142
46,46 dhamnagar,dhamnagar,gadiali,bhadrak,bhadrak (sc),2143
46,46 dhamnagar,dhamnagar,govindapur,bhadrak,bhadrak (sc),2144
46,46 dhamnagar,dhamnagar,hasnabad,bhadrak,bhadrak (sc),2145
46,46 dhamnagar,dhamnagar,jainagar,bhadrak,bhadrak (sc),2146
46,46 dhamnagar,dhamnagar,kalyani,bhadrak,bhadrak (sc),2147
46,46 dhamnagar,dhamnagar,karada,bhadrak,bhadrak (sc),2148
46,46 dhamnagar,dhamnagar,kasimpur,bhadrak,bhadrak (sc),2149
46,46 dhamnagar,dhamnagar,katasahi,bhadrak,bhadrak (sc),2150
46,46 dhamnagar,dhamnagar,khadipada,bhadrak,bhadrak (sc),2151
46,46 dhamnagar,dhamnagar,khaparpada,bhadrak,bhadrak (sc),2152
46,46 dhamnagar,dhamnagar,kothar,bhadrak,bhadrak (sc),2153
46,46 dhamnagar,dhamnagar,musthafapur,bhadrak,bhadrak (sc),2154
46,46 dhamnagar,dhamnagar,nadigaon,bhadrak,bhadrak (sc),2155
46,46 dhamnagar,dhamnagar,padhani,bhadrak,bhadrak (sc),2156
46,46 dhamnagar,dhamnagar,palasahi,bhadrak,bhadrak (sc),2157
46,46 dhamnagar,dhamnagar,radhaballavpur,bhadrak,bhadrak (sc),2158
46,46 dhamnagar,dhamnagar,raipur,bhadrak,bhadrak (sc),2159
46,46 dhamnagar,dhamnagar,sahaspur,bhadrak,bhadrak (sc),2160
46,46 dhamnagar,dhamnagar,sohada,bhadrak,bhadrak (sc),2161
46,46 dhamnagar,tihidi,paliabindha,bhadrak,bhadrak (sc),2162
46,46 dhamnagar,tihidi,achak,bhadrak,bhadrak (sc),2163
46,46 dhamnagar,tihidi,baro,bhadrak,bhadrak (sc),2164
46,46 dhamnagar,tihidi,bilana,bhadrak,bhadrak (sc),2165
46,46 dhamnagar,tihidi,bodak,bhadrak,bhadrak (sc),2166
46,46 dhamnagar,tihidi,dolasahi,bhadrak,bhadrak (sc),2167
46,46 dhamnagar,tihidi,guamal,bhadrak,bhadrak (sc),2168
46,46 dhamnagar,tihidi,kanpada,bhadrak,bhadrak (sc),2169
46,46 dhamnagar,tihidi,kubera,bhadrak,bhadrak (sc),2170
46,46 dhamnagar,tihidi,syamsundarpur,bhadrak,bhadrak (sc),2171
46,46 dhamnagar,tihidi,talagopabindha,bhadrak,bhadrak (sc),2172
46,46 dhamnagar,tihidi,talapada,bhadrak,bhadrak (sc),2173
47,47 chandabal,chandabali,aradi,bhadrak,bhadrak (sc),2174
47,47 chandabal,chandabali,badaostia,bhadrak,bhadrak (sc),2175
47,47 chandabal,chandabali,bajarpur,bhadrak,bhadrak (sc),2176
47,47 chandabal,chandabali,baligaon,bhadrak,bhadrak (sc),2177
47,47 chandabal,chandabali,bansada,bhadrak,bhadrak (sc),2178
47,47 chandabal,chandabali,bhatapada,bhadrak,bhadrak (sc),2179
47,47 chandabal,chandabali,bhuinbruti,bhadrak,bhadrak (sc),2180
47,47 chandabal,chandabali,bijaynagar,bhadrak,bhadrak (sc),2181
47,47 chandabal,chandabali,chandbali,bhadrak,bhadrak (sc),2182
47,47 chandabal,chandabali,chardia,bhadrak,bhadrak (sc),2183
47,47 chandabal,chandabali,dhamara,bhadrak,bhadrak (sc),2184
47,47 chandabal,chandabali,dosinga,bhadrak,bhadrak (sc),2185
47,47 chandabal,chandabali,ghatapur,bhadrak,bhadrak (sc),2186
47,47 chandabal,chandabali,gopinathpur,bhadrak,bhadrak (sc),2187
47,47 chandabal,chandabali,jagula,bhadrak,bhadrak (sc),2188
47,47 chandabal,chandabali,jaleswarpur,bhadrak,bhadrak (sc),2189
47,47 chandabal,chandabali,jashipur,bhadrak,bhadrak (sc),2190
47,47 chandabal,chandabali,kaithakolha,bhadrak,bhadrak (sc),2191
47,47 chandabal,chandabali,kandagaradi,bhadrak,bhadrak (sc),2192
47,47 chandabal,chandabali,karanjamal,bhadrak,bhadrak (sc),2193
47,47 chandabal,chandabali,karanpalli,bhadrak,bhadrak (sc),2194
47,47 chandabal,chandabali,khadalpokhari,bhadrak,bhadrak (sc),2195
47,47 chandabal,chandabali,kheranga,bhadrak,bhadrak (sc),2196
47,47 chandabal,chandabali,madhapur,bhadrak,bhadrak (sc),2197
47,47 chandabal,chandabali,mahulia,bhadrak,bhadrak (sc),2198
47,47 chandabal,chandabali,mausudha,bhadrak,bhadrak (sc),2199
47,47 chandabal,chandabali,motto,bhadrak,bhadrak (sc),2200
47,47 chandabal,chandabali,nalagohira,bhadrak,bhadrak (sc),2201
47,47 chandabal,chandabali,nalgunda,bhadrak,bhadrak (sc),2202
47,47 chandabal,chandabali,nandapur,bhadrak,bhadrak (sc),2203
47,47 chandabal,chandabali,nuagaon,bhadrak,bhadrak (sc),2204
47,47 chandabal,chandabali,olaga,bhadrak,bhadrak (sc),2205
47,47 chandabal,chandabali,orasahi,bhadrak,bhadrak (sc),2206
47,47 chandabal,chandabali,panchapada,bhadrak,bhadrak (sc),2207
47,47 chandabal,chandabali,panchutikiri,bhadrak,bhadrak (sc),2208
47,47 chandabal,chandabali,sundarpur,bhadrak,bhadrak (sc),2209
47,47 chandabal,chandabali,tentulidihi,bhadrak,bhadrak (sc),2210
47,47 chandabal,chandabali,totapada,bhadrak,bhadrak (sc),2211
47,47 chandabal,chandabali,utukuda,bhadrak,bhadrak (sc),2212
47,47 chandabal,tihidi,daulatpur,bhadrak,bhadrak (sc),2213
47,47 chandabal,tihidi,bamanbindha,bhadrak,bhadrak (sc),2214
47,47 chandabal,tihidi,harisinghpur,bhadrak,bhadrak (sc),2215
47,47 chandabal,tihidi,narendrapur,bhadrak,bhadrak (sc),2216
47,47 chandabal,tihidi,barsar,bhadrak,bhadrak (sc),2217
47,47 chandabal,tihidi,gobindapur,bhadrak,bhadrak (sc),2218
47,47 chandabal,tihidi,jamjodi,bhadrak,bhadrak (sc),2219
47,47 chandabal,tihidi,rajnagar,bhadrak,bhadrak (sc),2220
47,47 chandabal,tihidi,sahapur,bhadrak,bhadrak (sc),2221
48,48 binjharpur (sc),binjharpur,alakunda,jajpur,jajpur (sc),2222
48,48 binjharpur (sc),binjharpur,arei,jajpur,jajpur (sc),2223
48,48 binjharpur (sc),binjharpur,aunri,jajpur,jajpur (sc),2224
48,48 binjharpur (sc),binjharpur,bachhala,jajpur,jajpur (sc),2225
48,48 binjharpur (sc),binjharpur,bangara,jajpur,jajpur (sc),2226
48,48 binjharpur (sc),binjharpur,barapada,jajpur,jajpur (sc),2227
48,48 binjharpur (sc),binjharpur,binjharpur,jajpur,jajpur (sc),2228
48,48 binjharpur (sc),binjharpur,bitana,jajpur,jajpur (sc),2229
48,48 binjharpur (sc),binjharpur,chandramu,jajpur,jajpur (sc),2230
48,48 binjharpur (sc),binjharpur,chhikana,jajpur,jajpur (sc),2231
48,48 binjharpur (sc),binjharpur,fatepur,jajpur,jajpur (sc),2232
48,48 binjharpur (sc),binjharpur,ghantiali,jajpur,jajpur (sc),2233
48,48 binjharpur (sc),binjharpur,guhali,jajpur,jajpur (sc),2234
48,48 binjharpur (sc),binjharpur,haladidiha,jajpur,jajpur (sc),2235
48,48 binjharpur (sc),binjharpur,jari,jajpur,jajpur (sc),2236
48,48 binjharpur (sc),binjharpur,kaina raghunathpur,jajpur,jajpur (sc),2237
48,48 binjharpur (sc),binjharpur,kalyanpur,jajpur,jajpur (sc),2238
48,48 binjharpur (sc),binjharpur,kapila,jajpur,jajpur (sc),2239
48,48 binjharpur (sc),binjharpur,mashara,jajpur,jajpur (sc),2240
48,48 binjharpur (sc),binjharpur,oleichandanpur,jajpur,jajpur (sc),2241
48,48 binjharpur (sc),binjharpur,pritipur,jajpur,jajpur (sc),2242
48,48 binjharpur (sc),binjharpur,ranapur,jajpur,jajpur (sc),2243
48,48 binjharpur (sc),binjharpur,sasanda,jajpur,jajpur (sc),2244
48,48 binjharpur (sc),binjharpur,sayedpur,jajpur,jajpur (sc),2245
48,48 binjharpur (sc),binjharpur,singhpur,jajpur,jajpur (sc),2246
48,48 binjharpur (sc),binjharpur,tina,jajpur,jajpur (sc),2247
48,48 binjharpur (sc),binjharpur,udranga,jajpur,jajpur (sc),2248
48,48 binjharpur (sc),binjharpur,uttangara,jajpur,jajpur (sc),2249
48,48 binjharpur (sc),binjharpur,uttarkul,jajpur,jajpur (sc),2250
48,48 binjharpur (sc),dasarathpur,biripata,jajpur,jajpur (sc),2251
48,48 binjharpur (sc),dasarathpur,asanpur,jajpur,jajpur (sc),2252
48,48 binjharpur (sc),dasarathpur,behari,jajpur,jajpur (sc),2253
48,48 binjharpur (sc),dasarathpur,biruan,jajpur,jajpur (sc),
48,48 binjharpur (sc),dasarathpur,chasakhanda,jajpur,jajpur (sc),2254
48,48 binjharpur (sc),dasarathpur,jayantara,jajpur,jajpur (sc),2255
48,48 binjharpur (sc),dasarathpur,rahasoi,jajpur,jajpur (sc),2256
48,48 binjharpur (sc),dasarathpur,duttapur,jajpur,jajpur (sc),2257
48,48 binjharpur (sc),dasarathpur,gramanandipur,jajpur,jajpur (sc),2258
48,48 binjharpur (sc),dasarathpur,kamardiha,jajpur,jajpur (sc),2259
48,48 binjharpur (sc),dasarathpur,khannagar,jajpur,jajpur (sc),2260
48,48 binjharpur (sc),dasarathpur,kayan,jajpur,jajpur (sc),2261
48,48 binjharpur (sc),dasarathpur,nizampur,jajpur,jajpur (sc),2262
48,48 binjharpur (sc),dasarathpur,palatpur,jajpur,jajpur (sc),2263
48,48 binjharpur (sc),dasarathpur,thalkudi,jajpur,jajpur (sc),2264
49,49 bari,jajpur,badasuar,jajpur,jajpur (sc),2265
49,49 bari,jajpur,chhatisdebil,jajpur,jajpur (sc),2266
49,49 bari,jajpur,erabank,jajpur,jajpur (sc),2267
49,49 bari,jajpur,jhalpada,jajpur,jajpur (sc),2268
49,49 bari,jajpur,rudrapur,jajpur,jajpur (sc),2269
49,49 bari,jajpur,sahaspur,jajpur,jajpur (sc),2270
49,49 bari,jajpur,sanasuar,jajpur,jajpur (sc),2271
49,49 bari,jajpur,sujanpur,jajpur,jajpur (sc),2272
49,49 bari,rasulpur,atalapur,jajpur,jajpur (sc),2273
49,49 bari,rasulpur,arthanga,jajpur,jajpur (sc),2274
49,49 bari,rasulpur,bandhadiha,jajpur,jajpur (sc),2275
49,49 bari,rasulpur,brahmabarada,jajpur,jajpur (sc),2276
49,49 bari,rasulpur,routrapur,jajpur,jajpur (sc),2277
49,49 bari,rasulpur,samantarapur,jajpur,jajpur (sc),2278
49,49 bari,rasulpur,prathamakhandi,jajpur,jajpur (sc),2279
49,49 bari,rasulpur,rajendrapur,jajpur,jajpur (sc),2280
49,49 bari,rasulpur,maheswarpur,jajpur,jajpur (sc),2281
49,49 bari,rasulpur,mangarajapur,jajpur,jajpur (sc),2282
49,49 bari,bari,alipur,jajpur,jajpur (sc),2283
49,49 bari,bari,amathpur,jajpur,jajpur (sc),2284
49,49 bari,bari,angalo,jajpur,jajpur (sc),2285
49,49 bari,bari,anyasipur,jajpur,jajpur (sc),2286
49,49 bari,bari,arangabad,jajpur,jajpur (sc),2287
49,49 bari,bari,atira,jajpur,jajpur (sc),2288
49,49 bari,bari,bainsiria,jajpur,jajpur (sc),2289
49,49 bari,bari,balia,jajpur,jajpur (sc),2290
49,49 bari,bari,balibil,jajpur,jajpur (sc),2291
49,49 bari,bari,bari,jajpur,jajpur (sc),2292
49,49 bari,bari,bhanra,jajpur,jajpur (sc),2293
49,49 bari,bari,bodua,jajpur,jajpur (sc),2294
49,49 bari,bari,chandanpur,jajpur,jajpur (sc),2295
49,49 bari,bari,dharpur,jajpur,jajpur (sc),2296
49,49 bari,bari,gamu,jajpur,jajpur (sc),2297
49,49 bari,bari,golakund,jajpur,jajpur (sc),2298
49,49 bari,bari,ishanpur,jajpur,jajpur (sc),2299
49,49 bari,bari,kalamatia,jajpur,jajpur (sc),2300
49,49 bari,bari,kimbhiriapal,jajpur,jajpur (sc),2301
49,49 bari,bari,madhusudanpur,jajpur,jajpur (sc),2302
49,49 bari,bari,mandari,jajpur,jajpur (sc),2303
49,49 bari,bari,mohakalapada,jajpur,jajpur (sc),2304
49,49 bari,bari,rampa,jajpur,jajpur (sc),2305
49,49 bari,bari,ratalang,jajpur,jajpur (sc),2306
49,49 bari,bari,ratnagiri,jajpur,jajpur (sc),2307
49,49 bari,bari,sahupada,jajpur,jajpur (sc),2308
49,49 bari,bari,serapur,jajpur,jajpur (sc),2309
49,49 bari,bari,swainkhanda,jajpur,jajpur (sc),2310
49,49 bari,bari,udayanathpur,jajpur,jajpur (sc),2311
50,50 barachana,barachana,achyutibasanta,jajpur,jajpur (sc),2312
50,50 barachana,barachana,anaka,jajpur,jajpur (sc),2313
50,50 barachana,barachana,arakhpur,jajpur,jajpur (sc),2314
50,50 barachana,barachana,badabalikuda,jajpur,jajpur (sc),2315
50,50 barachana,barachana,badaghumuri,jajpur,jajpur (sc),2316
50,50 barachana,barachana,balichandrapur,jajpur,jajpur (sc),2317
50,50 barachana,barachana,balipadia,jajpur,jajpur (sc),2318
50,50 barachana,barachana,bandalo,jajpur,jajpur (sc),2319
50,50 barachana,barachana,bantala,jajpur,jajpur (sc),2320
50,50 barachana,barachana,barada,jajpur,jajpur (sc),2321
50,50 barachana,barachana,barchana,jajpur,jajpur (sc),2322
50,50 barachana,barachana,barpada,jajpur,jajpur (sc),2323
50,50 barachana,barachana,bharatpur,jajpur,jajpur (sc),2324
50,50 barachana,barachana,bhusandapur,jajpur,jajpur (sc),2325
50,50 barachana,barachana,bikramtiran,jajpur,jajpur (sc),2326
50,50 barachana,barachana,byree,jajpur,jajpur (sc),2327
50,50 barachana,barachana,champapur,jajpur,jajpur (sc),2328
50,50 barachana,barachana,chandital,jajpur,jajpur (sc),2329
50,50 barachana,barachana,charinangal,jajpur,jajpur (sc),2330
50,50 barachana,barachana,chhatia,jajpur,jajpur (sc),2331
50,50 barachana,barachana,darpan,jajpur,jajpur (sc),2332
50,50 barachana,barachana,dhanmandal,jajpur,jajpur (sc),2333
50,50 barachana,barachana,gopalpur,jajpur,jajpur (sc),2334
50,50 barachana,barachana,kaimatia,jajpur,jajpur (sc),2335
50,50 barachana,barachana,khaira,jajpur,jajpur (sc),2336
50,50 barachana,barachana,kolanagiri,jajpur,jajpur (sc),2337
50,50 barachana,barachana,kundalo,jajpur,jajpur (sc),2338
50,50 barachana,barachana,majhipada,jajpur,jajpur (sc),2339
50,50 barachana,barachana,manduka,jajpur,jajpur (sc),2340
50,50 barachana,barachana,nalipur,jajpur,jajpur (sc),2341
50,50 barachana,barachana,nelia,jajpur,jajpur (sc),2342
50,50 barachana,barachana,palei,jajpur,jajpur (sc),2343
50,50 barachana,barachana,paria,jajpur,jajpur (sc),2344
50,50 barachana,barachana,patarajpur,jajpur,jajpur (sc),2345
50,50 barachana,barachana,radhadeipur,jajpur,jajpur (sc),2346
50,50 barachana,barachana,raipur,jajpur,jajpur (sc),2347
50,50 barachana,barachana,salapada,jajpur,jajpur (sc),2348
50,50 barachana,barachana,samia,jajpur,jajpur (sc),2349
50,50 barachana,barachana,santipur,jajpur,jajpur (sc),2350
50,50 barachana,barachana,saudia,jajpur,jajpur (sc),2351
50,50 barachana,barachana,siha,jajpur,jajpur (sc),2352
50,50 barachana,barachana,solar,jajpur,jajpur (sc),2353
50,50 barachana,barachana,sunguda,jajpur,jajpur (sc),2354
51,51 dharmasala,dharmasala,abhayapur,jajpur,jajpur (sc),2355
51,51 dharmasala,dharmasala,anjira,jajpur,jajpur (sc),2356
51,51 dharmasala,dharmasala,antia,jajpur,jajpur (sc),2357
51,51 dharmasala,dharmasala,arabal,jajpur,jajpur (sc),2358
51,51 dharmasala,dharmasala,areikana,jajpur,jajpur (sc),2359
51,51 dharmasala,dharmasala,aruha,jajpur,jajpur (sc),2360
51,51 dharmasala,dharmasala,badakaima,jajpur,jajpur (sc),2361
51,51 dharmasala,dharmasala,bhabanipur,jajpur,jajpur (sc),2362
51,51 dharmasala,dharmasala,brundadeipur,jajpur,jajpur (sc),2363
51,51 dharmasala,dharmasala,chahata,jajpur,jajpur (sc),2364
51,51 dharmasala,dharmasala,chakradharpur,jajpur,jajpur (sc),2365
51,51 dharmasala,dharmasala,choramuha,jajpur,jajpur (sc),2366
51,51 dharmasala,dharmasala,deoda,jajpur,jajpur (sc),2367
51,51 dharmasala,dharmasala,endalabe,jajpur,jajpur (sc),2368
51,51 dharmasala,dharmasala,gangadharpur,jajpur,jajpur (sc),2369
51,51 dharmasala,dharmasala,haridaspur,jajpur,jajpur (sc),2370
51,51 dharmasala,dharmasala,jaraka,jajpur,jajpur (sc),2371
51,51 dharmasala,dharmasala,jenapur,jajpur,jajpur (sc),2372
51,51 dharmasala,dharmasala,kabatabandha,jajpur,jajpur (sc),2373
51,51 dharmasala,dharmasala,kadampal,jajpur,jajpur (sc),2374
51,51 dharmasala,dharmasala,kamagarda,jajpur,jajpur (sc),2375
51,51 dharmasala,dharmasala,kamagada,jajpur,jajpur (sc),
51,51 dharmasala,dharmasala,kantigadia,jajpur,jajpur (sc),2376
51,51 dharmasala,dharmasala,khetrapal,jajpur,jajpur (sc),2377
51,51 dharmasala,dharmasala,kotapur,jajpur,jajpur (sc),2378
51,51 dharmasala,dharmasala,kumari,jajpur,jajpur (sc),2379
51,51 dharmasala,dharmasala,madhupurgarh,jajpur,jajpur (sc),2380
51,51 dharmasala,dharmasala,madhusudanpur,jajpur,jajpur (sc),2381
51,51 dharmasala,dharmasala,mahisara,jajpur,jajpur (sc),2382
51,51 dharmasala,dharmasala,mangalpur,jajpur,jajpur (sc),2383
51,51 dharmasala,dharmasala,marjittapur,jajpur,jajpur (sc),2384
51,51 dharmasala,dharmasala,mirjapur,jajpur,jajpur (sc),2385
51,51 dharmasala,dharmasala,neulapur,jajpur,jajpur (sc),2386
51,51 dharmasala,dharmasala,pakhara,jajpur,jajpur (sc),2387
51,51 dharmasala,dharmasala,patapur,jajpur,jajpur (sc),2388
51,51 dharmasala,dharmasala,patunia,jajpur,jajpur (sc),2389
51,51 dharmasala,dharmasala,purunabaulamal,jajpur,jajpur (sc),2390
51,51 dharmasala,dharmasala,raichhanda,jajpur,jajpur (sc),2391
51,51 dharmasala,dharmasala,rekhideipur,jajpur,jajpur (sc),2392
51,51 dharmasala,dharmasala,sahanidiha,jajpur,jajpur (sc),2393
51,51 dharmasala,dharmasala,samparu,jajpur,jajpur (sc),2394
51,51 dharmasala,dharmasala,sundaria,jajpur,jajpur (sc),2395
51,51 dharmasala,dharmasala,talajanga,jajpur,jajpur (sc),2396
